a,Barcelona,,,,,,,Real Madrid,,,,,,,Atlético Madrid,,,,,,,Sevilla,,,,,,,Real Betis,,,,,,,Valencia,,,,,,,Villarreal,,,,,,,Athletic Bilbao,,,,,,,Real Sociedad,,,,,,,Getafe,,,,,,,Celta de Vigo,,,,,,,Espanyol,,,,,,,Levante,,,,,,,Osasuna,,,,,,,Valladolid,,,,,,,Mallorca,,,,,,,
a,R. Lewandowski,ATA,33,91,Poland,/188/545/23_60.png,,K. Benzema,ATA ATA,34,91,France,/165/153/23_60.png,,J. Oblak,GOL,29,89,Slovenia,/200/389/23_60.png,,M. Acuña,LE,30,82,Argentina,/224/334/23_60.png,,N. Fekir,MEI,28,85,France,/216/594/23_60.png,,Gabriel Paulista,ZAG,31,82,Brazil,/201/305/23_60.png,,Parejo,MC,33,86,Spain,/189/513/23_60.png,,Muniain,ME MEI,29,84,Spain,/189/575/23_60.png,,Oyarzabal,PE PD,25,84,Spain,/230/142/23_60.png,,David Soria,GOL,29,82,Spain,/223/952/23_60.png,,Iago Aspas,ATA,34,83,Spain,/192/629/23_60.png,,Sergi Darder,MC VOL MEI,28,82,Spain,/202/648/23_60.png,,Campaña,MC ME MD,29,77,Spain,/199/823/23_60.png,,David García,ZAG,28,79,Spain,/225/341/23_60.png,,Sergio Asenjo,GOL,33,78,Spain,/178/750/23_60.png,,P. Rajković,GOL,26,78,Serbia,/241/727/23_60.png,,
a,M. ter Stegen,GOL,30,88,Germany,/192/448/23_60.png,,T. Courtois,GOL,30,90,Belgium,/192/119/23_60.png,,Y. Carrasco,ME LE,28,85,Belgium,/208/418/23_60.png,,Y. Bounou,GOL,31,84,Morocco,/209/981/23_60.png,,Canales,MD MEI VOL,31,84,Spain,/190/286/23_60.png,,Gayà,LE ME,27,82,Spain,/211/688/23_60.png,,Gerard Moreno,ATA,30,85,Spain,/208/093/23_60.png,,Unai Simón,GOL,25,83,Spain,/230/869/23_60.png,,Merino,MC ME MD,26,83,Spain,/225/193/23_60.png,,M. Arambarri,VOL MC,26,80,Uruguay,/232/665/23_60.png,,Javi Galán,LE,27,80,Spain,/231/591/23_60.png,,Joselu,ATA,32,80,Spain,/173/608/23_60.png,,De Frutos,MD ME,25,76,Spain,/243/559/23_60.png,,Rubén García,ME MC MEI,28,79,Spain,/211/022/23_60.png,,G. Plata,MD PD,21,77,Ecuador,/247/181/23_60.png,,Pablo Maffeo,LD LD,24,78,Spain,/221/342/23_60.png,,
a,F. de Jong,MC,25,87,Netherlands,/228/702/23_60.png,,T. Kroos,MC,32,88,Germany,/182/521/23_60.png,,Marcos Llorente,MC MD LD,27,84,Spain,/226/161/23_60.png,,A. Gómez,MEI PE MC,34,84,Argentina,/143/076/23_60.png,,Borja Iglesias,ATA,29,82,Spain,/224/179/23_60.png,,E. Cavani,ATA,35,81,Uruguay,/179/813/23_60.png,,Pau Torres,ZAG,25,83,Spain,/241/464/23_60.png,,Iñigo Martínez,ZAG,31,82,Spain,/204/525/23_60.png,,David Silva,MEI MC,36,83,Spain,/168/542/23_60.png,,D. Djené,ZAG,30,79,Togo,/217/940/23_60.png,,A. Marchesín,GOL,34,79,Argentina,/201/095/23_60.png,,Puado,MD ME ATA,24,77,Spain,/244/622/23_60.png,,Iborra,VOL MC MEI,34,75,Spain,/189/560/23_60.png,,E. Ávila,ATA MD,28,79,Argentina,/228/520/23_60.png,,Z. Feddal,ZAG,32,77,Morocco,/205/705/23_60.png,,Jaume Costa,LE LE,34,76,Spain,/193/171/23_60.png,,
a,Jordi Alba,LE,33,85,Spain,/189/332/23_60.png,,L. Modrić,MC,36,89,Croatia,/177/003/23_60.png,,R. De Paul,MC MD,28,84,Argentina,/212/616/23_60.png,,Jesús Navas,LD MD,36,83,Spain,/146/536/23_60.png,,William Carvalho,VOL MC,30,81,Portugal,/207/566/23_60.png,,G. Mamardashvili,GOL,21,78,Georgia,/262/621/23_60.png,,Raúl Albiol,ZAG,36,82,Spain,/157/481/23_60.png,,Yuri Berchiche,LE,32,82,Spain,/183/512/23_60.png,,Álex Remiro,GOL,27,82,Spain,/227/127/23_60.png,,N. Maksimović,MC VOL,27,79,Serbia,/239/433/23_60.png,,R. Tapia,VOL MC,26,79,Peru,/220/673/23_60.png,,Adrià Pedrosa,LE,24,77,Spain,/246/113/23_60.png,,Pepelu,MC VOL,23,75,Spain,/230/786/23_60.png,,Sergio Herrera,GOL,29,78,Spain,/224/003/23_60.png,,Kenedy,ME MD,26,76,Brazil,/215/639/23_60.png,,Dani Rodríguez,ME MEI MC,34,76,Spain,/198/451/23_60.png,,
a,Pedri,MC,19,85,Spain,/251/854/23_60.png,,A. Rüdiger,ZAG,29,87,Germany,/205/452/23_60.png,,S. Savić,ZAG,31,84,Montenegro,/204/639/23_60.png,,Fernando,VOL ZAG,34,83,Brazil,/184/134/23_60.png,,G. Rodríguez,VOL,27,81,Argentina,/225/659/23_60.png,,Hugo Duro,ATA ME,22,77,Spain,/243/032/23_60.png,,G. Rulli,GOL,30,82,Argentina,/215/316/23_60.png,,Iñaki Williams,ATA,28,81,Ghana,/216/201/23_60.png,,Aritz Elustondo,ZAG LD,28,82,Spain,/226/221/23_60.png,,Luis Milla,MC VOL,27,79,Spain,/242/201/23_60.png,,Fran Beltrán,VOL MC,23,79,Spain,/235/997/23_60.png,,Óscar Gil,LD,24,76,Spain,/246/284/23_60.png,,Dani Cárdenas,GOL,25,74,Spain,/236/033/23_60.png,,Rubén Peña,LD MD LE,30,77,Spain,/211/241/23_60.png,,Roque Mesa,MC VOL,33,76,Spain,/204/277/23_60.png,,C. Grenier,MC MEI VOL,31,75,France,/187/924/23_60.png,,
a,Sergio Busquets,VOL,33,85,Spain,/189/511/23_60.png,,D. Alaba,ZAG LE,30,86,Austria,/197/445/23_60.png,,Koke,MC VOL,30,83,Spain,/193/747/23_60.png,,I. Rakitić,MC,34,82,Croatia,/168/651/23_60.png,,Álex Moreno,LE,29,80,Spain,/217/036/23_60.png,,Thierry Correia,LD LD MD,23,76,Portugal,/247/832/23_60.png,,A. Danjuma,ATA ME,25,82,Netherlands,/236/276/23_60.png,,Álex Berenguer,MD ME,26,80,Spain,/225/201/23_60.png,,R. Le Normand,ZAG,25,81,France,/233/486/23_60.png,,Munir,ME MD PE,26,79,Morocco,/220/253/23_60.png,,Unai Núñez,ZAG,25,79,Spain,/240/900/23_60.png,,M. Braithwaite,ATA ME,31,76,Denmark,/193/290/23_60.png,,Wesley,ATA,25,73,Brazil,/232/381/23_60.png,,Aitor,GOL,31,77,Spain,/193/314/23_60.png,,S. Weissman,ATA,26,76,Israel,/251/412/23_60.png,,M. Valjent,ZAG,26,75,Slovakia,/219/585/23_60.png,,
a,M. Depay,ATA PE ATA,28,85,Netherlands,/202/556/23_60.png,,Vinícius Jr.,PE,21,86,Brazil,/238/794/23_60.png,,João Félix,ATA ATA,22,83,Portugal,/242/444/23_60.png,,Isco,MEI PE MC,30,82,Spain,/197/781/23_60.png,,Rui Silva,GOL,28,80,Portugal,/210/385/23_60.png,,J. Kluivert,ME MD,23,76,Netherlands,/236/920/23_60.png,,G. Lo Celso,MEI ME ATA,26,81,Argentina,/226/226/23_60.png,,Raúl García,ATA,35,80,Spain,/171/579/23_60.png,,Brais Méndez,MD MC,25,79,Spain,/235/944/23_60.png,,Portu,MD ME,30,78,Spain,/205/070/23_60.png,,Denis Suárez,MC,28,79,Spain,/205/192/23_60.png,,B. Lecomte,GOL,31,76,France,/200/726/23_60.png,,M. Saracchi,LE LE,24,73,Uruguay,/240/976/23_60.png,,Moi Gómez,ME MD MEI,28,76,Spain,/206/590/23_60.png,,L. Olaza,LE LE ZAG,27,75,Uruguay,/221/832/23_60.png,,V. Muriqi,ATA,28,75,Kosovo,/223/710/23_60.png,,
a,J. Koundé,ZAG LD,23,84,France,/241/486/23_60.png,,F. Valverde,MC PD,23,85,Uruguay,/239/053/23_60.png,,A. Griezmann,ATA ATA PD,31,83,France,/194/765/23_60.png,,J. Corona,PD PE,29,81,Mexico,/193/165/23_60.png,,Juanmi,ME ATA,29,79,Spain,/197/891/23_60.png,,Samuel Lino,ME PE,22,75,Brazil,/251/445/23_60.png,,Morales,ATA ME,34,80,Spain,/216/475/23_60.png,,Yeray,ZAG,27,80,Spain,/227/950/23_60.png,,Zubimendi,MC VOL,23,79,Spain,/248/148/23_60.png,,E. Ünal,ATA,25,78,Turkey,/223/197/23_60.png,,J. Aidoo,ZAG,26,78,Ghana,/230/021/23_60.png,,K. Bare,VOL MC,24,76,Albania,/237/184/23_60.png,,S. Mustafi,ZAG,30,73,Germany,/192/227/23_60.png,,Aridane,ZAG,33,76,Spain,/189/472/23_60.png,,J. El Yamiq,ZAG,30,75,Morocco,/241/775/23_60.png,,I. Baba,VOL MC ZAG,26,75,Ghana,/245/598/23_60.png,,
a,F. Kessié,VOL MC MEI,25,84,Ivory Coast,/230/938/23_60.png,,E. Hazard,PE,31,81,Belgium,/183/277/23_60.png,,T. Lemar,MC ME MD,26,83,France,/213/565/23_60.png,,T. Delaney,VOL MC,30,81,Denmark,/193/283/23_60.png,,Joaquín,MD ME MEI,40,79,Spain,/045/186/23_60.png,,Samu Castillejo,MD ME,27,75,Spain,/210/617/23_60.png,,E. Capoue,MC VOL,33,80,France,/178/213/23_60.png,,Ander Herrera,MC VOL,32,79,Spain,/191/740/23_60.png,,Zubeldia,ZAG,25,78,Spain,/233/738/23_60.png,,D. Suárez,LD LD,34,77,Uruguay,/203/843/23_60.png,,F. Cervi,ME MD,28,78,Argentina,/223/061/23_60.png,,Edu Expósito,MEI MC VOL,25,76,Spain,/229/862/23_60.png,,M. Bouldini,ATA,26,72,Morocco,/262/744/23_60.png,,A. Budimir,ATA,30,76,Croatia,/188/335/23_60.png,,Escudero,LE ME,32,75,Spain,/192/679/23_60.png,,Ángel,ATA MEI,35,74,Spain,/177/633/23_60.png,,
a,O. Dembélé,PD PE,25,83,France,/231/443/23_60.png,,Carvajal,LD,30,84,Spain,/204/963/23_60.png,,J. Giménez,ZAG,27,83,Uruguay,/216/460/23_60.png,,L. Ocampos,PD PE,27,81,Argentina,/205/632/23_60.png,,C. Bravo,GOL,39,79,Chile,/174/543/23_60.png,,Nico González,MC VOL,20,75,Spain,/255/069/23_60.png,,F. Coquelin,MC ME VOL,31,80,France,/189/271/23_60.png,,Unai Núñez,ZAG,25,79,Spain,/240/900/23_60.png,,Portu,MD ME,30,78,Spain,/205/070/23_60.png,,Domingos Duarte,ZAG LE,27,77,Portugal,/234/835/23_60.png,,Hugo Mallo,LD,31,77,Spain,/194/229/23_60.png,,T. Vilhena,ME MC,27,76,Netherlands,/203/535/23_60.png,,Soldado,ATA,37,72,Spain,/146/758/23_60.png,,Roberto Torres,MD ME,33,75,Spain,/206/651/23_60.png,,Aguado,MC MEI VOL,26,75,Spain,/242/336/23_60.png,,Ruiz de Galarreta,VOL MC,28,74,Spain,/205/157/23_60.png,,
