a,Birmingham,,,,,Blackburn,,,,,Bournemouth,,,,,Burnley,,,,,Brighton,,,,,Derby County,,,,,Fulham,,,,,Middlesbrough,,,,,Norwich,,,,,Nottingham Forest,,,,,QPR,,,,,Reading,,,,,Sheffield United,,,,,Stoke City,,,,,Swansea,,,,,Watford,,,,,
a,Fran Villalba,MEI ME MC,23,74,,B. Brereton Díaz,ATA PE,22,75,,D. Brooks,PD MD,23,76,,N. Pope,GOL,29,82,,Cucurella,LE ME LE,22,80,,K. Bielik,VOL ZAG,23,72,,A. Mitrović,ATA,26,78,,A. Šporar,ATA,27,74,,T. Krul,GOL,33,77,,P. Zinckernagel,MEI PD MC,26,74,,K. Prince,ATA ATA,30,75,,J. Swift,MEI MC,26,74,,J. Egan,ZAG,28,75,,N. Powell,MEI MC,27,73,,M. Grimes,MC VOL,25,74,,B. Foster,GOL,38,78,,
a,T. Deeney,ATA,33,72,,D. Lenihan,ZAG,27,73,,P. Billing,MC MEI,25,75,,W. Weghorst,ATA,28,81,,Y. Bissouma,VOL MC,24,80,,T. Lawrence,ME ATA MEI,27,72,,A. Zambo Anguissa,MC VOL,25,78,,P. McNair,ZAG VOL MC,26,73,,M. Normann,VOL MC,25,76,,D. Spence,LD LD MD,20,73,,R. Dickie,ZAG,25,74,,Lucas João,ATA,27,73,,S. Berge,VOL MC,23,75,,L. Baker,MC VOL,26,72,,H. Wolf,MEI PE LE,22,72,,M. Sissoko,VOL MC,31,78,,
a,K. Pedersen,ZAG LE LE,26,71,,T. Kaminski,GOL,28,73,,D. Solanke,ATA,23,75,,J. Tarkowski,ZAG,28,80,,L. Dunk,ZAG,29,79,,N. Byrne,LD LD,29,70,,H. Wilson,MD PD MEI,24,76,,D. Fry,ZAG,23,73,,P. Lees-Melou,MC,28,76,,B. Samba,GOL,27,73,,C. Willock,MEI ATA,23,73,,A. Yiadom,LD LD ZAG,29,72,,C. Basham,ZAG,32,74,,J. Maja,ATA,22,72,,R. Manning,LE ZAG LE,25,72,,I. Sarr,MD PD ATA,23,77,,
a,M. Colin,LD LD ZAG,29,71,,D. Zeefuik,LD LD,23,73,,T. Cantwell,PE ME MC,23,75,,B. Mee,ZAG,31,78,,L. Trossard,ME ATA MEI,26,78,,M. Bird,VOL MC,20,70,,M. Rodák,GOL,24,75,,D. Spence,LD LD MD,20,73,,M. Rashica,ME ATA,25,76,,M. Lowe,LE LE,24,72,,S. Dieng,GOL,26,72,,Y. Méïté,ATA MD,25,72,,M. Gibbs-White,MEI MD MC,21,74,,M. Vrančić,MC MEI VOL,32,72,,J. Paterson,PE MC MEI,29,72,,N. Nkoulou,ZAG,31,76,,
a,Iván Sánchez,MD ME MC,28,71,,B. Dack,MEI MC,27,73,,J. Lerma,VOL MC,26,75,,D. McNeil,ME MD,21,77,,P. Groß,MC MD,30,77,,C. Davies,ZAG,36,70,,T. Cairney,MC MEI,30,75,,M. Tavernier,MEI MC MD,22,72,,G. Hanley,ZAG,29,75,,J. Worrall,ZAG,24,72,,S. Johansen,MC VOL,30,72,,J. Hoilett,ME MD ATA,31,71,,C. Hourihane,MC VOL,30,74,,H. Souttar,ZAG,22,72,,C. Christie,LD LD,28,71,,J. Kucka,MC VOL,34,76,,
a,T. Chong,ME MEI MD,21,70,,R. Nyambe,LD LD,23,72,,G. Cahill,ZAG,35,74,,M. Cornet,ME LE ATA,24,77,,Robert Sanchéz,GOL,23,77,,R. Allsop,GOL,29,69,,P. Gazzaniga,GOL,29,75,,I. Jones,LD MD,22,71,,T. Pukki,ATA,31,75,,R. Yates,VOL MC,23,72,,A. Gray,ATA,30,72,,B. Rahman,LE LE,26,71,,J. O'Connell,ZAG,27,74,,A. Sima,MD ATA,20,72,,J. Piroe,ATA PD,21,71,,E. Dennis,ATA PE PD,23,75,,
a,O. Hernández,ME ATA LE,28,70,,L. Travis,VOL MC,23,72,,L. Cook,MC VOL,24,74,,C. Taylor,LE,27,76,,N. Maupay,ATA,24,77,,R. Morrison,MEI MC,28,69,,H. Reed,VOL MC,26,75,,A. Dijksteel,ZAG LD LD,24,71,,T. Cantwell,PE ME MC,23,75,,S. Cook,ZAG,30,72,,J. Hendrick,MC MD,29,71,,O. Ejaria,ME MC MEI,23,71,,J. Fleck,MC VOL,29,73,,J. Allen,VOL MC,31,71,,B. Cabango,ZAG,21,71,,J. King,ATA ME,29,75,,
a,I. Šunjić,VOL MC,24,70,,J. Rothwell,MC MEI,26,72,,F. Woodman,GOL,24,74,,A. Westwood,VOL MC,31,76,,J. Veltman,LD ZAG LD,29,77,,J. Knight,MC MD ME,20,69,,B. Decordova-Reid,MD MEI,28,74,,M. Payero,MC,22,71,,B. Williams,LE LD,20,74,,R. Laryea,LD LD LE,26,72,,I. Chair,MEI,23,71,,S. Dann,ZAG,34,71,,B. Davies,ZAG,25,73,,S. Clucas,MC VOL,30,71,,O. Ntcham,MC MEI PD,25,71,,J. Hernández,ATA MD ME,22,75,,
a,M. Roberts,ZAG,30,70,,J. Buckley,MC MEI,21,71,,A. Smith,LD LD LE,30,74,,J. Brownhill,MC MD,25,76,,A. Mac Allister,MEI MC,22,76,,K. Roos,GOL,29,69,,J. Seri,VOL MC,29,74,,M. Crooks,MC MEI ATA,27,71,,D. Giannoulis,LE LE,25,74,,E. Horvath,GOL,26,71,,Y. Barbet,ZAG,28,71,,M. Morrison,ZAG,33,70,,J. Bogle,LD LD,20,73,,R. Sawyers,MC VOL,29,71,,R. Bennett,ZAG,31,71,,Kiko Femenía,LD LE,30,75,,
a,N. Etheridge,GOL,31,70,,Daniel Ayala,ZAG,30,71,,R. Christie,PD MC,26,74,,M. Lowton,LD,32,76,,A. Webster,ZAG,26,76,,C. Forsyth,LE ZAG,32,68,,K. Tete,LD,25,74,,J. Howson,VOL MC,33,70,,M. Aarons,LD LD,21,74,,B. Johnson,PD PE MEI,20,71,,L. Dykes,ATA,25,71,,J. Laurent,VOL MC ZAG,26,70,,O. Norwood,VOL MC,30,73,,T. Smith,LD LD,29,71,,J. Fulton,VOL MC,27,70,,H. Kamara,LE ME,27,75,,
