a,Club Nacional,,,,,,,Colo-Colo,,,,,,,LaU,,,,,,,Univ. Católica,,,,,,,Unión Española,,,,,,,Unión La Calera,,,,,,,Palestino,,,,,,,Huachipato,,,,,,,Everton-CHI,,,,,,,
a,S. Rojas,GOL,25,72,Paraguay,/246/398/22_60.png,,Juan Martin Lucero,ATA ATA,30,76,Argentina,wiki/69825.png,,Junior Fernandes,ATA MEI,33,75,Chile,wiki/39575.png,,Fabian Orellana,PE MEI,36,78,Chile,wiki/19732.png,,Luis Mejia,GOL,31,74,Panamá,wiki/44184.png,,M. Vidangossy,MEI PE,34,72,Chile,/184/996/22_60.png,,C. Villanueva,MEI MC,35,75,Chile,/188/414/22_60.png,,C. Martínez,ME ATA PE,28,71,Paraguay,/229/466/22_60.png,,Fernando de Paul,GOL,31,74,Chile,wiki/58953.png,,
a,D. Santacruz,MEI MD ME,26,71,Paraguay,/254/701/22_60.png,,Leonardo Gil,MC MEI MD,30,75,Argentina,wiki/64227.png,,Pablo Aranguiz,MEI,25,74,Chile,wiki/84879.png,,Raimundo Rebolledo,MD LD ZAG,24,75,Chile,wiki/84921.png,,Victor Mendez,MC MD,22,74,Chile,wiki/95426.png,,S. García,ZAG LE,32,70,Argentina,/200/278/22_60.png,,L. Jiménez,MEI ATA ATA,37,75,Chile,/137/242/22_60.png,,W. Mazzantti,MD,24,68,Argentina,/236/803/22_60.png,,Felipe Campos,LD,28,74,Chile,wiki/64415.png,,
a,R. García Guerreño,ZAG,31,69,Paraguay,/223/734/22_60.png,,Esteban Pavez,MD MC ZAG,32,75,Chile,wiki/39583.png,,Felipe Gallegos,MC MEI MD,30,74,Chile,wiki/45852.png,,Felipe Gutierrez,MC MEI MD,31,75,Chile,wiki/44016.png,,Gonzalo Espinoza,MC MD,32,74,Chile,wiki/50529.png,,B. Carvallo,MEI ME,24,70,Chile,/222/154/22_60.png,,H. Lemonez,ZAG VOL LE,37,72,Chile,/160/052/22_60.png,,C. Sepúlveda,VOL MC,29,68,Chile,/214/915/22_60.png,,Rodrigo Echeverria,MD MC LD,27,74,Chile,wiki/89525.png,,
a,C. Arrua,MEI MC ATA,23,67,Paraguay,/254/700/22_60.png,,Brayan Cortes,GOL,27,74,Chile,wiki/73224.png,,Jeisson Vargas,PE MEI,24,74,Chile,wiki/79523.png,,Luciano Aued,MC MEI VOL,35,75,Argentina,wiki/27754.png,,Paolo Hurtado,PE MEI,31,73,Peru,wiki/39498.png,,S. Sáez,ATA,36,70,Argentina,/213/619/22_60.png,,C. Suárez,ZAG LE LD,34,71,Chile,/213/846/22_60.png,,N. Ramírez,ZAG,24,68,Chile,/232/189/22_60.png,,Juan Cuevas,MEI,33,74,Argentina,wiki/18504.png,,
a,R. Prieto,ME LE,24,66,Paraguay,/247/186/22_60.png,,Cesar Fuentes,MD MC LD,29,74,Chile,wiki/54658.jpg,,Yonathan Andia,MD MC LD,29,74,Chile,wiki/100605.png,,Jose Fuenzalida,PD MD MC ZAG,37,75,Chile,wiki/5331.png,,Luis Pavez,MD LE ZAG,26,72,Chile,wiki/71306.png,,E. Wiemberg,LE ZAG ME,27,69,Chile,/246/840/22_60.png,,J. Benítez,PE,29,69,Argentina,/229/209/22_60.png,,G. Castellón,GOL,27,67,Chile,/219/941/22_60.png,,Julio Barroso,LD,37,72,Argentina,wiki/7012.png,,
a,F. Costa,ME PE MD,29,66,Argentina,/223/102/22_60.png,,Gabriel Suazo,MD ME LE,24,74,Chile,wiki/84933.png,,Cristian Palacios,ATA MEI,31,74,Uruguay,wiki/44182.png,,Fernando Zampedri,ATA,34,75,Argentina,wiki/74173.png,,Luis Pavez,MC MD,33,72,Chile,wiki/30910.png,,C. Vilches,ZAG,37,69,Chile,/214/326/22_60.png,,A. Farías,MC VOL,33,68,Argentina,/224/057/22_60.png,,B. Palmezano,MEI,20,66,Venezuela,/247/352/22_60.png,,Cesar Valenzuela,MEI MC,29,72,Chile,wiki/45934.jpg,,
a,C. Nuñez,ZAG LD,25,65,Paraguay,/254/719/22_60.png,,Óscar Opazo,MD MD ZAG,31,74,Chile,wiki/44069.png,,Luis Casanova,VOL ZAG,29,72,Chile,wiki/44031.png,,Alfonso Parot,LE LE,32,75,Chile,wiki/30583.png,,Stefano Magnasco,MD LD ZAG,29,72,Chile,wiki/50568.png,,G. Castellani,MEI MC VOL,33,69,Argentina,/198/426/22_60.png,,B. Carrasco,MD PD ATA,30,67,Chile,/207/641/22_60.png,,O. Fisdono,ATA ATA,29,65,Chile,/160/143/22_60.png,,Franco Torgnascioli,GOL,31,70,Uruguay,wiki/75464.png,,
a,F. Bruera,ATA,22,65,Argentina,/267/481/22_60.png,,Emiliano Amor,ZAG,26,74,Argentina,wiki/80036.png,,Jimmy Martinez,MEI MC,25,72,Chile,wiki/84845.png,,Yamil Asad,PE MEI,27,75,Argentina,wiki/69473.png,,Bryan Rabello,MEI MC,27,72,Chile,wiki/45966.png,,N. Orellana,PE ME ATA,25,66,Chile,/214/318/22_60.png,,N. Veloso,GOL,34,67,Chile,/214/706/22_60.png,,J. Altamirano,MEI ATA MC,21,64,Chile,/238/767/22_60.png,,Álvaro Madrid,LD MC ZAG,27,70,Chile,wiki/95405.png,,
a,C. Espinola,LD,21,64,Paraguay,/255/662/22_60.png,,Maximiliano Falcon,LD,25,74,Uruguay,wiki/106406.png,,Camilo Moya,MC MD,24,72,Chile,wiki/95414.png,,Juan Leiva,MC MEI MD,28,74,Chile,wiki/89441.png,,Miguel Pinto,GOL,38,72,Chile,wiki/5335.png,,I. Arce,GOL,29,66,Argentina,/243/759/22_60.png,,M. Dávila,MC ME,29,66,Chile,/215/129/22_60.png,,B. Gazzolo,ZAG,23,63,Chile,/254/989/22_60.png,,Diego Oyarzun,ZAG,29,70,Chile,wiki/75664.jpg,,
a,W. Ibarrola,LE,24,64,Paraguay,/255/171/22_60.png,,Marco Bolados,ATA ATA,26,74,Chile,wiki/75576.png,,Ronnie Fernandez,PE ATA,31,72,Chile,wiki/44074.png,,Branco Ampuero,VOL ZAG,28,74,Chile,wiki/79730.png,,Rodrigo Piñeiro,ATA MEI,22,72,Uruguay,wiki/100246.png,,L. Passerini,ATA,26,65,Argentina,/224/854/22_60.png,,B. Zentena,ME ATA,29,65,Chile,/159/998/22_60.png,,M. Rodríguez Vejar,ATA,21,62,Chile,/252/534/22_60.png,,Alex Ibacache,MD LE ZAG,23,70,Chile,wiki/100571.png,,
