a,Ituano,,,,,,,Grêmio Novorizontino,,,,,,,Mirassol,,,,,,,ABC,,,,,,,CSA,,,,,,,CRB,,,,,,,Santa Cruz,,,,,,,Sampaio Corrêa,,,,,,,Avaí,,,,,,,Londrina,,,,,,,Operário-PR,,,,,,,Brasil de Pelotas,,,,,,,Remo,,,,,,,Paysandu,,,,,,,Manaus,,,,,,,Vila Nova,,,,,,,
a,Tavella Aylon,ATA,30,72,Brazil,wiki/74001.png,,Morais Welliton,ATA,35,75,Brazil,wiki/14302.png,,Luiz Gustavo,VOL LD,28,72,Brazil,wiki/61064.png,,Seabra Thallyson,MD ME LE,26,70,Brazil,wiki/90533.png,,Ananias Werley,ZAG,33,74,Brazil,wiki/39302.png,,Wellington Gum,ZAG,36,74,Brazil,wiki/18245.png,,Augusto Cesar,MEI MC,29,71,Brazil,wiki/68224.png,,Ze Mario,LE ME ZAG,30,70,Brazil,wiki/54638.jpg,,Bruno Cortez,MD LE ZAG,35,78,Brazil,wiki/51212.png,,Joao Paulo,MC MD,37,74,Brazil,wiki/53210.png,,Farias Vanderlei,GOL,38,77,Brazil,wiki/32706.png,,Bruno Paulo,ATA ATA,32,70,Brazil,wiki/41223.png,,Rodrigo Pimpao,ATA ATA,34,72,Brazil,wiki/43685.png,,Marcelo Toscano,ATA,36,72,Brazil,wiki/44667.jpg,,Marcio Passos,MC MD,37,71,Brazil,wiki/77052.jpg,,Willian Deivid,MD MC LD,33,75,Brazil,wiki/45171.jpg,,
a,Gerson Magrao,MD LE MEI ZAG,36,70,Brazil,wiki/28041.png,,Gustavo Bochecha,MC MEI MD,25,74,Brazil,wiki/90590.png,,Anderson Para,MD LE ZAG,26,71,Brazil,wiki/73582.png,,Monteiro Wallyson,ATA MEI,33,70,Brazil,wiki/34200.jpg,,William da Silva,MD ME LE,35,74,Brazil,wiki/27894.jpg,,Éwerton Pascoa,VOL ZAG,33,74,Brazil,wiki/58547.jpg,,Marcos Martins,MD LD ZAG,32,70,Brazil,wiki/45713_1359048241.jpg,,Almeida Nadson,MEI MC,32,70,Brazil,wiki/81523.png,,Jean Pyerre,MEI MC,23,77,Brazil,wiki/99232.png,,Douglas Coutinho,ATA MEI,28,74,Brazil,wiki/65380.png,,Fagner Alemao,ZAG,31,74,Brazil,wiki/76946.png,,Vieira Renatinho,LD MC MEI ZAG,30,68,Brazil,wiki/94253.png,,Igor Fernandes,MD LE ZAG,29,71,Brazil,wiki/65165.png,,Joao Paulo,MD LE ZAG,31,71,Brazil,wiki/39424.jpg,,Renan Rocha,GOL,35,70,Brazil,wiki/51132.png,,Rafael Donato,ZAG,33,72,Brazil,wiki/54734.jpg,,
a,Teixeira Bruninho,MC MD,29,70,Brazil,wiki/56740.jpg,,Diego Torres,MEI MC,31,72,Argentina,wiki/89541.png,,Farias Camilo,PE MEI,36,70,Brazil,wiki/34156.jpg,,Jackson Caucaia,MC MD,34,69,Brazil,wiki/45739.png,,Diego Renan,MD MD ZAG,32,74,Brazil,wiki/41230.jpg,,Correa Gilvan,ZAG,32,72,Brazil,wiki/77104.jpg,,Rubens Esquerdinha,MD LE MEI ZAG,32,70,Brazil,wiki/73606.jpg,,Rodrigues Pimentinha,PE ATA,34,70,Brazil,wiki/74703.jpg,,Douglas Friedrich,GOL,33,75,Brazil,wiki/85143.png,,Divino Eltinho,LE MC MEI ZAG,34,70,Brazil,wiki/18215.png,,Manoel Arnaldo,MD LD ZAG,30,74,Brazil,wiki/77840.png,,Leandro Camilo,ZAG,36,68,Brazil,wiki/53039.jpg,,Fiel Welthon,ATA,29,70,Brazil,wiki/68494.png,,Paulo Roberto,MD MC LD,35,70,Brazil,wiki/45094.png,,Daniel Amora,MC MD,34,70,Brazil,wiki/78038.png,,Victor Andrade,ATA MEI,26,72,Brazil,wiki/56762.png,,
a,Mendes Kaio,MEI MC,27,69,Brazil,wiki/87111.png,,Bruno Silva,VOL ZAG,34,72,Brazil,wiki/37334.png,,Caio Dantas,ATA,29,70,Brazil,wiki/110466.png,,Nogueira Sueliton,ZAG,30,68,Brazil,wiki/78035.png,,Santana Gabriel,MEI MC,32,74,Brazil,wiki/50827.png,,Diogo Silva,GOL,35,72,Brazil,wiki/58643.png,,William Alves,ZAG,35,70,Brazil,wiki/46401.jpg,,Gabriel Vasconcelos,ATA MEI,26,69,Brazil,wiki/82335.png,,Bruno Silva,MC MD,35,75,Brazil,wiki/45715.png,,Alan Ruschel,MD LE ZAG,32,70,Brazil,wiki/73999.png,,Thiago Schumacher,ATA,35,73,Brazil,wiki/17411.png,,Junior Vicosa,ATA,32,67,Brazil,wiki/47905.png,,Silva Rafinha,PE ATA,29,70,Brazil,wiki/81451.png,,Ozealisson Junior,MD LD ZAG,30,70,Brazil,wiki/94249.png,,Daniel Costa,MEI MC,34,68,Brazil,wiki/missing_player.jpg,,Bruno Collaco,MD LE ZAG,32,71,Brazil,wiki/41202.jpg,,
a,Matheus Mancini,ZAG,27,68,Brazil,wiki/94648.png,,Bruno Aguiar,ZAG,36,70,Brazil,wiki/34204.png,,Pionteck Wesley,MEI,26,69,Brazil,wiki/87032.png,,Felipe Goncalves,MC MD,32,65,Brazil,wiki/39311_1266222382.jpg,,Ricardo Sassa,ATA MEI,28,74,Brazil,wiki/61566.png,,Souza Maicon,MC MD,36,72,Brazil,wiki/3662.png,,Wesley Pipico,ATA,37,70,Brazil,wiki/58644.jpg,,Joao Betinho,MD MC LD,34,68,Brazil,wiki/missing_player.jpg,,Matheus Bressan,LD,29,75,Brazil,wiki/59231.jpg,,Thiago Ribeiro,ATA ATA,36,70,Brazil,wiki/9632.jpg,,Javier Reina,MEI MC,33,72,Colombia,wiki/13718.png,,Vedova Karl,MC MD,29,67,Brazil,wiki/81712.jpg,,Felipe Gedoz,PE MEI,28,70,Brazil,wiki/63963.png,,Acosta Ricardinho,MEI MC,35,70,Brazil,wiki/58210.png,,Koagura Juliano,MEI MC,41,68,Brazil,wiki/41256_1327395601.jpg,,Pedro Bambu,MD MC LD,34,70,Brazil,wiki/73392.jpg,,
a,Rafael Papagaio,ATA ATA,22,68,Brazil,wiki/97228.png,,Elias Paulinho,MD LE ZAG,37,70,Brazil,wiki/45698.png,,Leandro Silva,MD LD ZAG,33,69,Brazil,wiki/52040.png,,Welligton Lima,GOL,32,65,Brazil,wiki/59658.jpg,,Lourenco Osvaldo,ATA ATA,35,74,Brazil,wiki/43203.png,,Raul Prata,MD MD ZAG,34,72,Brazil,wiki/73585.jpg,,Brito Robinho,ATA,34,70,Brazil,wiki/41296.jpg,,Gabriel Batista,GOL,23,68,Brazil,wiki/90609.png,,William Pottker,ATA MEI,28,75,Brazil,wiki/54623.png,,Junior Celsinho,PE MEI,33,69,Brazil,wiki/14814_1285871231.jpg,,Silva Cleyton,MEI MC,32,70,Brazil,wiki/64561.png,,Rocha Ícaro,MC MD,28,66,Brazil,wiki/82246.jpg,,Damiao Vinicius,GOL,37,70,Brazil,wiki/45717_1287374887.jpg,,Lisboa Robinho,MEI,27,70,Brazil,wiki/94272.png,,Alves Gilson,MC MD,32,67,Brazil,wiki/74672.jpg,,Costa Moacir,MD MC LD,36,70,Brazil,wiki/38684.jpg,,
a,Lucas Dias,ZAG,26,67,Brazil,wiki/102113.png,,Adilson Goiano,MC MD,34,70,Brazil,wiki/78360.png,,Joao Vitor,MD MC LD,33,68,Brazil,wiki/42550.jpg,,Marcos Antonio,MD ME LE,33,65,Brazil,wiki/44210.jpg,,Silva Lucao,ZAG,26,72,Brazil,wiki/72042.png,,Anselmo Ramon,ATA,33,72,Brazil,wiki/50359.png,,Edson Ratinho,MD LD ZAG,35,69,Brazil,wiki/29596.jpg,,Moreira Eloir,MEI MC,34,68,Brazil,wiki/74697.jpg,,Jonathan Copete,ATA ATA,34,75,Colombia,wiki/50064.png,,Tormen Saimon,ZAG,31,69,Brazil,wiki/43641.png,,Tomas Bastos,LE MC MEI ZAG,30,70,Brazil,wiki/77091.png,,Assis Joanderson,ATA ATA,26,66,Brazil,wiki/85882.png,,Erick Flores,PE MEI,33,69,Brazil,wiki/36630.jpg,,Rafael Grampola,ATA,34,70,Brazil,wiki/96635.png,,Diego Rosa,MEI MC,33,66,Brazil,wiki/51230.jpg,,Soares Xandao,ZAG,31,70,Brazil,wiki/102179.png,,
a,Jorge Jimenez,VOL,29,65,Paraguay,wiki/112839.png,,Bruno Silva,ATA MEI,22,70,Brazil,wiki/99124.png,,Edson Mardden,GOL,30,68,Brazil,wiki/76935.png,,Dias Allan,MEI MC,33,65,Brazil,wiki/66382.jpg,,Faria Geovane,MC MD,33,72,Brazil,wiki/102163.png,,Guilherme Romao,MD LE ZAG,24,70,Brazil,wiki/94675.png,,Gilmar da Silva,MD MD ZAG,28,69,Brazil,wiki/98313.png,,Ventura Andrey,GOL,28,68,Brazil,wiki/71264.png,,Junior Marcinho,PE MEI,26,74,Brazil,wiki/90570.png,,Gabriel Ramos,MEI,26,69,Brazil,wiki/missing_player.jpg,,Leandro Vilela,MC MD,26,70,Brazil,wiki/78209.png,,Junior Paulinho,MD LE ZAG,33,65,Brazil,wiki/78208.jpg,,Anderson Uchoa,MC MD,31,69,Brazil,wiki/69074.png,,Junior Serginho,PE MEI,31,70,Brazil,wiki/65750.jpg,,Guilherme Amorim,MC MD,29,66,Brazil,wiki/73912.png,,Arthur Rezende,MEI MC,28,68,Brazil,wiki/82257.png,,
a,Tiago Marques,ATA,34,65,Brazil,wiki/95731.png,,Guilherme Queiroz,ATA,31,69,Brazil,wiki/86980.jpg,,Caio Goncalves,GOL,25,67,Brazil,wiki/101267.png,,Bruno Turco,MC MD,30,65,Brazil,wiki/48551.jpg,,Joao Lourenco,PE MEI,24,72,Brazil,wiki/94610.png,,Lopes Reginaldo,MD LD ZAG,29,70,Brazil,wiki/73813.png,,Miranda Marcao,GOL,30,69,Brazil,wiki/58258.jpg,,Éder Lima,LE,36,68,Brazil,wiki/52145.jpg,,Araujo Vladimir,GOL,32,74,Brazil,wiki/51691.png,,Marques Gege,MEI MC,28,68,Brazil,wiki/68372.jpg,,Rafael Longuine,MEI MC,31,70,Brazil,wiki/80729.png,,Ferreira Helder,MD LD ZAG,34,65,Brazil,wiki/35491.png,,Lucas Siqueira,MC MD,33,68,Brazil,wiki/78926.jpg,,Silva Marino,MC MD,36,70,Brazil,wiki/52351.jpg,,Rafhael Lucas,ATA,29,65,Brazil,wiki/80284.png,,Diego Tavares,MD MC PD ZAG,30,68,Brazil,wiki/94607.png,,
a,Edson Oliveira,GOL,28,65,Brazil,wiki/107553.png,,Douglas Baggio,ATA MEI,27,69,Brazil,wiki/80242.png,,Rodrigo Sam,VOL ZAG,26,67,Brazil,wiki/82333.png,,Pinto Vinicius,MC,26,63,Brazil,wiki/missing_player.jpg,,Anderson Martins,ZAG,34,72,Brazil,wiki/33376.jpg,,Nicolas Careca,ATA,24,69,Brazil,wiki/101039.png,,Victor Oliveira,LD,27,69,Brazil,wiki/73180.png,,Luis Gustavo,LD ZAG,32,68,Brazil,wiki/missing_player.jpg,,Willian Betao,ZAG,38,74,Brazil,wiki/3675.jpg,,Wilson Marcao,ZAG,26,68,Brazil,wiki/99834.png,,Antonio Thomaz,MEI MC,36,70,Brazil,wiki/90568.png,,Igor Miranda,MD LE ZAG,25,65,Brazil,wiki/112104.png,,Branco Marlon,MD LE ZAG,36,68,Brazil,wiki/58952.png,,Filho Serginho,MC MD,33,69,Brazil,wiki/47665.png,,Luis Philip,PE ATA,30,62,Brazil,wiki/104705.png,,Renan Mota,MEI MC,30,67,Brazil,wiki/50829_1310496272.jpg,,
