a,Galatasaray,,,,,Besiktas,,,,,Fenerbahce,,,,,Trabzonspor,,,,,Instanbul Basaksehir,,,,,Olympiacos,,,,,PAOK,,,,,AEK,,,,,Panathinaikos,,,,,Dinamo Zagreb,,,,,APOEL,,,,,Steaua Bucareste,,,,,CFR Cluj,,,,,Sparta Praga,,,,,Slavia Praha,,,,,Maccabi Tel Aviv,,,,,
a,Fernando Muslera,GOL,35,81,,Miralem Pjanic,MC MEI MD,32,82,,Luiz Gustavo,VOL ZAG,34,80,,E. Višća,PD MD,31,81,,Pizzi,MC MD MEI,31,79,,Kostas Manolas,ZAG,30,82,,A. Živković,PD PE MD,24,77,,G. Krychowiak,VOL MC,31,80,,S. Palacios,PD,29,76,,Dominik Livakovic,GOL,27,79,,Simone Scuffet,GOL,25,76,,O. Popescu,PE PD MC,18,72,,A. Burcă,ZAG,28,72,,Florin Niţa,GOL,34,77,,T. Holeš,VOL ZAG,28,78,,Stipe Perica,ATA,26,76,,
a,Patrick van Aanholt,MD ME ZAG,31,80,,Domagoj Vida,ZAG,32,81,,Attila Szalai,LE LE,24,79,,M. Hamšík,MC VOL MEI,33,80,,S. Okaka,ATA,31,76,,Tomas Vaclik,GOL,33,80,,J. Kurtić,MC MEI,32,76,,P. Mantalos,MEI ME,29,77,,Rubén Pérez,MC VOL,32,74,,Bruno Petkovic,ATA ATA,27,79,,Paulo Vinicius,ZAG,32,74,,D. Olaru,MC MEI MD,23,71,,Camora,LE,34,71,,Ondrej Celustka,ZAG,32,77,,P. Ševčík,MC MD VOL,27,77,,Andre Geraldes,MD MC LE,30,75,,
a,Erick Pulgar,MC MD,28,80,,Alex Teixeira,ATA ATA,32,81,,Marcel Tisserand,ZAG,29,79,,U. Çakır,GOL,25,80,,Trezeguet,MD PD ME,26,75,,Yann M'Vila,MD MC ZAG,31,80,,S. Ingason,ZAG,27,75,,L. García,PD,23,76,,S. Dioudis,GOL,28,74,,Mislav Orsic,ATA MEI,29,79,,Lucas Souza,MC MD,31,74,,F. Tănase,MEI ATA MC,26,71,,C. Deac,MEI PD MC,35,71,,Ladislav Krejci,MD MC PE ZAG,29,77,,A. Bah,LD MD,23,77,,Josue Sa,ZAG,29,75,,
a,Teixeira Marcao,VOL ZAG,25,79,,Josef Souza,MC MD,33,80,,Ozan Tufan,MD MC MEI LD,27,79,,A. Nwakaeme,PE ME,32,79,,Júnior Caiçara,LD,32,75,,Kenny Lala,MD MC LE,30,80,,S. Schwab,MC VOL,30,75,,N. Amrabat,PD PE MEI,34,76,,Carlitos,ATA MEI,31,73,,Arijan Ademi,MC MEI MD,30,78,,Issam Chebake,MD MC ZAG,32,74,,Paulo Vinícius,ZAG,36,71,,B. Adjei-Boateng,VOL MC LD,27,69,,Bořek Dockal,MEI MC,33,77,,O. Kúdela,ZAG,34,77,,Brandley Kuwas,PE ATA,29,75,,
a,Omar Elabdellaoui,MD MC ZAG,30,79,,Michy Batshuayi,ATA,28,79,,Mesut Özil,MEI,33,79,,A. Bakasetas,MEI MC,28,77,,N. Chadli,ME PE,31,75,,Kostas Fortounis,ATA ATA,29,80,,A. Mitriță,PE,26,74,,S. Zuber,PE,29,75,,Maurício,VOL MC,32,73,,Luka Ivanusec,MEI MC,23,78,,Richard Danilo,MEI MC,32,74,,R. Radunović,LE ME,29,70,,C. Manea,LD,23,69,,Adam Hložek,ATA ATA,19,77,,L. Provod,MC ME MD,24,77,,Dan Glazer,MC MD,25,74,,
a,Bafetimbi Gomis,ATA,36,79,,Rachid Ghezzal,ATA ATA,29,79,,Irfan Kahveci,ATA ATA MC,26,79,,Vitor Hugo,ZAG,30,77,,S. Gürler,MD ME PD,29,73,,Rony Lopes,ATA ATA,26,80,,Sidcley,LE,28,74,,S. Araujo,ATA,29,74,,A. Brignoli,GOL,29,73,,Kevin Theophile-Catherine,ZAG,32,78,,Tornike Okriashvili,MEI MC,30,74,,I. Cristea,ZAG,26,70,,B. Omrani,PD ATA PE,27,69,,Michal Sacek,LD MC ZAG,25,76,,A. Mandous,GOL,29,76,,Sheran Yeini,VOL ZAG,35,74,,
a,Sofiane Feghouli,PE MEI,32,78,,Atiba Hutchinson,MC MD,39,79,,Diego Rossi,ATA MEI,24,79,,D. Toköz,MC VOL LD,25,75,,M. Tekdemir,VOL MC ZAG,33,73,,Henry Onyekuru,PE ATA,24,79,,D. Biseswar,MEI PE,33,74,,C. Stanković,GOL,28,73,,A. Chatzigiovanis,PD,24,72,,Stefan Ristovski,MD MC ZAG,30,78,,Tomas de Vincenti,MEI MC,33,74,,F. Coman,PE ATA,23,70,,A. Păun,MEI PE MC,26,69,,David Pavelka,MC MEI MD,30,75,,P. Olayinka,ME MD,25,76,,Eyal Golasa,MC MEI MD,30,74,,
a,Ryan Babel,ATA MEI,35,78,,Adem Ljajic,PE MEI,30,78,,Enner Valencia,ATA MEI,32,79,,Bruno Peres,LD LE,31,75,,S. Uçan,MC VOL MEI,27,73,,Mady Camara,MC MD,25,79,,Douglas Augusto,MEI MC VOL,24,73,,André Simões,VOL MC,31,73,,F. Macheda,ATA,29,72,,Josip Misic,MC MEI MD,27,76,,Anton Maglica,ATA,30,74,,C. Keșerü,ATA,34,70,,C. Bălgrădean,GOL,33,69,,Milan Heca,GOL,31,75,,O. Lingr,MEI ME MD,22,75,,Enric Saborit,MD ME ZAG,29,74,,
a,Emre Kilinc,MEI MD,27,77,,Valentin Rosier,MD MC ZAG,25,78,,Jose Sosa,MC MEI MD,36,78,,Djaniny,ATA PE,30,74,,D. Türüç,ME MD MEI,28,73,,Tiquinho Soares,ATA,31,79,,Nélson Oliveira,ATA,29,73,,G. Tzavellas,ZAG,33,72,,M. Gaćinović,MEI MC LD,26,72,,Amer Gojak,MC MEI MD,25,76,,Giorgi Kvilitaia,ATA,28,74,,V. Crețu,LD LE,32,69,,G. Debeljuh,ATA,24,68,,Lukas Julis,ATA,27,75,,O. Kolář,GOL,26,75,,Eden Shamir,MC MD,26,74,,
a,Alexandru Cicaldau,MEI MC,24,77,,Cyle Larin,ATA MEI,26,78,,Altay Bayindir,GOL,23,78,,A. Ömür,PD MEI MD,22,74,,T. Ciğerci,VOL MC ME,29,72,,Pierre Kunde,MC MD,26,78,,A. Paschalakis,GOL,31,72,,M. Mohammadi,LE LE ME,27,72,,D. Kourbelis,VOL ZAG MC,27,72,,Bartol Franjic,VOL LE,22,75,,Vujadin Savic,ZAG,31,73,,V. Gheorghe,PE PD ME,24,68,,D. Graovac,ZAG,27,68,,Ladislav Krejci,MD MC ZAG,22,75,,L. Masopust,MD LD,28,75,,Dan Biton,MEI MC,26,72,,
