a,Zenit,,,,,Spartak Moscou,,,,,CSKA,,,,,Krasnodar,,,,,Locomotiv Moscou,,,,,Dinamo Moscou,,,,,Rubin Kazan,,,,,Sochi,,,,,Partizan,,,,,Estrela Vermelha,,,,,Shaktar Donetsk,,,,,Dinamo Kiev,,,,,Ludogorets,,,,,CSKA Sofia,,,,,Sheriff Tiraspol,,,,,BATE,,,,,
a,Dejan Lovren,ZAG,32,81,,Quincy Promes,PE MEI,30,81,,Mario Fernandes,MD MC ZAG,31,81,,Jhon Cordoba,ATA,28,80,,Guilherme,GOL,35,77,,Fabian Balbuena,ZAG,30,79,,Yuri Dyupin,GOL,34,77,,Christian Noboa,MC MD,36,78,,Bebras Natcho,MC MEI MD,34,78,,Aleksandar Dragovic,ZAG,31,79,,David Neres,PE ATA,25,82,,Viktor Tsyhankov,PE ATA,24,81,,Igor Plastun,ZAG,31,77,,Fede Varela,MEI MC,24,75,,Adama Traore,PE ATA,26,74,,Stanislav Dragun,MC MEI MD,33,76,,
a,Wilmar Barrios,MC MD,28,81,,Roman Zobnin,MC VOL,28,80,,Yusuf Yazici,ATA ATA,25,80,,Yuri Gazinskiy,MC MD,32,79,,J. Kuchta,ATA MEI,24,77,,Fedor Smolov,ATA,32,79,,Oliver Abildgaard,MC MD,25,77,,Artur Yusupov,MC MEI MD,32,77,,Ljubomir Fejsa,MC MD,33,77,,Guelor Kanga,MEI MC,31,78,,Goncalves Ismaily,MD ME ZAG,32,80,,Vitaliy Buyalskiy,MEI MC,29,80,,Anton Nedyalkov,MD ME LE,28,77,,Jurgen Mattheij,VOL ZAG,29,74,,Gustavo Dulanto,VOL ZAG,26,72,,Maksim Bordachev,MD ME LE,36,75,,
a,Artem Dzyuba,ATA,33,81,,Samuel Gigot,ZAG,28,79,,Igor Akinfeev,GOL,35,79,,Matvey Safonov,GOL,23,78,,A. Miranchuk,MEI ME,25,76,,Daniil Fomin,MC MD,25,78,,Vladislav Ignatyev,MD MC LE,35,75,,Ivelin Popov,ATA ATA MC,34,77,,Sasa Zdjelar,MC MD,27,77,,Milan Rodic,MD ME ZAG,31,77,,Taras Stepanenko,MC MD,32,80,,Serhiy Sydorchuk,MC MD,30,79,,Pieros Sotiriou,ATA,29,77,,Amos Youga,MD MC ZAG,29,74,,Fernando Costanza,MD MC ZAG,23,72,,Maksim Volodko,MD ME ZAG,29,74,,
a,Leonel Claudinho,MEI MC,25,80,,Victor Moses,MEI MC,31,79,,Jean-Philippe Gbamin,VOL ZAG,26,79,,Aleksandr Martynovich,ZAG,34,78,,M. Rybus,LE,31,75,,Diego Laxalt,MD MC PE ZAG,29,78,,Konstantin Kuchaev,MEI MC,24,75,,Mateo Cassierra,ATA MEI,24,77,,Lazar Markovic,PE MEI,28,77,,Sekou Sanogo,MC MD,32,77,,Santos Dodo,MD MC ZAG,23,80,,Mykola Shaparenko,MEI MC,23,78,,Farias Wanderson,PE MEI,34,77,,Thomas Lam,VOL ZAG,28,74,,Boban Nikolov,MC MEI MD,27,72,,Jakov Filipovic,ZAG,29,74,,
a,Douglas Santos,MD ZAG,28,80,,Georgiy Dzhikiya,ZAG,28,79,,Alan Dzagoev,MC MEI MD,31,78,,Cristian Ramirez,MD MD ZAG,27,77,,R. Zhemaletdinov,MD MEI PD,24,75,,Sebastian Szymański,MEI MC,22,78,,Ilya Samoshnikov,MD ME ZAG,24,74,,Natailton Joaozinho,ATA ATA,33,77,,Nemanja Miletic,ZAG,31,75,,Cristiano Piccini,MD MC ZAG,29,77,,Mykola Matviyenko,MD MD ZAG,25,80,,Illya Zabarnyi,ZAG,19,78,,Gusmao Cicinho,MD MC ZAG,33,76,,Teles Geferson,ME MD ZAG,27,73,,Sebastien Thill,MEI,28,72,,Aleksandar Filipovic,LE,27,74,,
a,Filipe Malcom,PE MEI,25,80,,Aleksandr Sobolev,ATA,25,78,,Ivan Oblyakov,MEI ME MD,23,78,,Sergey Petrov,LD ZAG,31,77,,T. Jedvaj,ZAG LD,25,74,,Ivan Ordets,ZAG,29,78,,Aleksandr Lomovitskiy,MEI,24,74,,Victorien Angban,MC MD,25,76,,Marko Jevtovic,MD MC ZAG,28,75,,Milan Gajic,MD MC ZAG,26,77,,Marlon Santos,ZAG,26,80,,Heorhiy Bushchan,GOL,27,78,,Alex Santana,MC MEI MD,26,75,,Gustavo Busatto,GOL,31,72,,Georgios Athanasiadis,GOL,28,72,,Nemanja Milic,ATA MEI,31,74,,
a,Magomed Ozdoev,MC MD,29,79,,Aleksandr Maksimenko,GOL,24,78,,Igor Diveev,ZAG,22,78,,Aleksey Ionov,ATA MEI,33,77,,G. Kerk,PD ATA MD,25,74,,Anton Shunin,GOL,35,77,,Aleksandr Zuev,MD MC MEI ZAG,25,74,,Ibragim Tsallagov,MC VOL,31,76,,Slobodan Urosevic,MD ME ZAG,27,75,,Milan Borjan,GOL,34,77,,Delmino Pedrinho,MEI MD,23,79,,Denys Harmash,MEI MC,31,77,,Simon Sluga,GOL,29,75,,Menno Koch,LE,27,72,,Bruno Felipe,PE MEI,27,72,,Pavel Savitskiy,PE ATA,27,74,,
a,Daler Kuzyaev,LD MEI LD,29,79,,Shamar Nicholson,ATA,25,77,,Chidera Ejuke,ATA ATA,24,78,,Kaio Pantaleao,VOL ZAG,26,76,,D. Barinov,VOL MC,24,74,,Nikola Moro,MC MEI MD,24,77,,Silvije Begic,ZAG,28,74,,Soslan Dzhanaev,GOL,35,76,,Danilo Pantic,MEI MC,25,75,,Nenad Krsticic,MC MEI MD,31,77,,Alan Patrick,MEI MC,30,79,,Oleksandr Karavaev,MD MC PD ZAG,29,77,,Bernard Tekpetey,PE ATA,24,75,,Thibaut Vion,MD MC ZAG,28,72,,Momo Yansane,ATA,24,72,,Aleksey Legchilin,MC MD,29,73,,
a,Marcus Wendel,MC MEI MD,24,79,,Zelimkhan Bakaev,MEI,25,77,,Anton Zabolotnyi,ATA,30,77,,Egor Sorokin,ZAG,26,75,,F. Kamano,PE ME ATA,25,74,,Roman Evgenjev,ZAG,23,76,,Vitali Lisakovich,ATA ATA,24,74,,Sergey Terekhov,MD ME LE,31,75,,Milos Jojic,MEI MC,30,75,,Mirko Ivanic,MEI MC,28,77,,Serhiy Kryvtsov,ZAG,31,78,,Volodymyr Shepelyev,MC MEI MD,24,77,,Sergio Padt,GOL,31,75,,Georgi Yomov,MEI,24,72,,Moussa Kyabou,MC MD,23,71,,Valeri Zhukovski,MEI,37,72,,
a,Aleksandr Erokhin,ATA ATA MEI MD,32,78,,Ilya Kutepov,ZAG,28,76,,Georgi Schennikov,MD ME ZAG,30,77,,Evgeni Chernov,MD ME ZAG,29,75,,D. Zhivoglyadov,LD,27,71,,Sergey Parshivlyuk,MD MC ZAG,33,76,,Soltmurad Bakaev,PE MEI,22,73,,Nikita Burmistrov,ATA ATA,32,75,,Sinisa Sanicanin,LE,26,75,,Aleksandar Katai,MEI,31,77,,Andriy Pyatov,GOL,37,78,,Denys Boyko,GOL,34,76,,Oliveira Cauly,PE MEI,26,75,,Bradley Mazikou,MD ME ZAG,25,72,,Serghei Pascenco,GOL,39,70,,Dmitriy Bessmertnyi,MEI MC,25,70,,
