a,Reggina,,,,,,,Salernitana,,,,,,,SPAL,,,,,,,Spezia,,,,,,,Vicenza,,,,,,,Venezia FC,,,,,,,Pordenone,,,,,,,Ternana,,,,,,,Alessandria,,,,,,,
a,Claud Adjapong,MD MC MEI ZAG,23,76,Italy,wiki/86797.png,,F. Ribéry,ATA MEI PE,38,78,France,/156/616/22_60.png,,Francesco Vicari,ZAG,27,78,Italy,wiki/69236.png,,I. Provedel,GOL,27,75,Italy,/224/987/22_60.png,,Sebastien de Maio,ZAG,35,76,France,wiki/36021.jpg,,S. Romero,GOL,34,78,Argentina,/173/373/22_60.png,,Samuele Perisan,GOL,24,74,Italy,wiki/84628.png,,Bruno Martella,MD MC PE ZAG,29,76,Italy,wiki/57606.png,,Lorenzo Ariaudo,LE,32,75,Italy,wiki/37429.png,,
a,Gianluca di Chiara,MD LE LE,28,75,Italy,wiki/53580.png,,F. Fazio,ZAG,34,74,Argentina,/179/847/22_60.png,,Marco Mancosu,MEI MC,33,77,Italy,wiki/29549.png,,K. Amian,LD ZAG,23,74,France,/231/235/22_60.png,,Jordan Lukaku,MD LE ZAG,27,75,Belgium,wiki/55532.png,,Nani,ME PE,34,78,Portugal,/139/068/22_60.png,,Davide Gavazzi,PE MEI,36,74,Italy,wiki/43322.png,,Alfredo Donnarumma,ATA,31,76,Italy,wiki/46445.png,,Federico Mattiello,MD MD ZAG,26,75,Italy,wiki/77315.png,,
a,Lorenzo Crisetig,MC MD,29,75,Italy,wiki/47930.png,,S. Verdi,ATA MEI,28,74,Italy,/196/889/22_60.png,,Salvatore Esposito,MC MD,21,75,Italy,wiki/99614.png,,G. Maggiore,MC,23,74,Italy,/236/368/22_60.png,,Christian Maggio,MD LD ZAG,40,75,Italy,wiki/2290.png,,J. Nsame,ATA,28,77,Cameroon,/209/973/22_60.png,,Roberto Zammarini,MC MEI MD,25,73,Italy,wiki/80854.png,,Marino Defendi,MEI MC,36,75,Italy,wiki/13784.png,,Antonino,LE ME ATA,34,74,Italy,wiki/17366.png,,
a,Thiago Cionek,ZAG,36,75,Poland,wiki/37766.png,,L. Sepe,GOL,30,74,Italy,/191/011/22_60.png,,Niccola Zanellato,MC MD,23,75,Italy,wiki/84665.png,,D. Verde,PD MEI,25,74,Italy,/225/844/22_60.png,,Alessio da Cruz,ATA MEI,25,75,Cape Verde,wiki/83002.png,,M. Caldara,ZAG,27,75,Italy,/220/477/22_60.png,,Alberto Barison,ZAG,27,73,Italy,wiki/82985.png,,Cesar Falletti,MEI MC,29,75,Uruguay,wiki/62207.jpg,,Mattia Mustacchio,PE ATA,33,74,Italy,wiki/39412.png,,
a,Andrej Galabinov,ATA,33,75,Bulgaria,wiki/43369.png,,D. Perotti,ME PE,32,74,Argentina,/183/900/22_60.png,,Lorenzo Dickmann,MD LD LE,25,75,Italy,wiki/80853.png,,V. Kovalenko,MEI MC,25,73,Ukraine,/228/698/22_60.png,,Michele Cavion,MEI MC,27,74,Italy,wiki/70775.png,,R. Haps,LE PE LE,28,75,Suriname,/210/384/22_60.png,,Alessio Sabbione,VOL ZAG,30,72,Italy,wiki/76368.png,,Frederik Sorensen,LD,30,74,Denmark,wiki/46695.png,,Diego Fabbrini,ATA ATA,31,73,Italy,wiki/43306.png,,
a,Michael Folorunsho,MC MD,24,74,Italy,wiki/91050.png,,I. Radovanović,ZAG VOL MC,32,73,Serbia,/186/589/22_60.png,,Elio Capradossi,ZAG,26,75,Italy,wiki/82321.png,,J. Zoet,GOL,30,73,Netherlands,/190/778/22_60.png,,Riccardo Meggiorini,ATA ATA,36,74,Italy,wiki/30159.png,,T. Henry,ATA,26,74,France,/231/835/22_60.png,,Alessandro Bassoli,LE,31,72,Italy,wiki/44745.png,,Luca Ghiringhelli,LD ZAG,30,74,Italy,wiki/52684.png,,Luca Parodi,LD LD,27,72,Italy,wiki/missing_player.jpg,,
a,Alessandro Micai,GOL,28,74,Italy,wiki/68539.png,,L. Coulibaly,VOL MC,25,72,Mali,/230/107/22_60.png,,Luca Vido,ATA MEI,25,75,Italy,wiki/84671.jpg,,M. Nzola,ATA PD,24,73,Angola,/240/452/22_60.png,,Lukasz Teodorczyk,ATA ATA,30,74,Poland,wiki/47302.png,,M. Aramu,MEI PD,26,72,Italy,/219/984/22_60.png,,Simone Pasa,VOL ZAG,28,72,Italy,wiki/64141.png,,Marco Capuano,LE,30,74,Italy,wiki/49279.png,,Abou Ba,MC MD,23,72,France,wiki/93256.png,,
a,Ramzi Aya,LD,31,74,Italy,wiki/48280.png,,N. Gyömbér,ZAG,28,71,Slovakia,/220/061/22_60.png,,Biagio Meccariello,LD,31,74,Italy,wiki/58529.png,,M. Erlić,ZAG,23,71,Croatia,/244/456/22_60.png,,Janio Bikel,MC VOL,26,74,Guiné-Bissau,wiki/81287.png,,M. Cuisance,MC MEI VOL,21,72,France,/239/744/22_60.png,,Armando Anastasio,MD MD ZAG,25,71,Italy,wiki/92338.png,,Stefano Pettinari,ATA MEI,30,74,Italy,wiki/46256.png,,Federico Casarini,MC MD,32,72,Italy,wiki/39407.png,,
a,Nicola Bellomo,PE MEI,31,74,Italy,wiki/48124.png,,L. Mousset,ATA,25,70,France,/221/618/22_60.png,,Alberto Almici,LD ZAG,29,74,Italy,wiki/54941.png,,R. Manaj,ATA,24,71,Albania,/230/800/22_60.png,,Davide Diaw,ATA,30,73,Italy,wiki/88784.png,,M. Ullmann,LE LE ME,25,72,Austria,/238/988/22_60.png,,Francesco Deli,MEI MC,27,70,Italy,wiki/72810.png,,Christian Capone,ATA ATA,23,74,Italy,wiki/88950.png,,Mirko Gori,MC MD,29,72,Italy,wiki/73964.png,,
a,Adriano Montalto,ATA,34,74,Italy,wiki/51145.png,,V. Belec,GOL,31,70,Slovenia,/193/336/22_60.png,,Giovanni Crociata,MEI MC,24,74,Italy,wiki/84663.png,,E. Gyasi,PD PE ATA,27,70,Ghana,/220/491/22_60.png,,Daniel Cappelletti,ZAG,30,72,Italy,wiki/46265.png,,A. Matějů,LD LE LD,25,72,Czech Republic,/240/282/22_60.png,,Karlo Butic,ATA,23,70,Croatia,wiki/101610.png,,Davide Agazzi,MC MD,28,72,Italy,wiki/59753.png,,Andrea Palazzi,MC MD,26,72,Italy,wiki/77297.png,,
