a,PSG,,,,,Lyon,,,,,Olympique Marselha,,,,,Monaco,,,,,Lille,,,,,Nice,,,,,Rennes,,,,,Montpellier,,,,,Saint-Etienne,,,,,Bordeaux,,,,,Nantes,,,,,Reims,,,,,Metz,,,,,Lens,,,,,Strasbourg,,,,,Paris FC,,,,,
a,L. Messi,PD ATA ATA,34,93,,A. Lopes,GOL,30,82,,D. Payet,MEI PE,34,82,,W. Ben Yedder,ATA,30,83,,José Fonte,ZAG,37,80,,W. Benítez,GOL,28,80,,G. Laborde,ATA MD,27,81,,T. Savanier,MEI MC,29,81,,W. Khazri,ATA ATA,30,77,,B. Costil,GOL,33,77,,A. Lafont,GOL,22,79,,P. Rajković,GOL,25,78,,F. Centonze,LD LD,25,76,,S. Fofana,MC,26,80,,L. Ajorque,ATA,27,79,,L. Gueye,ATA MD PD,23,71,,
a,K. Mbappé,ATA PE,22,91,,Lucas Paquetá,MEI MC ATA,23,82,,B. Kamara,VOL,21,80,,K. Volland,ATA ATA MEI,28,81,,Renato Sanches,MC MD,23,80,,A. Delort,ATA,29,80,,B. Bourigeaud,MD ME MC,27,79,,J. Omlin,GOL,27,78,,P. Bernardoni,GOL,24,76,,J. Guilavogui,VOL MC ZAG,30,77,,L. Blas,MEI MD ATA,23,78,,W. Faes,ZAG,23,76,,F. Boulaya,MEI PD,28,74,,J. Clauss,LD,28,79,,M. Sels,GOL,29,78,,M. Name,VOL MC,26,70,,
a,Neymar Jr,PE MEI,29,91,,J. Boateng,ZAG,32,81,,M. Guendouzi,MC VOL,22,80,,A. Tchouaméni,MC VOL,21,81,,B. André,VOL MC,30,80,,A. Gouiri,ATA ME,21,79,,H. Traoré,LD,29,79,,S. Mavididi,ME ATA,23,77,,D. Bouanga,ME MD ATA,26,75,,Y. Adli,MC MEI,20,76,,Andrei Girotto,ZAG VOL,29,77,,Y. Abdelhamid,ZAG,33,76,,D. Bronn,ZAG LD,26,74,,G. Kakuta,MEI,30,77,,A. Thomasson,MC MEI ATA,27,77,,V. Demarconnay,GOL,38,70,,
a,G. Donnarumma,GOL,22,89,,T. Ndombele,MC VOL MEI,24,80,,Pau López,GOL,26,80,,A. Golovin,MEI MD ME,25,79,,J. David,ATA,21,80,,J. Todibo,ZAG,21,78,,M. Terrier,ATA PE,24,79,,J. Ferri,VOL MC,29,77,,R. Boudebouz,MEI MD,31,75,,A. Elis,ATA MD,25,75,,R. Kolo Muani,ATA MD,22,77,,G. Konan,LE LE,25,75,,A. Oukidja,GOL,32,74,,C. Doucouré,MC VOL,21,75,,F. Guilbert,LD LD,26,77,,O. Kanté,ZAG,31,69,,
a,Marquinhos,ZAG,27,88,,H. Aouar,MEI ME MC,23,80,,C. Ünder,PD MD,23,79,,B. Lecomte,GOL,30,79,,S. Botman,ZAG,21,79,,Dante,ZAG,37,78,,L. Majer,MC,23,78,,M. Sakho,ZAG,31,76,,M. Camara,VOL MC,23,74,,Hwang Ui Jo,ATA PE,28,75,,Pedro Chirivella,VOL MC,24,76,,T. Foket,LD LD,26,75,,O. Nguette,PE PD ATA,26,73,,J. Gradit,ZAG,28,75,,K. Gameiro,ATA,34,76,,J. Iglesias,VOL MEI,32,69,,
a,K. Navas,GOL,34,88,,M. Caqueret,VOL MC,21,79,,A. Milik,ATA,27,79,,G. Maripán,ZAG,27,78,,B. Yılmaz,ATA,35,79,,K. Dolberg,ATA,23,78,,N. Aguerd,ZAG,25,78,,F. Mollet,MD MEI,29,76,,E. Green,GOL,20,74,,Marcelo,ZAG,34,74,,N. Pallois,ZAG,33,76,,A. Matusiwa,VOL MC,23,74,,I. Niane,ATA PE PD,22,73,,F. Medina,ZAG,22,75,,A. Djiku,ZAG,26,76,,C. Mandouki,VOL MC,29,69,,
a,M. Verratti,MC MEI,28,87,,K. Toko Ekambi,ME,28,78,,W. Saliba,ZAG,20,79,,Caio Henrique,LE ME,23,78,,J. Bamba,ME,25,78,,P. Rosario,VOL MC ZAG,24,77,,F. Tait,MC ME,28,77,,A. Souquet,LD,29,74,,F. Sacko,LD,26,74,,M. Niang,ATA,26,74,,M. Simon,ME ATA MD,25,76,,A. Gravillon,ZAG,23,74,,T. Delaine,LE LE LD,29,73,,F. Sotoca,ATA,30,75,,H. Diallo,ATA MD,26,76,,F. Hanin,LE,31,69,,
a,Sergio Ramos,ZAG,35,86,,Emerson,LE LE,26,78,,S. Mandanda,GOL,36,79,,S. Diop,ME MEI MD,21,78,,Z. Çelik,LD,24,77,,K. Thuram,MC VOL,20,76,,A. Gomis,GOL,27,77,,N. Cozza,ZAG LE,22,74,,H. Moukoudi,ZAG,23,73,,A. Ahmedhodžić,ZAG,22,73,,J. Castelletto,ZAG,26,74,,M. Munetsi,VOL MC ZAG,25,73,,I. Amadou,VOL ZAG MC,28,73,,A. Kalimuendo,ATA,19,75,,I. Sissoko,MC VOL ZAG,23,75,,J. Lopez,MEI ME,29,68,,
a,Á. Di María,PD PE,33,86,,M. Dembélé,ATA,24,78,,D. Ćaleta-Car,ZAG,24,78,,Gelson Martins,MD ME,26,77,,Xeka,MC VOL,26,76,,M. Lemina,VOL MC,27,76,,B. Meling,LE,26,76,,J. Chotard,VOL MC,19,74,,R. Hamouma,ATA MD,34,73,,J. Onana,MC VOL,21,73,,S. Corchia,LD LD,30,72,,J. Cajuste,MC VOL,21,72,,B. Kouyaté,ZAG LD,24,73,,P. Berg,MC,23,75,,A. Caci,LE LE,24,74,,K. Boutaïb,ATA,34,68,,
a,A. Hakimi,LD LD,22,85,,R. Faivre,MD MEI,22,78,,Gerson,MC,24,78,,Y. Fofana,MC VOL,22,77,,Tiago Djaló,ZAG LD,21,75,,H. Boudaoui,MD MC,21,75,,S. Guirassy,ATA,25,76,,M. Ristić,LE,25,74,,A. Nordin,MD ME ATA,23,73,,R. Oudin,ME MD,24,73,,D. Appiah,LD LE ZAG,29,72,,I. Kebbal,PD MD,22,72,,H. Maïga,VOL MC,25,73,,P. Frankowski,LE LD,26,75,,G. Nyamsi,ZAG,24,74,,A. Bamba,ZAG,21,68,,
