a,Ajaccio,,,,,,,Angers,,,,,,,Amiens,,,,,,,Auxerre,,,,,,,Stade Brestois,,,,,,,Caen,,,,,,,Clermont,,,,,,,Dijon,,,,,,,Guingamp,,,,,,,FC Lorient,,,,,,,Nancy,,,,,,,Le Havre,,,,,,,Grenoble,,,,,,,Sochaux,,,,,,,Troyes,,,,,,,
a,Y. Belaïli,ME MEI,30,76,Algeria,/241/167/23_60.png,,S. Boufal,ATA ME ATA,28,80,Morocco,/211/381/23_60.png,,G. Kakuta,MEI,31,76,Democratic Republic Congo,/186/197/23_60.png,,B. Costil,GOL,34,74,France,/158/121/23_60.png,,F. Honorat,ME MD ATA,25,77,France,/220/876/23_60.png,,R. Thomas,ZAG,34,74,France,/184/190/23_60.png,,J. Gastien,VOL,34,76,France,/208/861/23_60.png,,D. Ndong,VOL MC,28,72,Gabon,/218/359/23_60.png,,V. Manceau,ZAG LD LD,32,73,France,/189/946/23_60.png,,E. Le Fée,MC MEI MD,22,76,France,/246/350/23_60.png,,A. Bobichon,MC ME MEI,25,71,France,/225/855/22_60.png,,O. El Hajjam,LD ZAG,31,71,Morocco,/234/514/23_60.png,,B. Maubleu,GOL,32,69,France,/196/316/23_60.png,,G. Weissbeck,MEI MD,25,72,France,/237/132/23_60.png,,Rony Lopes,PD PE MD,26,75,Portugal,/212/692/23_60.png,,
a,T. Mangani,VOL MC,35,73,France,/178/160/23_60.png,,P. Bernardoni,GOL,25,76,France,/223/898/23_60.png,,J. Benet,MC MEI PE,27,70,France,/224/590/23_60.png,,Jubal,ZAG,28,73,Brazil,/217/565/23_60.png,,M. Bizot,GOL,31,76,Netherlands,/200/110/23_60.png,,Y. Court,MD ME MEI,32,72,France,/199/419/23_60.png,,M. Gonalons,VOL MC,33,76,France,/193/116/23_60.png,,Y. Benzia,MEI MC,27,71,Algeria,/206/436/23_60.png,,G. Courtet,ATA,33,72,France,/203/699/23_60.png,,L. Abergel,VOL MC,29,75,France,/213/367/23_60.png,,S. Ciss,LE LE ME,32,69,Senegal,/198/687/22_60.png,,A. Desmas,GOL,28,69,France,/229/542/23_60.png,,L. Nestor,ZAG,33,69,France,/183/973/23_60.png,,T. Mauricio,MD,28,71,France,/225/169/23_60.png,,G. Gallon,GOL,29,74,France,/214/680/23_60.png,,
a,R. Hamouma,ATA MD,35,73,France,/192/722/23_60.png,,M. Blažič,ZAG,29,73,Slovenia,/238/945/23_60.png,,M. Fofana,ZAG,24,69,Mali,/235/849/23_60.png,,Y. M'Changama,MEI MC,31,73,Comoros,/208/835/23_60.png,,P. Lees-Melou,MC MEI,29,75,France,/230/020/23_60.png,,J. Deminguet,MC VOL,24,71,France,/241/238/23_60.png,,Neto Borges,LE,25,71,Brazil,/242/181/23_60.png,,B. Reynet,GOL,31,70,France,/204/240/23_60.png,,S. Niakaté,ZAG LE,22,72,France,/240/453/23_60.png,,Y. Mvogo,GOL,28,75,Switzerland,/206/003/23_60.png,,Y. Ngbakoto,MD ME,29,68,Democratic Republic Congo,/192/938/22_60.png,,T. Kongolo,ZAG LE,28,69,Netherlands,/203/485/23_60.png,,A. Monfray,ZAG,31,68,France,/215/708/23_60.png,,J. Faussurier,LD MD,35,71,France,/183/921/23_60.png,,Mama Baldé,ATA MD ME,26,74,Guinea Bissau,/237/960/23_60.png,,
a,B. Leroy,GOL,33,73,France,/197/641/23_60.png,,S. Doumbia,LE ME LE,25,73,Ivory Coast,/236/454/23_60.png,,J. Gélin,ZAG VOL,25,69,France,/231/263/23_60.png,,M. Autret,ME MC MEI,31,73,France,/198/348/23_60.png,,I. Slimani,ATA,34,75,Algeria,/217/699/23_60.png,,A. Mendy,ATA,28,71,Guinea Bissau,/223/510/23_60.png,,E. Rashani,ME PE,29,71,Kosovo,/198/731/23_60.png,,D. Congré,ZAG,37,70,France,/163/665/23_60.png,,J. Livolant,ME MD ATA,24,69,France,/231/753/23_60.png,,J. Laporte,ZAG,28,73,France,/228/290/23_60.png,,M. Biron,ATA MD,23,67,France,/256/849/22_60.png,,V. Lekhal,VOL MC,28,68,Algeria,/213/841/23_60.png,,A. Anani,ATA,27,68,Ivory Coast,/212/940/23_60.png,,M. Prévot,GOL,25,70,France,/231/841/23_60.png,,X. Chavalerin,MC ME VOL,31,74,France,/193/683/23_60.png,,
a,R. Nouri,MD ME,37,72,France,/193/001/23_60.png,,N. Bentaleb,VOL MC,27,73,Algeria,/213/296/23_60.png,,R. Gurtner,GOL,35,69,France,/176/994/23_60.png,,M. Niang,ATA ME,27,73,Senegal,/204/077/23_60.png,,B. Chardonnet,ZAG,27,74,France,/215/410/23_60.png,,A. Abdi,LE,28,70,Tunisia,/252/711/23_60.png,,J. Dossou,MD,30,71,Benin,/218/311/23_60.png,,B. Celina,ME MEI,25,70,Kosovo,/220/198/23_60.png,,D. Louiserre,VOL MC,27,69,France,/225/174/23_60.png,,V. Le Goff,LE LE,32,72,France,/193/148/23_60.png,,T. Fontaine,ZAG,30,67,Madagascar,/190/530/22_60.png,,J. Thiaré,ATA,29,68,Senegal,/212/790/23_60.png,,F. Bambock,VOL MC,27,67,France,/229/677/23_60.png,,I. Sissoko,ATA,26,70,France,/244/022/23_60.png,,R. Kouamé,MC VOL,25,73,Mali,/239/894/23_60.png,,
a,Y. Touzghar,ATA,35,71,Tunisia,/203/889/23_60.png,,C. Hountondji,ZAG,28,73,Benin,/219/680/23_60.png,,A. Leautey,PD MD LD,26,69,France,/237/198/23_60.png,,G. Charbonnier,ATA,33,73,France,/192/647/23_60.png,,H. Belkebla,VOL MC,28,74,Algeria,/224/444/23_60.png,,A. Mandrea,GOL,25,70,Algeria,/220/833/23_60.png,,J. Allevinah,ME MD,27,70,Gabon,/251/191/23_60.png,,S. Coulibaly,ZAG,27,69,Mali,/244/751/23_60.png,,B. Guillaume,ATA PD,27,68,Belgium,/213/839/23_60.png,,T. Moffi,ATA,23,72,Nigeria,/255/000/23_60.png,,G. Haag,VOL ZAG,21,66,France,/246/550/22_60.png,,G. Lloris,ZAG,26,68,France,/222/286/23_60.png,,M. Diarra,ZAG,24,67,Senegal,/262/622/23_60.png,,V. Henry,LD,28,70,France,/233/366/23_60.png,,R. Ripart,MD ME ATA,29,73,France,/209/430/23_60.png,,
a,O. Gonzalez,ZAG,24,71,Cameroon,/230/140/23_60.png,,P. Capelle,MD MC ME,35,73,France,/209/781/23_60.png,,P. Cissé,ATA,37,68,Senegal,/177/765/23_60.png,,H. Sakhi,MC ME MD,26,71,Morocco,/216/463/23_60.png,,M. Camara,VOL MC,24,74,France,/243/631/23_60.png,,I. Cissé,ZAG,26,68,France,/225/532/23_60.png,,J. Bela,ME LE MD,29,70,Angola,/212/035/23_60.png,,M. Le Bihan,ATA MEI,32,69,France,/201/145/23_60.png,,E. Basilio,GOL,27,67,France,/212/735/23_60.png,,A. Aouchiche,ME MEI MC,19,72,France,/253/102/23_60.png,,S. Dewaele,VOL MC LE,22,66,Belgium,/247/112/22_60.png,,C. Diakité,MEI MC VOL,19,67,France,/259/674/23_60.png,,L. Néry,LD ZAG,31,67,France,/200/797/23_60.png,,J. Lopy,VOL ZAG,30,69,Senegal,/206/313/23_60.png,,F. Tardieu,VOL MC,30,72,France,/209/618/23_60.png,,
a,I. Diallo,LE ZAG,25,71,Ivory Coast,/231/527/23_60.png,,L. Diony,ATA ME,29,73,France,/212/350/23_60.png,,H. Bandé,PE ATA,23,68,Burkina Faso,/239/718/23_60.png,,B. Touré,VOL MC,30,71,Mali,/209/698/23_60.png,,J. Duverne,LD LE ZAG,24,73,France,/229/705/23_60.png,,H. Vandermersch,LD LD,23,68,France,/252/183/23_60.png,,S. Khaoui,MEI MD MC,27,70,Tunisia,/220/029/23_60.png,,J. Pi,VOL MC,28,68,France,/214/991/23_60.png,,M. Barthelmé,MD ME MC,33,67,France,/192/608/23_60.png,,G. Kalulu,LD LE,24,70,Democratic Republic Congo,/238/391/23_60.png,,M. Thiam,ME ATA,26,66,Senegal,/228/388/22_60.png,,C. Operi,LE ME,25,66,Ivory Coast,/236/629/23_60.png,,J. Gaspar,LD LD,25,67,France,/235/957/23_60.png,,A. Ndour,LE LD,28,69,Senegal,/215/383/23_60.png,,I. Ugbo,ATA,23,72,Canada,/233/045/23_60.png,,
a,M. Alphonse,LD LE,32,70,France,/228/897/23_60.png,,A. Sima,MD ATA,21,72,Senegal,/259/816/23_60.png,,A. Badji,ATA,24,68,Senegal,/237/563/23_60.png,,D. Bain,ZAG,28,71,France,/208/019/23_60.png,,R. Del Castillo,MD ME,26,73,France,/231/612/23_60.png,,H. Mbock,VOL MC,22,67,France,/251/974/23_60.png,,Y. Magnin,VOL MC,25,70,France,/244/970/23_60.png,,A. Dobre,ME ATA,23,68,Romania,/237/378/23_60.png,,S. Quemper,LE LE,29,67,France,/262/343/23_60.png,,Q. Boisgard,MC PE ME,25,70,France,/231/848/23_60.png,,S. Delos,LE LD,22,65,France,/248/821/22_60.png,,A. Richardson,VOL MC,20,66,France,/262/236/23_60.png,,A. Sanyang,MD ATA PE,23,66,Gambia,/257/831/23_60.png,,M. Doumbia,ME PE,27,68,Mali,/224/368/23_60.png,,Y. Salmier,ZAG,29,72,France,/235/553/23_60.png,,
a,V. Marchetti,VOL MC LE,24,70,France,/228/774/23_60.png,,I. Amadou,VOL ZAG MC,29,72,France,/211/382/23_60.png,,H. Sy,LE LE,26,66,France,/244/398/23_60.png,,Nuno da Costa,ATA,31,70,Cape Verde,/230/857/23_60.png,,C. Hérelle,ZAG,29,73,France,/208/449/23_60.png,,Q. Daubin,VOL MC,26,66,France,/234/173/23_60.png,,F. Ogier,ZAG,33,70,France,/200/968/23_60.png,,L. Deaux,VOL MC,33,68,France,/178/051/23_60.png,,M. Merghem,MD PD ATA,24,66,France,/240/259/23_60.png,,Igor Silva,LD LD,25,70,Brazil,/242/054/23_60.png,,A. El Kaoutari,ZAG,31,65,Morocco,/188/145/22_60.png,,N. Alioui,ME PE ATA,23,66,France,/245/364/23_60.png,,M. Perez,VOL MC,31,66,France,/216/834/23_60.png,,A. Kalulu,ATA ME,26,67,France,/230/079/23_60.png,,M. Lis,GOL,25,72,Poland,/232/007/23_60.png,,
