a,Bayern Munique,,,,,Borussia Dortmund,,,,,RB Leipzig,,,,,Bayer Leverkusen,,,,,Moenchengladbach,,,,,Eintracht Frankfurt,,,,,Hoffenheim,,,,,Wolfsburg,,,,,Hertha Berlim,,,,,Colonia,,,,,Stuttgart,,,,,Augsburg,,,,,Werder Bremen,,,,,Hamburgo,,,,,Schalke-04,,,,,Freiburg,,,,,
a,R. Lewandowski,ATA,32,92,,E. Haaland,ATA,20,88,,P. Gulácsi,GOL,31,85,,L. Hrádecký,GOL,31,83,,Y. Sommer,GOL,32,85,,K. Trapp,GOL,30,84,,O. Baumann,GOL,31,83,,K. Casteels,GOL,29,85,,S. Serdar,MC VOL,24,77,,E. Skhiri,VOL MC,26,79,,W. Endo,VOL MC,28,78,,R. Gikiewicz,GOL,33,78,,J. Pavlenka,GOL,29,78,,S. Kittel,MEI PE MC,28,74,,S. Sané,ZAG,30,75,,C. Günter,LE ME LE,28,80,,
a,M. Neuer,GOL,35,90,,M. Reus,MEI ATA,32,85,,C. Nkunku,MEI ATA ATA,23,85,,M. Diaby,ME MD PE,21,83,,M. Ginter,ZAG,27,83,,F. Kostić,ME LE,28,84,,A. Kramarić,ATA MEI,30,82,,R. Baku,MD LD MC,23,80,,S. Jovetić,ATA MEI,31,77,,J. Hector,LE VOL,31,78,,B. Sosa,LE ME LE,23,77,,F. Uduokhai,ZAG,23,76,,Ö. Toprak,ZAG,31,77,,T. Leibold,LE ME,27,74,,S. Terodde,ATA,33,75,,N. Schlotterbeck,ZAG,21,79,,
a,J. Kimmich,VOL LD,26,89,,M. Hummels,ZAG,32,84,,André Silva,ATA,25,83,,P. Schick,ATA,25,82,,F. Neuhaus,MC,24,81,,E. Ndicka,ZAG,21,80,,D. Raum,LE ME LE,23,78,,X. Schlager,VOL MC,23,80,,M. Kempf,ZAG,26,76,,A. Modeste,ATA,33,78,,S. Kalajdžić,ATA,23,77,,N. Dorsch,VOL MC,23,76,,L. Bittencourt,MEI PD,27,75,,S. Schonlau,ZAG,26,73,,T. Ouwejan,LE LE,24,74,,M. Flekken,GOL,28,79,,
a,L. Goretzka,MC VOL,26,88,,R. Guerreiro,LE ME,27,84,,Angeliño,LE ME,24,83,,F. Wirtz,MEI MC,18,82,,L. Stindl,MEI ATA,32,81,,D. Sow,MC VOL,24,79,,C. Baumgartner,MEI ME MC,21,78,,M. Arnold,VOL MC,27,80,,A. Schwolow,GOL,29,76,,M. Uth,MEI ATA ATA,29,76,,K. Mavropanos,ZAG LD,23,76,,A. Maier,MC VOL,22,75,,N. Füllkrug,ATA,28,75,,J. Meffert,VOL MC,26,72,,K. Itakura,ZAG,24,74,,V. Grifo,ME ATA,28,79,,
a,T. Müller,MEI MD ATA,31,87,,J. Brandt,MEI MC ATA,25,82,,Dani Olmo,MEI ATA,23,82,,K. Demirbay,MC VOL,27,81,,J. Hofmann,MC MD ME,28,80,,M. Hinteregger,ZAG,28,79,,F. Grillitsch,VOL ZAG MC,25,78,,M. Kruse,ATA MEI,33,80,,D. Boyata,ZAG,30,76,,S. Özcan,VOL MC,23,76,,F. Müller,GOL,23,76,,D. Caligiuri,MD LD MC,33,75,,M. Ducksch,ATA,27,74,,M. Vušković,ZAG,19,72,,A. Harit,ME MEI,24,74,,P. Lienhart,ZAG,24,77,,
a,L. Sané,ME MD ATA,25,86,,J. Bellingham,MC ME,18,82,,W. Orban,ZAG,28,81,,J. Tah,ZAG,25,81,,S. Lainer,LD,28,79,,D. Kamada,MEI ATA,24,79,,I. Bebou,ATA MD PD,27,78,,J. Brooks,ZAG,28,78,,O. Alderete,ZAG,24,76,,D. Ljubicic,VOL MC ZAG,23,75,,O. Mangala,MC VOL,23,76,,Iago,LE ME,24,75,,M. Friedl,ZAG LE,23,73,,B. Jatta,PD PE MD,23,72,,O. Kabak,ZAG,21,73,,R. Sallai,MD ATA,24,75,,
a,S. Gnabry,MD ME PD,25,86,,G. Kobel,GOL,23,82,,E. Forsberg,MEI ATA ATA,29,81,,S. Azmoun,ATA,26,80,,A. Plea,ATA,28,78,,R. Borré,ATA,25,78,,P. Kadeřábek,LD LD MD,29,78,,K. Mbabu,LD,26,78,,V. Darida,MC MEI VOL,30,75,,F. Kainz,ME MD,28,75,,W. Anton,ZAG VOL,24,75,,R. Vargas,ME MD,22,75,,M. Veljković,ZAG VOL,25,73,,D. Heuer Fernandes,GOL,28,72,,D. Latza,MC VOL,31,72,,M. Eggestein,MC VOL,24,75,,
a,K. Coman,ME MD PE,25,85,,M. Akanji,ZAG,25,82,,K. Laimer,VOL MC LD,24,81,,C. Aránguiz,VOL MC,32,80,,R. Bensebaini,LE ZAG,26,78,,S. Rode,VOL MC,30,77,,M. Dabbur,ATA,29,76,,M. Lacroix,ZAG,21,77,,M. Richter,MD MEI ME,23,75,,T. Horn,GOL,28,75,,Silas,MD ME ATA,22,75,,J. Gouweleeuw,ZAG,29,75,,A. Jung,LE ZAG,29,72,,L. Reis,MC VOL,21,71,,V. Pálsson,VOL MC,30,72,,J. Schmid,LD MD LD,31,75,,
a,L. Hernández,ZAG LE,25,84,,E. Can,MC ZAG VOL,27,82,,N. Mukiele,LD ZAG MD,23,80,,E. Tapsoba,ZAG,22,80,,C. Kramer,VOL,30,78,,M. Hasebe,VOL ZAG,37,76,,S. Rudy,MC VOL LD,31,76,,J. Guilavogui,VOL MC ZAG,30,77,,I. Belfodil,ATA,29,75,,O. Duda,MEI ATA,26,74,,Pablo Maffeo,LD,23,75,,R. Oxford,ZAG VOL LD,22,74,,M. Weiser,LD MD,27,72,,R. Glatzel,ATA,27,71,,M. Bülter,ATA ME,28,72,,N. Petersen,ATA,32,74,,
a,N. Süle,ZAG LD,25,84,,A. Witsel,VOL MC,32,81,,K. Kampl,MC VOL,30,80,,K. Bellarabi,MD PD,31,79,,M. Thuram,ME ATA,23,78,,K. Jakić,VOL MC,24,76,,D. Samassékou,VOL MC,25,76,,M. Philipp,ATA MEI ME,27,76,,N. Stark,ZAG VOL,26,75,,M. Schwäbe,GOL,26,74,,C. Führich,MD ATA,23,74,,M. Gregoritsch,ATA MEI,27,74,,R. Schmid,MEI PE ATA,21,71,,M. Heyer,LD VOL ZAG,26,71,,M. Kamiński,ZAG,29,71,,N. Höfler,VOL MC,31,74,,
a,A. Davies,LE ME,20,84,,T. Hazard,ME ATA,28,81,,L. Klostermann,ZAG LD LD,25,80,,R. Andrich,VOL MC,26,79,,M. Friedrich,ZAG,25,78,,D. Kohr,VOL MC,27,76,,K. Vogt,ZAG VOL,29,76,,R. Steffen,ME MD,29,76,,K. Boateng,MEI MC VOL,34,75,,S. Andersson,ATA,29,73,,Tiago Tomás,ATA,19,74,,F. Niederlechner,ATA,30,74,,F. Agu,LD LE MD,21,70,,J. Vagnoman,LD LE,20,71,,M. Lode,ZAG,28,71,,E. Demirović,ATA,23,73,,
a,M. Sabitzer,MC VOL MEI,27,82,,M. Dahoud,MC VOL,25,80,,A. Haidara,MC VOL MD,23,78,,E. Palacios,MC VOL MEI,22,78,,N. Elvedi,ZAG,24,77,,Tuta,ZAG,21,75,,K. Akpoguma,ZAG LD,26,75,,Y. Gerhardt,MC,27,76,,L. Tousart,VOL MC,24,75,,T. Hübers,ZAG,24,73,,P. Förster,MEI ATA MC,26,73,,T. Strobl,VOL ZAG,31,74,,J. Mbom,MC LD VOL,21,69,,D. Kinsombi,MC VOL,25,70,,M. Thiaw,ZAG,19,71,,J. Haberer,MC VOL MD,27,73,,
a,D. Upamecano,ZAG,22,82,,D. Malen,ATA,22,79,,J. Gvardiol,ZAG LE,19,78,,J. Frimpong,LD LD,20,78,,B. Embolo,ATA MEI,24,77,,J. Lindstrøm,MEI ATA,21,75,,S. Posch,ZAG LD,24,75,,J. Roussillon,LE ME,28,76,,A. Maier,MC VOL,22,75,,L. Schaub,MEI MD MC,26,73,,A. Karazor,VOL ZAG,24,72,,A. Hahn,ATA MD,30,74,,C. Groß,VOL ZAG,32,69,,M. Muheim,LE ME,23,69,,R. Fährmann,GOL,32,71,,M. Gulde,ZAG,30,73,,
a,C. Tolisso,MC VOL,26,80,,R. Bürki,GOL,30,79,,D. Szoboszlai,MEI ME,20,78,,J. Baumgartlinger,VOL MC,33,77,,K. Koné,MC,20,75,,J. Hauge,ME MD,21,75,,D. Geiger,MC,23,75,,Paulo Otávio,LE ME,26,76,,D. Lukébakio,MD ATA,23,75,,B. Schmitz,LD ZAG,26,73,,O. Marmoush,ATA MD ME,22,72,,A. Finnbogason,ATA,32,73,,R. Assalé,ATA PD,27,69,,G. Chakvetadze,ME MEI,21,69,,R. Matondo,ME PD ATA,20,71,,L. Höler,ATA ATA,26,73,,
a,B. Pavard,LD ZAG,25,79,,M. Hitz,GOL,33,78,,Y. Poulsen,ATA,27,78,,L. Alario,ATA,28,77,,P. Herrmann,MD,30,74,,Gonçalo Paciência,ATA,26,75,,R. Skov,MD LE LE,25,75,,J. Brekalo,ATA PE,23,76,,K. Piątek,ATA,26,75,,K. Ehizibue,LD LD,26,72,,D. Didavi,MEI ATA,31,71,,C. Gruezo,VOL MC,26,72,,N. Rapp,VOL ZAG MC,24,69,,S. Ambrosius,ZAG,22,69,,M. Fraisl,GOL,28,71,,L. Kübler,LD LD MD,28,72,,
