a,Shanghai SIPG,,,,,,,Ghuangzhou Evergrande,,,,,,,Shandong Luneng,,,,,,,Beijing Guoan FC,,,,,,,Pohang Steelers,,,,,,,Jeonbuk Hyundai,,,,,,,FC Seoul,,,,,,,Suwon Samsung,,,,,,,Ulsan Hyundai,,,,,,,Incheon United,,,,,,,Buriram United,,,,,,,
a,Emboaba Oscar,MEI MC,30,81,Brazil,wiki/38535.png,,Shihao Wei,ATA MEI,27,74,China,wiki/76719.jpg,,Marouane Fellaini,MC MEI MD,34,79,Belgium,wiki/16048.png,,S. Memišević,ZAG VOL,27,72,Bosnia and Herzegovina,/235/544/22_60.png,,Hyeon-Mu Kang,GOL,27,72,South Korea,wiki/23767.jpg,,Hong Jeong Ho,ZAG,31,74,South Korea,/200/588/22_60.png,,Ki Sung Yueng,MC VOL,32,74,South Korea,/180/283/22_60.png,,D. Bulthuis,ZAG,31,72,Netherlands,/205/565/22_60.png,,Hyun-Woo Jo,GOL,30,75,South Korea,wiki/72482.png,,E. Aguilar,MC MEI,29,72,Costa Rica,/242/737/22_60.png,,Theerathon Bunmathan,MD LE ZAG,32,74,Thailand,wiki/55549.jpg,,
a,Aaron Mooy,MC MEI MD,31,78,Australia,wiki/46691.png,,Linpeng Zhang,LD,32,72,China,wiki/47046.png,,Jun-Ho Son,MC MD,29,75,South Korea,wiki/76899.jpg,,Li Ke,MC VOL,28,69,China PR,/202/808/22_60.png,,Gwang-Hoon Shin,MD LD ZAG,35,72,South Korea,wiki/31104.jpg,,Gustavo,ATA,27,73,Brazil,/222/729/22_60.png,,Osmar,ZAG VOL MC,33,72,Spain,/193/847/22_60.png,,Lee Ki Je,LE ME,29,70,South Korea,/212/066/22_60.png,,Young-Gwon Kim,ZAG,32,75,South Korea,wiki/43809.jpg,,S. Mugoša,ATA,29,72,Montenegro,/223/994/22_60.png,,Marques Maicon,ATA MEI,32,74,Brazil,wiki/34226.png,,
a,Junling Yan,GOL,31,75,China,wiki/65702.jpg,,Tyias Browning,LD,27,72,China,wiki/71360.png,,Dalei Wang,GOL,33,75,China,wiki/22946.jpg,,Zhang Yuning,ATA,24,67,China PR,/228/017/22_60.png,,Jin-Ho Shin,PE MEI,33,72,South Korea,wiki/70540.jpg,,S. Iljutcenko,ATA,30,72,Russia,/228/861/22_60.png,,Hwang In beom,MC PE MEI,24,71,South Korea,/228/010/22_60.png,,Min Sang Gi,ZAG,29,69,South Korea,/202/978/22_60.png,,Valeri Qazaishvili,PE MEI,29,75,Georgia,wiki/48770.png,,Oh Jae Suk,LD LE,31,69,South Korea,/232/626/22_60.png,,Renato Kelic,ZAG,31,72,Croatia,wiki/42040.png,,
a,Santos Paulinho,MEI MC,27,75,Brazil,wiki/68686.png,,Dianzuo Liu,GOL,31,72,China,wiki/57165.jpg,,Lima Moises,MC MEI MD,34,75,Brazil,wiki/48428.png,,Zhang Xizhe,MC MEI ME,30,67,China PR,/221/820/22_60.png,,Seung-Dae Kim,ATA MEI,31,72,South Korea,wiki/71788.jpg,,Kim Bo Kyung,MC MEI,31,72,South Korea,/199/183/22_60.png,,Na Sang Ho,PE ATA,24,70,South Korea,/238/097/22_60.png,,E. Sarić,MC VOL,30,69,Bosnia and Herzegovina,/244/517/22_60.png,,Hyung-Min Shin,MC MD,35,74,South Korea,wiki/33707.jpg,,Kim Do Hyeok,MC VOL,29,68,South Korea,/221/643/22_60.png,,Silva Digâo,VOL ZAG,33,72,Brazil,wiki/42470.png,,
a,Shenchao Wang,LE ZAG,33,74,China,wiki/65942.jpg,,Liyu Yang,ATA ATA,25,72,China,wiki/89942.png,,Jingdao Jin,MC VOL,30,74,China,wiki/69829.jpg,,Piao Cheng,MC,31,66,China PR,/221/824/22_60.png,,Alex Grant,LE,28,70,Australia,wiki/63199.png,,Moon Seon Min,MD ME ATA,29,71,South Korea,/229/694/22_60.png,,Yang Han Been,GOL,29,69,South Korea,/203/004/22_60.png,,Choi Sung Geun,VOL MC,29,68,South Korea,/208/455/22_60.png,,Du-Jae Won,MD MC ZAG,24,74,South Korea,wiki/110403.png,,Oh Ban Suk,ZAG,33,68,South Korea,/207/753/22_60.png,,Jonathan Bolingi,ATA MEI,27,72,Democratic Republic Congo,wiki/79277.png,,
a,Ricardo Lopes,ATA MEI,31,74,Brazil,wiki/80444.png,,Yiming Liu,ZAG,27,70,China,wiki/89946.png,,Cristiano Jadson,ZAG,30,72,Brazil,wiki/84146.png,,Chi Zhongguo,MC VOL,31,66,China PR,/228/033/22_60.png,,Wanderson Carvalho,MD LE MEI ZAG,33,70,Brazil,wiki/77043.png,,Kim Jin Su,LE,29,71,South Korea,/213/317/22_60.png,,Go Yo Han,MC MD ATA,33,69,South Korea,/184/337/22_60.png,,Jang Ho Ik,ZAG LD,27,68,South Korea,/233/457/22_60.png,,Tae-Hwan Kim,MD MC PD ZAG,32,74,South Korea,wiki/44324.jpg,,Kim Kwang Suk,ZAG,38,68,South Korea,/184/900/22_60.png,,Jakkraphan Kaewprom,VOL LD,33,70,Thailand,wiki/55546.jpg,,
a,Cherif Ndiaye,ATA,26,73,Senegal,wiki/91233.png,,Roberto Siucho,PE MEI,25,70,Peru,wiki/72868.png,,Ke Shi,LD,29,72,China,wiki/57307.jpg,,Wang Gang,LD MD,32,65,China PR,/199/088/22_60.png,,Sang-Hyub Lim,MEI MC,33,70,South Korea,wiki/40247.jpg,,Han Kyo Won,MD PD,31,71,South Korea,/202/994/22_60.png,,Ko Kwang Min,LE ME,32,68,South Korea,/206/472/22_60.png,,Kim Gun Hee,ATA PD,26,68,South Korea,/231/910/22_60.png,,Chung-Yong Lee,MEI,33,74,South Korea,wiki/23545.png,,Lee Yong Jae,ATA PE ATA,30,67,South Korea,/195/092/22_60.png,,Narubodin Weerawatnodom,LD,27,70,Thailand,wiki/79517.jpg,,
a,Huan Fu,LD ZAG,28,70,China,wiki/65938.jpg,,Chao He,MC,27,69,China,wiki/77210.jpg,,Xiang Ji,MD MC MEI ZAG,32,72,China,wiki/57531.jpg,,Yu Yang,ZAG,31,65,China PR,/191/532/22_60.png,,Moses Ogbu,ATA,31,70,Nigeria,wiki/83764.png,,Lee Seung Gi,MC MD MEI,33,71,South Korea,/202/305/22_60.png,,A. Paločević,MEI ATA MC,27,67,Serbia,/244/582/22_60.png,,Han Seok Jong,VOL MC,28,67,South Korea,/222/697/22_60.png,,Jun Amano,MEI MC,30,74,Japan,wiki/80307.jpg,,H. Delbridge,ZAG LD,29,67,Australia,/241/970/22_60.png,,Siwarak Tedsungnoen,GOL,38,70,Thailand,wiki/55550.jpg,,
a,Guan He,LD LD,29,70,China,wiki/77250.jpg,,Bowen Huang,MC MD,34,69,China,wiki/26448.jpg,,Cryzan da Cruz,ATA MEI,25,72,Brazil,wiki/82285.jpg,,Yu Dabao,ZAG ATA,33,64,China PR,/183/997/22_60.png,,Boris Tashchy,ATA ATA,28,70,Ukraine,wiki/46274.jpg,,Song Min Kyu,ME MEI,21,70,South Korea,/248/188/22_60.png,,B. Halloran,MD PD,29,67,Australia,/203/309/22_60.png,,No Dong Geon,GOL,29,67,South Korea,/221/700/22_60.png,,Leonardo Lopes,ATA,24,74,Brazil,wiki/109700.png,,Lee Myung Joo,MC,31,66,South Korea,/208/636/22_60.png,,Rebin Sulaka,VOL ZAG,30,70,Iraq,wiki/92835.png,,
a,Mirahmetjan Muzepper,MC MD,31,70,China,wiki/47988_1294893719.jpg,,Zhi Zheng,MC MEI MD,41,69,China,wiki/19974.jpg,,Lisheng Liao,MC,29,70,China,wiki/77263.jpg,,Jin Taiyan,LE LD,31,64,China PR,/222/299/22_60.png,,Min-Gwang Jeon,VOL LD,29,70,South Korea,wiki/101750.png,,M. Barrow,ME PE,28,70,Gambia,/207/645/22_60.png,,Kim Jin Ya,LE MD,23,66,South Korea,/236/586/22_60.png,,Jeong Seung Won,MD MC,24,66,South Korea,/234/264/22_60.png,,Ki-Hee Kim,VOL LD,32,74,South Korea,wiki/52652.jpg,,Yeo Reum,MC,32,65,South Korea,/207/811/22_60.png,,Ayub Masika,ATA ATA,29,70,Kenya,wiki/55144.png,,
a,Ang Li,ZAG,28,70,China,wiki/77231.jpg,,Dinghao Yan,MC MEI MD,24,68,China,wiki/missing_player.jpg,,Zheng Zheng,LE,32,70,China,wiki/53923.jpg,,Zou Dehai,GOL,28,64,China PR,/222/438/22_60.png,,Seung-Mo Lee,MD MC ZAG,24,70,South Korea,wiki/90145.png,,T. Kunimoto,MC ME ATA,23,70,Japan,/232/985/22_60.png,,Cho Young Wook,ATA PD MC,22,65,South Korea,/234/222/22_60.png,,Kim Tae Hwan,LD MD,21,66,South Korea,/247/667/22_60.png,,Il-Lok Yun,ATA ATA,30,74,South Korea,wiki/51126.jpg,,Kang Min Soo,ZAG,35,65,South Korea,/155/334/22_60.png,,Pansa Hemviboon,ZAG,31,68,Thailand,wiki/95188.png,,
a,Wenjun Lu,ATA MEI,33,70,China,wiki/65947.jpg,,Xiuwei Zhang,MC MD,26,68,China,wiki/78520.jpg,,Binbin Liu,MEI,28,70,China,wiki/57145.jpg,,Guo Quanbo,GOL,23,62,China PR,/240/704/22_60.png,,Gwang-Hyeok Lee,MEI,26,69,South Korea,wiki/74193.jpg,,Paik Seung Ho,MC VOL,24,70,South Korea,/237/424/22_60.png,,Ji Dong Won,ATA ME,30,65,South Korea,/199/266/22_60.png,,Yang Hyung Mo,GOL,29,65,South Korea,/222/229/22_60.png,,Myong-Jin Koh,ME VOL,34,73,South Korea,wiki/31113.jpg,,Song Si Woo,ATA MD,27,65,South Korea,/233/581/22_60.png,,Diego Bardanca,ZAG,29,67,Filipinas,wiki/100014.png,,
a,Hai Yu,MD ME ZAG,34,69,China,wiki/22411.jpg,,Chenglin Zhang,LE LE,35,67,China,wiki/40207.jpg,,Yang Liu,LE LE,26,70,China,wiki/missing_player.jpg,,Wang Ziming,ATA,24,61,China PR,/242/276/22_60.png,,Sung-Ju Kim,MEI,31,69,South Korea,wiki/missing_player.jpg,,Lee Yong,LD,34,69,South Korea,/200/577/22_60.png,,Han Seung Gyu,MEI MC MD,24,65,South Korea,/237/098/22_60.png,,Lee Han Do,ZAG,27,64,South Korea,/232/997/22_60.png,,Won-Sang Um,PE ATA,23,72,South Korea,wiki/104862.png,,Kim Jun Yub,LD LD,33,65,South Korea,/202/949/22_60.png,,Suphanat Mueanta,ATA ATA,19,66,Thailand,wiki/103388.png,,
a,Binbin Chen,ATA MEI,23,69,China,wiki/90043.png,,Xuepeng Li,VOL LE,33,65,China,wiki/22954.jpg,,Pedro Delgado,MEI MC,25,70,Portugal,wiki/84689.png,,Hou Sen,GOL,32,60,China PR,/191/528/22_60.png,,Sang-Min Sim,LE ZAG,28,69,South Korea,wiki/76885.jpg,,Song Bum Keun,GOL,23,67,South Korea,/238/570/22_60.png,,Jung Won Jin,MC,26,64,South Korea,/233/160/22_60.png,,Yeom Ki Hun,MC PE ATA,38,64,South Korea,/176/348/22_60.png,,Young-Woo Seol,MD MC PD ZAG,23,72,South Korea,wiki/111366.png,,Lee Ju Yong,LE,28,64,South Korea,/221/859/22_60.png,,Chitipat Tanklang,ZAG,30,66,Thailand,wiki/94822.png,,
