a,River Plate,,,,,Boca Juniors,,,,,Colón,,,,,Racing,,,,,Independiente,,,,,Vélez Sarsfield,,,,,Lanús,,,,,Estudiantes,,,,,Rosario Central,,,,,San Lorenzo,,,,,Newell's Old Boys,,,,,Argentinos Juniors,,,,,Talleres,,,,,Arsenal Sarandí,,,,,Banfield,,,,,Defensa y Justicia,,,,,
a,F. Armani,GOL,34,80,,A. Rossi,GOL,25,78,,L. Rodríguez,ATA ATA MEI,36,79,,G. Arias,GOL,33,79,,S. Sosa,GOL,34,78,,L. Giannetti,ZAG,27,76,,J. Sand,ATA,40,75,,M. Boselli,ATA,36,76,,E. Vecchio,MEI MC,32,75,,S. Torrico,GOL,41,74,,C. Lema,ZAG,31,75,,D. Batallini,PD PE MD,25,74,,G. Herrera,GOL,29,75,,A. Werner,GOL,25,70,,N. Domingo,VOL MC ZAG,36,73,,E. Unsain,GOL,26,75,,
a,E. Pérez,VOL,35,79,,C. Izquierdoz,ZAG,32,78,,L. Burián,GOL,37,77,,E. Mena,LE LE,32,77,,L. Romero,VOL MC,27,76,,L. Janson,PE ATA,26,75,,L. Acosta,MD ME ATA,33,74,,J. Rodríguez,VOL MC,25,75,,M. Ruben,ATA,34,75,,R. Centurión,PE MEI PD,28,74,,L. Vangioni,LE,34,74,,G. Carabajal,ME MC MEI,29,73,,N. Tenaglia,LD ZAG,25,75,,F. Apaolaza,ATA,24,70,,E. Bologna,GOL,39,72,,F. Pizzini,MD,27,75,,
a,N. De la Cruz,MC MEI PE,24,78,,E. Salvio,PD MD,30,78,,R. Aliendro,MC VOL,30,75,,E. Cardona,MEI PE ME,28,76,,D. Blanco,MC VOL MD,26,75,,L. Pratto,ATA,33,74,,P. De la Vega,PD PE MD,20,74,,F. Zuqui,MC VOL MD,29,74,,L. Gamba,ATA ME,34,74,,J. Devecchi,GOL,25,73,,P. Pérez,MC VOL,35,72,,C. Quintana,ZAG,33,73,,D. Valoyes,MD ATA ME,24,74,,D. Pérez,LE,32,69,,G. Galoppo,MC,22,72,,W. Bou,ATA ATA MEI,27,75,,
a,J. Álvarez,ATA PD PE,21,78,,M. Rojo,ZAG,31,77,,F. Lértora,VOL MC,30,75,,L. Sigali,ZAG,34,76,,D. Batallini,PD PE MD,25,74,,L. Hoyos,GOL,32,74,,J. López,ATA,20,73,,M. Andújar,GOL,37,74,,J. Broun,GOL,35,74,,N. Fernández,ATA PE PD,25,72,,J. García,ATA,28,72,,M. Bíttolo,LE LE,31,73,,E. Díaz,LE ZAG,25,74,,L. Picco,VOL MC,21,68,,D. Cvitanich,ATA ATA,37,72,,R. Loaiza,VOL MC,27,73,,
a,M. Suárez,ATA PE,33,78,,Ó. Romero,MEI MD MC,28,76,,R. Delgado,ZAG LE,31,75,,G. Hauche,PD PE,34,74,,A. Roa,MEI MD ME,28,74,,R. Centurión,PE MEI PD,28,74,,Á. González,MD PD ATA,27,73,,L. Godoy,LD LD,26,74,,J. Komar,ZAG,24,73,,C. Zapata,ZAG,34,72,,I. Arboleda,GOL,25,71,,G. Ávalos,ATA,30,72,,A. Aguerre,GOL,30,73,,C. Chimino,LD,33,68,,A. Urzi,ME PE,21,72,,A. Frías,ZAG,23,73,,
a,J. Quintero,MEI MD,28,78,,F. Fabra,LE,30,76,,C. Bernardi,MEI MD MC,31,74,,L. Miranda,MC VOL,27,74,,S. Barreto,ZAG,22,73,,S. Cáseres,VOL MC ZAG,24,73,,D. Valeri,MEI MC,35,73,,F. Noguera,ZAG,28,73,,M. Benítez,LE MC,30,73,,Y. Gordillo,VOL,29,71,,A. Méndez,LD LE MD,25,70,,L. Cháves,GOL,25,72,,J. Komar,ZAG,24,73,,S. Lomónaco,ME MD ATA,22,67,,M. Cuero,MD ME,28,72,,M. Benítez,LE MC,30,73,,
a,M. Casco,LE LD MC,33,77,,C. Pavón,PE PD ME,25,76,,P. Goltz,ZAG,36,74,,T. Chancalay,ME PE MD,22,74,,J. Insaurralde,ZAG,36,73,,L. Orellano,PD,21,73,,V. Malcorra,ME MC LE,33,72,,G. Del Prete,ATA ME,25,73,,J. Báez,ZAG LD,30,72,,G. Rojas,LE,24,71,,J. Cacciabue,VOL MC MD,23,70,,M. Torrén,ZAG,32,72,,R. Pérez,ZAG,31,72,,C. Colmán,ATA,27,67,,J. Álvarez,MD PD,25,71,,M. Merentiel,ATA MD,25,72,,
a,B. Romero,ATA PD,30,77,,D. Benedetto,ATA,31,75,,F. Farías,ATA ATA,18,74,,N. Domínguez,ZAG VOL,31,74,,A. Soñora,MEI MC VOL,22,73,,M. de los Santos,ZAG,28,73,,T. Belmonte,MC VOL,23,72,,Á. González,MD PD ATA,27,73,,F. Torrent,LD,29,72,,E. Cerutti,MD ATA,29,70,,J. Fernández,VOL MC,26,69,,L. Villalba,ZAG LE LE,26,72,,M. Santos,ATA,28,71,,M. Pittón,MC VOL,26,67,,J. Soñora,MEI MC,24,71,,J. Rodríguez,ZAG,27,72,,
a,P. Díaz,ZAG,26,76,,L. Advíncula,LD,31,75,,J. Sánchez Miño,LE ME MC,31,73,,M. Rojas,ME MC MD,25,74,,L. Fernández,ATA,30,73,,T. Guidara,LD LD,25,73,,L. Di Plácido,LD LD MD,27,72,,M. Castro,MD ME,25,72,,D. Martínez,LD MD,31,72,,N. Fernández Mercau,ME MC LE,21,70,,G. Velázquez,ZAG,30,69,,K. Mac Allister,ZAG LD,23,71,,H. Fertoli,ME MD MEI,26,70,,B. Rivero,VOL MC,25,67,,J. Dátolo,MEI MC,37,70,,C. Rotondi,ME PE,24,72,,
a,E. Barco,ME ATA,22,76,,S. Villa,PE PD,25,75,,F. Garcés,ZAG,21,72,,G. Gómez,GOL,25,72,,J. Laso,ZAG LD,30,72,,F. Ortega,LE LE PE,22,73,,L. Morales,GOL,21,71,,H. Toledo,ME MD PE,25,72,,M. Caraglio,ATA,32,72,,A. Batalla,GOL,25,70,,N. Castro,MC PE,20,68,,J. Gómez,MEI ME MC,31,71,,M. Catalán,LD,28,70,,A. Medina,GOL,34,67,,E. Coronel,LD,24,68,,E. Brítez,ZAG LE LD,29,72,,
a,E. Fernández,MC VOL,20,76,,J. Ramírez,MC ME,28,74,,R. Ábila,ATA,31,72,,M. Martínez,VOL ZAG,28,72,,G. Poblete,VOL MC,28,72,,L. Jara,LD LD MD,30,72,,F. Monetti,GOL,32,71,,L. Díaz,ATA,29,72,,J. Velázquez,ZAG,30,72,,G. Peruzzi,LD LD,29,70,,J. Garro,PE ATA PD,28,68,,L. Sánchez,LD LE,27,70,,Á. Martino,ME LE,23,70,,A. Antilef,MC MEI,22,66,,M. Cuadra,ATA ME MD,26,68,,G. Alanís,ME LE,27,71,,
a,A. Palavecino,MC MEI,24,75,,C. Zambrano,ZAG,31,74,,C. Vega,VOL MC,27,72,,E. Copetti,ATA PD,25,72,,A. Vigo,LD LD,22,71,,E. Insúa,LE LE ME,30,72,,D. Braghieri,ZAG,34,71,,I. Gómez,VOL MC,24,71,,C. Yacob,VOL MC,33,71,,N. Ortigoza,MC VOL,36,69,,W. Ditta,ZAG,24,67,,J. Cabrera,MD ME LD,29,70,,F. Mac Allister,VOL MC,25,69,,D. Miloc,MC VOL,30,66,,A. Maldonado,ZAG,23,68,,N. Tripichio,LD ZAG,25,70,,
a,R. Rojas,LD ZAG,25,75,,J. Campuzano,VOL MC,25,74,,J. Novillo,ZAG,23,71,,A. Moreno,MC VOL,22,72,,G. Togni,LE LE ME,23,70,,A. Bouzat,PD PE MEI,27,71,,F. Pérez,MC MD,21,70,,E. Mas,LE,32,71,,W. Montoya,MD MC,27,70,,J. Elías,MC VOL,25,69,,R. Macagno,GOL,24,67,,F. Vera,VOL MC,21,70,,J. Méndez,VOL MC,24,69,,A. Díaz,ATA,21,66,,L. Lollo,ZAG,34,68,,K. Gutiérrez,VOL MC,24,69,,
a,B. Zuculini,VOL MC,28,74,,G. Fernández,MC VOL,29,74,,M. Ibáñez,GOL,34,71,,G. Piovi,LE LE ZAG,26,72,,L. Rodríguez,LE LE,27,70,,M. Brizuela,ZAG LE,24,71,,A. Bernabei,LE PE ME,20,70,,F. Apaolaza,ATA,24,70,,E. Ojeda,MC VOL,23,68,,N. Barrios,ME PE ATA,23,68,,F. González,PE PD,20,66,,N. Reniero,ATA,26,70,,F. Girotti,ATA,22,69,,L. Suárez,LE ZAG,26,65,,J. Palacios,MD MC,22,67,,N. Colombo,ZAG,22,69,,
a,E. Gómez,LE LE ME,27,74,,D. González,MC,33,73,,E. Meza,LD LD,22,70,,J. Correa,ATA,28,71,,M. Álvarez,GOL,32,70,,J. Soñora,MEI MC,24,71,,Y. Cabral,ZAG,29,70,,A. Rogel,ZAG,23,70,,F. Almada,ZAG LD,22,68,,F. Gattoni,ZAG,22,68,,D. Reasco,ATA,22,65,,J. Galván,ZAG,29,70,,R. Villagra,VOL MC,20,69,,G. Goñi,ZAG,22,65,,L. Abecasis,LD,31,67,,T. Cardona,ZAG,25,69,,
