a,Al Ahly,,,,,,,Zamalek,,,,,,,Raja Casablanca,,,,,,,Wydad Casablanca,,,,,,,Espérance de Tunis,,,,,,,Mamelodi Sundowns,,,,,,,Kaizer Chiefs,,,,,,,Orlando Pirates,,,,,,,Mazembe,,,,,,,1º de Agosto,,,,,,,Petro de Luanda,,,,,,,ES Sétif,,,,,,,Étoile du Sahel,,,,,,,
a,Ali Maâloul,MD LE ZAG,32,76,Tunisia,wiki/64939.png,,Mohamed Abou Gabal,GOL,33,75,Egypt,wiki/65898.jpg,,Anas Zniti,GOL,33,74,Morocco,wiki/56478.png,,Achraf Dari,VOL LD,23,72,Morocco,wiki/100934.png,,Anice Badri,MEI,31,75,Tunisia,wiki/65241.png,,Rushine de Reuck,ZAG,26,74,South Africa,wiki/missing_player.jpg,,D. Akpeyi,GOL,35,74,Nigeria,/241/769/22_60.png,,R. Ofori,GOL,27,74,Ghana,/257/439/22_60.png,,Torric Jebrin,MEI MC,31,71,Ghana,wiki/40363.jpg,,Salomao Paizo,MD LE ZAG,30,67,Angola,wiki/116555.png,,Joaquim Adao,MC MD,29,70,Angola,wiki/66788.png,,Ahmed Kendouci,MEI MC,23,72,Algeria,wiki/missing_player.jpg,,Mohamed Ben Amor,MC MD,30,75,Tunisia,wiki/94200.png,,
a,Percy Tau,ATA ATA,28,76,South Africa,wiki/78674.png,,Mahmoud Alaa,ZAG,31,75,Egypt,wiki/58864_1345573245.jpg,,Marouane Hadhoudi,ZAG,30,72,Morocco,wiki/missing_player.jpg,,Simon Msuva,ATA MEI,28,72,Tanzania,wiki/missing_player.jpg,,Ghaylen Chaaleli,MC MEI MD,28,74,Tunisia,wiki/81170.png,,Teboho Mokoena,MC MD,25,74,South Africa,wiki/missing_player.jpg,,K. Billiat,ATA PD ATA,30,73,Zimbabwe,/218/154/22_60.png,,D. Hotto,PE ATA PD,30,74,Namibia,/216/682/22_60.png,,Issama Mpeko,MC ZAG,36,70,Democratic Republic Congo,wiki/94198.png,,Caifalo Herenilson,MC MD,26,67,Angola,wiki/missing_player.jpg,,Moreira Gleison,ATA ATA,27,70,Brazil,wiki/83921.png,,Amir Karaoui,MC MD,34,71,Algeria,wiki/64891.png,,Aymen Mathlouthi,GOL,37,74,Tunisia,wiki/11807.png,,
a,Rami Rabia,VOL ZAG,29,75,Egypt,wiki/52919.png,,Ahmed Zizo,MEI MC,26,75,Egypt,wiki/73404.png,,Beni Badibanga,PE ATA,26,72,Democratic Republic Congo,wiki/83633.jpg,,Yahya Jabrane,MC MD,31,70,Morocco,wiki/103338.png,,Khalil Chemmam,LE,34,74,Tunisia,wiki/37198.png,,Khuliso Mudau,MD LD ZAG,27,74,South Africa,wiki/missing_player.jpg,,L. Castro,ATA PD PE,32,71,Colombia,/214/562/22_60.png,,T. Lorch,PD PE ATA,27,73,South Africa,/229/128/22_60.png,,Glody Likonza,MEI MC,24,69,Democratic Republic Congo,wiki/114872.png,,Isaac Correia,MD LD ZAG,31,65,Angola,wiki/116554.png,,Luis Ribeiro,GOL,30,70,Portugal,wiki/60363.png,,Zakaria Bouhalfaya,GOL,24,70,Algeria,wiki/missing_player.jpg,,Firas Chaouat,ATA,26,74,Tunisia,wiki/94804.png,,
a,Mohamed el Shenawy,GOL,33,75,Egypt,wiki/67092.png,,Achraf Bencharki,ATA ATA,27,75,Morocco,wiki/80887.png,,Mohamed Amsif,GOL,33,72,Morocco,wiki/44713.png,,Ayoub Skouma,MEI,35,70,Morocco,wiki/45660_1350016129.jpg,,Moez Ben Cherifia,GOL,30,73,Tunisia,wiki/54989.png,,Themba Zwane,MEI,32,74,South Africa,wiki/59622.jpg,,L. Manyama,MEI ME MD,30,71,South Africa,/219/912/22_60.png,,V. Pule,PD PE MEI,29,72,South Africa,/243/851/22_60.png,,Patou Kabangu,PE ATA,36,68,Democratic Republic Congo,wiki/42768.png,,Yazid Atouba,PE MC,29,65,Cameroon,wiki/66410.jpg,,Adriano Facchini,GOL,39,70,Brazil,wiki/50435.jpg,,Akram Djahnit,MEI,31,70,Algeria,wiki/77158.png,,Malek Baayou,MC MD,23,70,Tunisia,wiki/101785.png,,
a,Amr el Solia,MC MD,32,75,Egypt,wiki/43896.png,,Tarek Hamed,MC MD,33,74,Egypt,wiki/66844.png,,Mohsine Moutaouali,MEI,36,70,Morocco,wiki/34255.png,,Yahia Attiyat Allah,MEI,27,70,Morocco,wiki/missing_player.jpg,,Farouk Ben Mustapha,GOL,32,72,Tunisia,wiki/54241.png,,Peter Shalulile,ATA,28,74,Namibia,wiki/missing_player.jpg,,S. Nurković,ATA,29,71,Serbia,/251/408/22_60.png,,G. Mhango,ATA PE,28,71,Malawi,/218/717/22_60.png,,Daouda Diakite,GOL,39,68,Burkina Faso,wiki/55386.jpg,,Adilson Neblu,GOL,28,64,Angola,wiki/79267.png,,Bessas Deyvison,ZAG,33,70,Brazil,wiki/55497.jpg,,Hicham Belkaroui,ZAG,31,70,Algeria,wiki/85530.jpg,,Mohamed Lahbib,MD MC PD ZAG,28,70,Tunisia,wiki/missing_player.jpg,,
a,Mohamed Hany,MD LD ZAG,25,75,Egypt,wiki/76772.png,,Mahmoud Hamdy,LD,27,74,Egypt,wiki/missing_player.jpg,,Ilias Haddad,VOL ZAG,33,70,Netherlands,wiki/48105.png,,Juvhel Tsoumou,ATA,31,70,Congo,wiki/38356.png,,Ilyes Chetti,LE ZAG,27,72,Algeria,wiki/missing_player.jpg,,Andile Jali,MC MD,32,73,South Africa,wiki/44601.png,,B. Bvuma,GOL,26,70,South Africa,/238/223/22_60.png,,T. Mabasa,ATA,24,70,South Africa,/251/193/22_60.png,,Bawaka Mabele,LD,33,68,Democratic Republic Congo,wiki/42860_1290584571.jpg,,Kialonga Gaspar,ZAG,24,64,Angola,wiki/missing_player.jpg,,Filipe Melo,MC MD,32,70,Portugal,wiki/76704.jpg,,Abdelmoumene Djabou,PE MEI,35,70,Algeria,wiki/48200.png,,Iheb Msakni,MEI,34,70,Tunisia,wiki/54986.jpg,,
a,Hussein el Shahat,MD LD MEI ZAG,30,75,Egypt,wiki/96078.png,,Ahmed Fatouh,MD LE ZAG,24,74,Egypt,wiki/missing_player.jpg,,Hamid Ahadad,ATA MEI,27,70,Morocco,wiki/108176.png,,Ahmed Reda Tagnaouti,GOL,26,70,Morocco,wiki/96945.png,,Mohamed Amine Tougai,ZAG,22,72,Algeria,wiki/missing_player.jpg,,Denis Onyango,GOL,37,73,Uganda,wiki/22511.png,,B. Petersen,GOL,27,70,South Africa,/242/934/22_60.png,,F. Makaringe,MEI MC,28,70,South Africa,/251/196/22_60.png,,Nathan Kabasele,ATA ATA,28,68,Belgium,wiki/46811.png,,Bobo Ungenda,ZAG,32,62,Democratic Republic Congo,wiki/missing_player.jpg,,Joao Jaquite,MC MD,26,70,Guiné-Bissau,wiki/82687.png,,Zineddine Mekkaoui,LE ZAG,35,69,Algeria,wiki/56942.jpg,,Yassine Chikhaoui,PE MEI,35,70,Tunisia,wiki/11828.png,,
a,Mahmoud Kahraba,PE ATA,28,75,Egypt,wiki/65223.jpg,,Youssef Obama,MEI,27,73,Egypt,wiki/76737.png,,Badr Boulahroud,MC MD,29,70,Morocco,wiki/97840.png,,Demba Camara,ATA MEI,27,70,Guinea,wiki/75795.jpg,,Mohamed Ali Ben Romdhane,MC MEI MD,22,72,Tunisia,wiki/missing_player.jpg,,Pavol Safranko,ATA,27,73,Slovakia,wiki/97591.png,,S. Hlanti,LE ME ZAG,31,70,South Africa,/233/437/22_60.png,,T. Hlatshwayo,ZAG LD,31,70,South Africa,/219/911/22_60.png,,Lamisha Musonda,MEI MC,30,67,Belgium,wiki/53675.jpg,,Antonio Zini,PE,19,62,Angola,wiki/missing_player.jpg,,Edu Machado,MD LD MEI ZAG,32,70,Portugal,wiki/53876.png,,Karim Nemdil,LD,32,68,Algeria,wiki/78901.jpg,,Aymen Dahmen,GOL,25,70,Tunisia,wiki/99904.png,,
a,Ayman Ashraf,LE,31,75,Egypt,wiki/47096.png,,Mohammad Ounnajem,MEI,30,72,Morocco,wiki/94154.png,,Mehdi Karnass,MC MD,32,70,Morocco,wiki/63600.jpg,,Zouhair el Moutaraji,ATA,26,69,Morocco,wiki/67493.png,,Mohamed ali Yaakoubi,ZAG,31,72,Tunisia,wiki/87810.png,,Bradley Ralani,PE ATA,34,73,South Africa,wiki/missing_player.jpg,,D. Zuma,MD ME MEI,26,70,South Africa,/240/164/22_60.png,,W. Sandilands,GOL,37,69,South Africa,/182/270/22_60.png,,Tresor Mputu,ATA ATA,36,66,Democratic Republic Congo,wiki/31120.png,,Mario Balburdia,MC,24,62,Angola,wiki/116556.png,,Miguel Nene,ATA,38,70,Brazil,wiki/27949.jpg,,Mohamed,MC ATA,35,68,Algeria,wiki/missing_player.jpg,,Hedi Gaaloul,GOL,33,70,Tunisia,wiki/95409.png,,
a,Mohamed Abdelmonem,ZAG,23,74,Egypt,wiki/missing_player.jpg,,Emam Ashour,MEI MC,24,72,Egypt,wiki/missing_player.jpg,,Reda Hajhouj,MEI,27,70,Morocco,wiki/80717.png,,Reda Jaadi,MEI,27,69,Morocco,wiki/68302.png,,Fousseny Coulibaly,MC MD,29,70,Ivory Coast,wiki/missing_player.jpg,,Sibusiso Vilakazi,PE MEI,32,73,South Africa,wiki/59899.png,,R. Frosler,LD LE,23,69,South Africa,/241/233/22_60.png,,I. Maela,LE ZAG,28,69,South Africa,/239/431/22_60.png,,Joël Kimwaki,ZAG,35,65,Democratic Republic Congo,wiki/94199.png,,Manuel Lulas,ZAG,26,62,Angola,wiki/missing_player.jpg,,Borges Wagner,PE ATA,35,70,Brazil,wiki/54426.jpg,,Aymen Chadli,MEI MC,22,67,Algeria,wiki/missing_player.jpg,,Mohamed Ben ali,MC ZAG,27,70,Tunisia,wiki/101531.png,,
