a,Benfica,,,,,Sporting,,,,,Porto,,,,,Braga,,,,,Vitória Guimarães,,,,,Boavista,,,,,Marítimo,,,,,Portimonense,,,,,Ajax,,,,,PSV,,,,,Feyenoord,,,,,AZ Alkmaar,,,,,Twente,,,,,Vitesse,,,,,Utrecht,,,,,Heerenveen,,,,,
a,Grimaldo,LE ME LE,25,82,,S. Coates,ZAG,30,83,,Pepe,ZAG,38,82,,Matheus,GOL,28,79,,Rochinha,PE,26,76,,Gustavo Sauer,PD MC,28,75,,Paulo Victor,GOL,34,75,,S. Nakajima,MEI PE PD,26,77,,D. Tadić,PE,32,84,,M. Götze,MEI MC,29,81,,J. Bijlow,GOL,23,79,,O. Wijndal,LE,21,79,,L. Unnerstall,GOL,30,76,,R. Bazoer,ZAG MC,24,76,,A. Maher,MC VOL,27,75,,M. van Ewijk,LD,20,70,,
a,Rafa,MD ATA ME,28,82,,Palhinha,VOL MC,25,82,,Otávio,MD ME,26,82,,Ricardo Horta,ATA ATA PE,26,79,,Quaresma,PD PE,37,76,,A. Elis,ATA MD,25,75,,Zainadine,ZAG,33,75,,Beto,ATA,23,75,,N. Mazraoui,LD,23,82,,C. Gakpo,ME ATA,22,80,,M. Senesi,ZAG,24,78,,F. Midtsjø,MC VOL,27,78,,M. Sadílek,VOL LE MC,22,73,,M. Wittek,LE ME LE,25,75,,B. Ramselaar,MEI PE ME,25,73,,S. van Beek,ZAG,26,70,,
a,J. Vertonghen,ZAG,34,81,,Adán,GOL,34,81,,M. Uribe,MC VOL,30,80,,A. Musrati,VOL MC,25,77,,Bruno Varela,GOL,26,74,,R. Cannon,LD LD ZAG,23,73,,Miguel Silva,GOL,26,73,,Samuel Portugal,GOL,27,73,,S. Berghuis,MEI PD,29,82,,I. Sangaré,VOL MC,23,79,,T. Malacia,LE,21,78,,J. Karlsson,PE,22,77,,M. Vlap,MEI MC,24,71,,J. Rasmussen,ZAG,24,74,,M. van der Hoorn,ZAG,28,72,,T. Halilović,MEI MC VOL,26,70,,
a,O. Vlachodimos,GOL,27,81,,Pedro Gonçalves,PD ATA,23,81,,M. Taremi,ATA ATA,28,80,,Paulo Oliveira,ZAG,29,77,,F. Sacko,LD,26,74,,P. Musa,ATA,23,73,,J. Tagueu,ATA PE,27,72,,Lucas Fernandes,MEI MC,23,72,,Antony,PD,21,82,,P. Max,LE,27,78,,O. Kökçü,MC MEI,20,78,,J. Clasie,MC VOL,30,74,,R. Pröpper,ZAG,27,70,,D. Doekhi,ZAG,23,74,,S. van de Streek,MEI MC ATA,28,72,,T. Haye,MC VOL,26,69,,
a,N. Otamendi,ZAG,33,81,,Pablo Sarabia,PD MEI PE,29,81,,A. Marchesín,GOL,33,80,,Sequeira,LE ZAG,30,77,,André André,MC VOL,31,74,,Y. Hamache,LE,21,73,,I. Rossi,VOL MC,27,71,,F. Moufi,LD,25,72,,S. Haller,ATA,27,82,,E. Zahavi,ATA,33,78,,L. Sinisterra,PE,22,78,,V. Pavlidis,ATA,22,74,,V. Misidjan,PD PE,27,70,,E. Dasa,LD MD LD,28,73,,P. Almqvist,PE ATA PD,21,72,,E. Mulder,GOL,32,68,,
a,João Mário,MC,28,80,,Pedro Porro,LD MD,21,80,,Sérgio Oliveira,MC,29,80,,Iuri Medeiros,ATA PD MD,26,76,,Rúben Lameiras,PD,26,73,,Javi García,ZAG VOL MC,34,72,,Cláudio Winck,LD,27,70,,Pedro Sá,VOL MC,27,72,,A. Onana,GOL,25,82,,R. Doan,MD MEI,23,77,,G. Trauner,ZAG,29,78,,Y. Sugawara,LD PD,21,74,,V. Černý,PD PE,23,70,,S. Tronstad,MC VOL,25,73,,J. van Overeem,MC VOL,27,72,,P. Bochniewicz,ZAG,25,68,,
a,Everton,ME MD,25,80,,Paulinho,ATA,28,79,,C. Mbemba,ZAG,26,79,,Vítor Tormena,ZAG,25,75,,Ó. Estupiñán,ATA,24,73,,C. Awaziem,ZAG,24,72,,André Vidigal,ME MD,22,70,,Willyan,ZAG VOL,26,72,,D. Blind,LE ZAG,31,81,,O. Boscagli,ZAG LE VOL,23,77,,B. Linssen,ATA PE,30,76,,T. Ouwejan,LE LE,24,74,,D. Limnios,PE PD,23,70,,L. Openda,ATA,21,73,,D. Warmerdam,LE,25,71,,L. Woudenberg,LE,27,67,,
a,J. Weigl,MC VOL,25,79,,Matheus Nunes,MC,22,79,,Galeno,ME,23,78,,Diogo Leite,ZAG,22,74,,Rafa Soares,LE,26,72,,Bracali,GOL,40,71,,Vítor Costa,LE,27,70,,Carlinhos,MC MEI,27,71,,N. Tagliafico,LE,28,81,,Vinícius,ATA,26,77,,F. Aursnes,VOL MC,25,76,,D. de Wit,MEI MC,23,73,,R. Zerrouki,MC VOL,23,69,,M. Bero,MC,25,71,,H. Veerman,ATA,30,71,,S. de Jong,MEI ATA ME,32,67,,
a,Lucas Veríssimo,ZAG,25,79,,Nuno Mendes,LE LE,19,79,,Vitinha,MC MEI,21,77,,Abel Ruiz,ATA,21,73,,Jorge Fernandes,ZAG,24,71,,A. Beiranvand,GOL,28,70,,Bruno Xadas,MEI PD,23,70,,A. Sapara,PE PD,26,70,,L. Martínez,ZAG LE VOL,23,80,,Bruma,ME MD,26,77,,L. Geertruida,LD ZAG,20,76,,B. Martins Indi,ZAG,29,73,,W. Brama,VOL MC,34,69,,A. Grbic,ATA,24,70,,H. ter Avest,LD,24,71,,A. Tahiri,MEI MC,26,67,,
a,Pizzi,MC MD MEI,31,79,,Gonçalo Inácio,ZAG,19,78,,S. Nakajima,MEI PE PD,26,77,,André Horta,MC,24,73,,T. Borevković,ZAG,24,71,,Ricardo Mangas,LE,23,70,,R. Guitane,MD MEI MC,22,70,,Luquinha,MEI MC,20,70,,E. Álvarez,VOL,23,79,,J. Veerman,MC VOL MEI,22,77,,J. Toornstra,MC MEI PD,32,75,,A. Witry,LD,25,72,,J. Brenet,LE LD,27,69,,N. Baden Frederiksen,ATA,21,69,,W. Janssen,ZAG,34,71,,J. van Aken,ZAG LE,27,67,,
