a,Chelsea,,,,,Manchester City,,,,,Manchester United,,,,,Arsenal,,,,,Liverpool,,,,,Tottenham,,,,,Everton,,,,,Leicester,,,,,Leeds United,,,,,West Ham,,,,,Newcastle,,,,,Southampton,,,,,Aston Villa,,,,,Wolves,,,,,Crystal Palace,,,,,West Bromwich,,,,,
a,N. Kanté,VOL MC,30,90,,K. De Bruyne,MC MEI,30,91,,Cristiano Ronaldo,ATA,36,91,,T. Partey,VOL MC,28,84,,M. Salah,PD,29,91,,H. Kane,ATA,27,89,,J. Pickford,GOL,27,82,,J. Vardy,ATA,34,86,,Raphinha,MD PD,24,83,,D. Rice,VOL,22,83,,K. Trippier,LD MD,30,84,,J. Ward-Prowse,MC,26,81,,E. Martínez,GOL,28,84,,Rúben Neves,MC VOL,24,83,,W. Zaha,PE ATA,28,82,,S. Johnstone,GOL,28,75,,
a,R. Lukaku,ATA,28,87,,Ederson,GOL,27,89,,Bruno Fernandes,MEI,26,87,,M. Ødegaard,MEI MC,22,83,,V. van Dijk,ZAG,29,89,,H. Son,PE ME ATA,28,89,,D. Calvert-Lewin,ATA,24,81,,Y. Tielemans,MC VOL,24,84,,K. Phillips,VOL MC ZAG,25,81,,T. Souček,VOL MC,26,82,,A. Saint-Maximin,ME ATA,24,81,,Oriol Romeu,VOL MC,29,78,,L. Digne,LE,27,83,,R. Jiménez,ATA,30,82,,Guaita,GOL,34,79,,A. Mowatt,MC VOL,26,73,,
a,É. Mendy,GOL,29,86,,Rúben Dias,ZAG,24,88,,De Gea,GOL,30,87,,B. Saka,MD ME,19,82,,Alisson,GOL,28,89,,H. Lloris,GOL,34,87,,Richarlison,ATA PE,24,81,,W. Ndidi,VOL MC,24,84,,P. Bamford,ATA,27,78,,Ł. Fabiański,GOL,36,82,,Bruno Guimarães,VOL MC,23,80,,K. Walker-Peters,LD LE,24,77,,Coutinho,MEI PE MC,29,82,,João Moutinho,MC,34,81,,C. Gallagher,MC,21,78,,K. Grant,PE ATA ME,23,73,,
a,Thiago Silva,ZAG,36,85,,Rodri,VOL,25,87,,P. Pogba,MC ME VOL,28,86,,A. Lacazette,ATA,30,82,,S. Mané,PE ATA,29,89,,C. Romero,ZAG,23,82,,Allan,VOL MC,30,81,,K. Schmeichel,GOL,34,84,,Rodrigo,MEI ATA MC,30,78,,A. Areola,GOL,28,81,,M. Dúbravka,GOL,32,80,,S. Armstrong,MD MC,29,77,,L. Bailey,MD PD PE,23,81,,Nélson Semedo,LD LD,27,81,,J. Andersen,ZAG,25,77,,K. Bartley,ZAG,30,72,,
a,Jorginho,MC,29,85,,João Cancelo,LE LD,27,87,,R. Varane,ZAG,28,85,,Gabriel,ZAG,23,81,,Fabinho,VOL ZAG,27,87,,P. Højbjerg,VOL MC,25,82,,D. van de Beek,MC VOL MEI,24,80,,Ricardo Pereira,LD LD,27,83,,Diego Llorente,ZAG,27,77,,K. Zouma,ZAG,26,81,,C. Wilson,ATA,29,79,,J. Bednarek,ZAG,25,77,,D. Ings,ATA,28,80,,José Sá,GOL,28,80,,C. Kouyaté,VOL ZAG MC,31,77,,M. Clarke,ZAG,24,72,,
a,A. Rüdiger,ZAG,28,85,,R. Sterling,PE PD,26,87,,J. Sancho,ME MD,21,85,,K. Tierney,LE,24,81,,T. Alexander-Arnold,LD,22,87,,Reguilón,LE LE,24,81,,M. Keane,ZAG,28,80,,J. Maddison,MEI MC,24,82,,I. Meslier,GOL,21,77,,V. Coufal,LD LD,28,80,,R. Fraser,MD ME,27,77,,M. Salisu,ZAG,22,77,,J. McGinn,MC VOL,26,79,,C. Coady,ZAG,28,79,,E. Eze,MEI MC ME,23,77,,C. Townsend,LE LE ZAG,28,72,,
a,K. Havertz,MEI ATA ATA,22,84,,Bernardo Silva,MEI MC,26,86,,M. Rashford,ME ATA MD,23,83,,A. Ramsdale,GOL,23,81,,A. Robertson,LE,27,87,,Lucas Moura,PD MD ATA,28,81,,A. Doucouré,MC VOL,28,79,,J. Evans,ZAG,33,80,,J. Harrison,ME MD,24,77,,M. Antonio,ATA,31,80,,M. Targett,LE,25,77,,R. Perraud,LE,23,77,,E. Konsa,ZAG,23,79,,R. Saïss,ZAG,31,79,,M. Olise,MEI MD PD,19,76,,D. Furlong,LD LD,25,72,,
a,M. Kovačić,MC,27,84,,A. Laporte,ZAG,27,86,,E. Cavani,ATA,34,83,,B. Leno,GOL,29,81,,Thiago,MC VOL,30,86,,D. Kulusevski,PD ATA,21,80,,D. Alli,MEI MC,25,79,,H. Barnes,ME PE,23,80,,D. James,ME MD ATA,23,77,,A. Ogbonna,ZAG,33,80,,C. Wood,ATA,29,77,,A. Broja,ATA,19,76,,E. Buendía,MD PD MEI,24,79,,Jonny,LE,27,79,,M. Guéhi,ZAG,20,76,,C. Robinson,ATA PE PD,26,72,,
a,M. Mount,MEI PD,22,83,,R. Mahrez,PD MD,30,86,,H. Maguire,ZAG,28,82,,E. Smith Rowe,ME MEI,20,80,,Roberto Firmino,ATA,29,85,,S. Bergwijn,PE ME MEI,23,80,,G. Sigurðsson,MEI,31,79,,Ç. Söyüncü,ZAG,25,79,,R. Koch,ZAG VOL,24,76,,J. Bowen,MD ATA,24,79,,M. Almirón,MEI MC MD,27,76,,N. Redmond,ME ATA,27,76,,T. Mings,ZAG,28,78,,Adama Traoré,PD PE ATA,25,79,,J. Schlupp,ME MC,28,76,,S. Ajayi,ZAG,27,72,,
a,H. Ziyech,PD MEI,28,83,,K. Walker,LD,31,85,,L. Shaw,LE,25,82,,N. Pépé,MD,26,80,,Diogo Jota,ATA PE,24,84,,P. Gollini,GOL,26,80,,M. Kean,ATA,21,79,,T. Castagne,LD LE,25,79,,L. Ayling,LD ZAG,29,76,,Pablo Fornals,MEI ME,25,79,,J. Shelvey,MC VOL,29,76,,C. Adams,ATA,24,76,,M. Cash,LD LD,23,78,,Pedro Neto,PE PD,21,78,,O. Edouard,ATA PE,23,76,,J. Livermore,VOL MC,31,71,,
