a,Botafogo-PB,,,,,,,Botafogo-SP,,,,,,,Brusque,,,,,,,Caxias do Sul,,,,,,,Confiança,,,,,,,Campinense,,,,,,,Ferroviária,,,,,,,Mirassol,,,,,,,Brasiliense,,,,,,,Portuguesa,,,,,,,São Caetano,,,,,,,Santo André,,,,,,,Tombense,,,,,,,
a,Luis Gustavo,ZAG,30,70,Brazil,wiki/75002.png,,Victor Bolt,MC MD,35,71,Brazil,wiki/53233.png,,Wallace Reis,ZAG,34,74,Brazil,wiki/34164.jpg,,Martins Ivan,MD LD LE,29,70,Brazil,wiki/54597.jpg,,Rodrigues Adalberto,LE,34,70,Brazil,wiki/22562.jpg,,Lemes Manoel,ATA MEI,33,69,Brazil,wiki/52952.png,,Carvalho Jeferson,MD LD LE,25,72,Brazil,wiki/78359.png,,Luiz Gustavo,VOL LD,28,72,Brazil,wiki/61064.png,,Cicero Didira,MEI MC,33,71,Brazil,wiki/46959.jpg,,Michel Luan,ATA MEI,33,71,Brazil,wiki/42471.png,,Goncalves Baraka,MC MD,35,70,Brazil,wiki/51540.png,,Junior Carlao,VOL LE,36,70,Brazil,wiki/18274.png,,Roger Carvalho,ZAG,35,72,Brazil,wiki/47288.jpg,,
a,Wellington Cezar,MC MD,28,70,Brazil,wiki/87097.png,,Rafael Marques,ATA,38,71,Brazil,wiki/10248.jpg,,Luiz Antonio,MC MEI MD,31,74,Brazil,wiki/50798.jpg,,Diogo Oliveira,MEI MC,40,69,Brazil,wiki/72036.jpg,,Viegas Luidy,PE ATA,25,70,Brazil,wiki/89148.png,,Marques Mimica,ZAG,36,68,Brazil,wiki/46047.jpg,,Santos Ebinho,ATA MEI,34,70,Brazil,wiki/76755.jpg,,Anderson Para,MD LE ZAG,26,71,Brazil,wiki/73582.png,,Weverton Ferrugem,MD MC LD,34,70,Brazil,wiki/68834.jpg,,Denis Neves,MD LE ZAG,32,70,Brazil,wiki/48461.jpg,,Leandro Brasilia,MC MD,35,70,Brazil,wiki/68864.png,,Beserra Thiaguinho,MC,25,70,Brazil,wiki/99201.png,,Pedro Castro,MEI MC,29,72,Brazil,wiki/61414.png,,
a,Paulino Pablo,MD MC LD,33,70,Brazil,wiki/33369.jpg,,Fillipe Soutto,MC MD,31,70,Brazil,wiki/48535.png,,Diego Jardel,MEI MC,32,72,Brazil,wiki/77073.png,,Andrade Hegon,MEI,33,69,Brazil,wiki/53764.png,,Ítalo Melo,PE MEI,29,70,Brazil,wiki/68956.jpg,,Junior Paraiba,MC MD,34,68,Brazil,wiki/47034.jpg,,Joao Lucas,MD LE ZAG,30,69,Brazil,wiki/77112.png,,Farias Camilo,PE MEI,36,70,Brazil,wiki/34156.jpg,,Hernane Brocador,ATA,35,70,Brazil,wiki/56916.jpg,,Roger Gaucho,MEI MC,36,70,Brazil,wiki/27977.jpg,,Felicissimo Rildo,ATA MEI,33,69,Brazil,wiki/58887.png,,Junior Serginho,MD MC LD,35,70,Brazil,wiki/34196.png,,Joao Paulo,MEI,31,72,Brazil,wiki/102107.png,,
a,Rafael Oliveira,ATA,34,70,Brazil,wiki/54305.jpg,,Ewerton Tony,MD LD ZAG,32,70,Brazil,wiki/56337.png,,Gusmao Guilherme,ATA ATA,33,72,Brazil,wiki/26973.png,,Fogaca Matheusinho,PE MEI,24,67,Brazil,wiki/82270.png,,Neto Berola,ATA MEI,34,70,Brazil,wiki/41227.jpg,,Santana Italo,VOL,33,68,Brazil,wiki/58428_1352489331.jpg,,Carlos Orejuela,ATA,29,68,Ecuador,wiki/missing_player.jpg,,Caio Dantas,ATA,29,70,Brazil,wiki/110466.png,,Victor Rangel,ATA,31,70,Brazil,wiki/81932.jpg,,Wilmar Jordan,ATA,31,70,Colombia,wiki/50065.jpg,,Silva Luiz,GOL,39,69,Brazil,wiki/12936.png,,Marques Giovanny,PE ATA,24,70,Brazil,wiki/86992.png,,Ferreira Ciel,ATA,40,72,Brazil,wiki/31119.jpg,,
a,Ferreira Ari,ATA ATA,36,70,Russia,wiki/13156.png,,Yago Rocha,MD LD ZAG,27,70,Brazil,wiki/102162.png,,Henrique Crislan,ATA,30,70,Brazil,wiki/78227.jpg,,Carlos Alberto,MEI,34,66,Brazil,wiki/68939.jpg,,Santana Willians,ATA ATA,33,69,Brazil,wiki/33387.jpg,,Carvalho Crystian,MD LD ZAG,29,67,Brazil,wiki/53505.jpg,,Francisco Vanderlei,ATA PD,34,67,Brazil,wiki/58997.jpg,,Pionteck Wesley,MEI,26,69,Brazil,wiki/87032.png,,Milton Junior,MC MD,31,69,Brazil,wiki/58546.jpg,,Anderson Lessa,ATA MEI,32,70,Brazil,wiki/37410_1362674417.jpg,,Formagini Madson,PE MEI,35,68,Brazil,wiki/34069.jpg,,Santana Fabricio,GOL,36,69,Brazil,wiki/missing_player.jpg,,Felipe Garcia,GOL,34,70,Brazil,wiki/18233.png,,
a,Gabriel Araujo,MD LE ZAG,30,69,Brazil,wiki/52472.png,,Émerson Santos,MEI MC,30,69,Brazil,wiki/68907.png,,Azevedo Marlone,PE MEI,30,70,Brazil,wiki/63743.jpg,,Thiago Sales,ZAG,34,66,Brazil,wiki/30458.jpg,,Caique Sa,MD LD ZAG,29,68,Brazil,wiki/94615.png,,Anjos Dieyson,MD LE ZAG,28,67,Brazil,wiki/56423_1360009770.jpg,,Neilon Jair,GOL,42,67,Brazil,wiki/57592_1344931205.jpg,,Leandro Silva,MD LD ZAG,33,69,Brazil,wiki/52040.png,,Santana Marcao,ATA,36,69,Brazil,wiki/43727.jpg,,Vicente Paes,GOL,39,70,Brazil,wiki/41192_1255705040.jpg,,Costa Marcel,MC MD,35,68,Brazil,wiki/78037.png,,Augusto Thallyson,MD MC PE ZAG,30,68,Brazil,wiki/78435.png,,Filho Betinho,MEI MC,30,70,Brazil,wiki/90508.png,,
a,Marchiote Savio,MD LD ZAG,25,68,Brazil,wiki/missing_player.jpg,,Thiago Primao,MEI MC,29,69,Brazil,wiki/58219.png,,Jhon Cley,PE MEI,28,70,Brazil,wiki/61431.png,,Juninho Potiguar,ATA,32,66,Brazil,wiki/73483.jpg,,Danilo Pires,MEI MC,30,68,Brazil,wiki/52133.jpg,,Rodrigo Andrade,MEI MC,34,66,Brazil,wiki/45417_1294837844.jpg,,Souza Marlon,MD LE ZAG,28,66,Brazil,wiki/86975.jpg,,Joao Vitor,MD MC LD,33,68,Brazil,wiki/42550.jpg,,Souza Bernardo,PE MEI,31,69,Brazil,wiki/38791.png,,Flavio Boaventura,ZAG,34,69,Brazil,wiki/45722.png,,Douglas Pires,GOL,31,65,Brazil,wiki/68947.jpg,,Solda Laercio,ZAG,29,68,Brazil,wiki/108694.png,,Vasconcelos Rodrigo,MC MD,28,70,Brazil,wiki/77137.jpg,,
a,Thiago Santos,PE ATA,27,68,Brazil,wiki/87088.png,,Raphael Luz,MEI MC,32,69,Brazil,wiki/69032.jpg,,Souza Sandro,VOL ZAG,33,70,Brazil,wiki/33530.png,,Joao Kuspiosz,GOL,27,66,Brazil,wiki/91383.png,,Fernando Medeiros,MC MD,26,68,Brazil,wiki/87012.png,,Nikola Peric,GOL,30,65,Serbia,wiki/57708.png,,Peixoto Clayton,MEI,30,66,Brazil,wiki/missing_player.jpg,,Edson Mardden,GOL,30,68,Brazil,wiki/76935.png,,Tiago Luis,ATA,33,69,Brazil,wiki/32899.jpg,,Brayan Lucumi,MEI,28,68,Colombia,wiki/67206.jpg,,Nascimento Domingos,ZAG,36,65,Brazil,wiki/3748.jpg,,Junior Todinho,PE ATA,28,68,Brazil,wiki/94616.png,,Duarte Alipio,PE MEI,29,70,Brazil,wiki/71986.jpg,,
a,Francisco Roney,MEI,30,68,Brazil,wiki/missing_player.jpg,,Martins Edimar,ZAG,33,68,Brazil,wiki/74684.jpg,,Pacheco Juliano,MD ME LE,32,69,Brazil,wiki/64515.jpg,,Rafael Furlan,MD LE ZAG,27,66,Brazil,wiki/96096.png,,Rafael Vila,MC MD,34,67,Brazil,wiki/missing_player.jpg,,Adilson Junior,GOL,33,65,Brazil,wiki/70472.jpg,,Carvalho Tony,MEI MC,35,66,Brazil,wiki/45708.jpg,,Caio Goncalves,GOL,25,67,Brazil,wiki/101267.png,,Carlos Eduardo,MEI MC,34,68,Brazil,wiki/25265.png,,Gouvea Vinicius,VOL LD,32,68,Brazil,wiki/59662.jpg,,Marco Damasceno,PE MEI,26,65,Brazil,wiki/77135.jpg,,Carlos Jatoba,MD MC ZAG,26,67,Brazil,wiki/99754.png,,Peterson Kevin,MD LD ZAG,24,70,Brazil,wiki/86709.png,,
a,Lima Alexandre,ATA,30,67,Brazil,wiki/55327.jpg,,Carlos Renato,MD MC PE ZAG,29,68,Brazil,wiki/77064.jpg,,Maciel Fernandinho,PE ATA,24,68,Brazil,wiki/94317.png,,Zdunek Jean,ZAG,32,65,Brazil,wiki/59688_1359753266.jpg,,Rafael Santos,GOL,33,67,Brazil,wiki/41186.jpg,,Bruno Leite,MD MC PD ZAG,29,65,Brazil,wiki/missing_player.jpg,,Bruno Xavier,PE MEI,25,65,Brazil,wiki/missing_player.jpg,,Rodrigo Sam,VOL ZAG,26,67,Brazil,wiki/82333.png,,Ze Eduardo,ATA,34,68,Brazil,wiki/43660.jpg,,Oliveira Naldo,VOL ZAG,31,68,Brazil,wiki/77100.jpg,,Lelis Max,ZAG,35,65,Brazil,wiki/missing_player.jpg,,Lima Carlinhos,ATA,25,65,Brazil,wiki/90581.png,,Edson Capa,MD LE ZAG,29,69,Brazil,wiki/90501.png,,
