a,Sporting Cristal,,,,,,,Alianza Lima,,,,,,,Universitario,,,,,,,Cienciano,,,,,,,Jorge Wilstermann,,,,,,,Melgar,,,,,,,Sport Boys,,,,,,,Bolívar,,,,,,,The Strongest,,,,,,,Always Ready,,,,,,,Independiente Petrolero,,,,,,,Oriente Petrolero,,,,,,,
a,Yoshimar Yotun,MD ME LE,32,75,Peru,wiki/37484.png,,Cristian Benavente,ATA ATA,27,77,Peru,wiki/65432.png,,A. Quintero,PD MD ATA,33,72,Panama,/194/415/22_60.png,,Fernando Guerrero,MEI,32,74,Ecuador,wiki/31246.png,,Serginho,PE ME ATA,36,70,Brazil,/223/553/22_60.png,,C. Cáceda,GOL,29,72,Peru,/234/054/22_60.png,,L. Ramírez,MEI MC,36,68,Peru,/196/433/22_60.png,,Cesar Martins,LD,29,74,Brazil,wiki/68829.png,,H. Vaca,ME PE ATA,23,71,Bolivia,/246/067/22_60.png,,A. Chumacero,MC MD,30,72,Bolivia,/211/338/22_60.png,,Jhasmani Campos,MEI,33,74,Bolivia,wiki/35800.jpg,,Elkin Blanco,MC MD,32,74,Colombia,wiki/36598.png,,
a,Nilson Loyola,LE ME ZAG,27,74,Peru,wiki/90240.png,,Josepmir Ballon,MD MC ZAG,34,74,Peru,wiki/32488.jpg,,A. Corzo,LD LD,32,70,Peru,/196/688/22_60.png,,Lampros Kontogiannis,VOL ZAG,33,72,Mexico,wiki/35081.png,,H. Osorio,ATA,33,69,Colombia,/214/957/22_60.png,,A. Arias,MC VOL,25,70,Peru,/233/571/22_60.png,,E. Renteria,ZAG VOL,27,67,Colombia,/221/703/22_60.png,,Alberto Guitian,VOL ZAG,31,74,Spain,wiki/68721.jpg,,G. Esparza,ME,28,70,Argentina,/222/315/22_60.png,,J. Arce,MD MEI ATA,36,71,Bolivia,/175/393/22_60.png,,Jonathan Cristaldo,ATA MEI,33,74,Argentina,wiki/24112.png,,Gualberto Mojica,MEI MC,37,74,Bolivia,wiki/21889.png,,
a,Omar Merlo,ZAG,35,74,Argentina,wiki/32354.png,,Pablo Miguez,MC MD,34,74,Uruguay,wiki/33460.jpg,,H. Novick,MEI ATA PD,32,69,Uruguay,/253/234/22_60.png,,Hansell Riojas,LD,30,70,Peru,wiki/55827.png,,C. Chávez,MEI ME,35,69,Argentina,/184/890/22_60.png,,H. Orzán,MC VOL LE,33,69,Argentina,/215/074/22_60.png,,P. Álvarez,GOL,27,67,Peru,/250/841/22_60.png,,Álex Granell,MC MEI MD,33,74,Spain,wiki/64474.png,,R. Amaral,MEI MC,24,70,Uruguay,/241/115/22_60.png,,G. Cristaldo,MEI MD PE,32,70,Paraguay,/221/318/22_60.png,,Jose Correa,ATA,29,72,Colombia,wiki/51005.jpg,,Maximiliano Caire,MD MD ZAG,33,72,Argentina,wiki/43561.png,,
a,Horacio Calcaterra,MC MEI MD,33,74,Peru,wiki/52965.png,,Jefferson Farfan,ATA ATA,37,74,Peru,wiki/3205.png,,A. Valera,ATA,25,69,Peru,/259/251/22_60.png,,Luciano Recalde,ZAG,26,70,Argentina,wiki/115359.png,,A. Chávez,ATA,30,69,Argentina,/223/066/22_60.png,,B. Cuesta,ATA,32,68,Argentina,/237/031/22_60.png,,J. Chávez,MEI ATA,35,67,Peru,/265/448/22_60.png,,Leonardo Ramos,ATA,32,74,Argentina,wiki/75667.png,,M. Prost,ATA,32,70,Argentina,/264/709/22_60.png,,M. Enoumba,ZAG VOL LD,28,69,Bolivia,/254/443/22_60.png,,Victor Melgar,LD MEI ZAG,34,72,Bolivia,wiki/61325.jpg,,Juan Mercado,MD MC ZAG,25,70,Bolivia,wiki/missing_player.jpg,,
a,Christofer Gonzales,MEI MC,29,74,Peru,wiki/56383.jpg,,Oslimg Mora,MEI MC,22,72,Peru,wiki/100478.png,,J. Carvallo,GOL,35,68,Peru,/186/655/22_60.png,,Koichi Aparicio,ZAG,28,70,Peru,wiki/61950.jpg,,M. Villarroel,MC VOL,22,68,Bolivia,/253/617/22_60.png,,C. Bordacahar,PD ATA MD,29,68,Argentina,/219/575/22_60.png,,A. Blanco,ATA,33,67,Argentina,/254/071/22_60.png,,Diego Bejarano,MD MC LD,30,72,Bolivia,wiki/61188.png,,J. Reinoso,ATA,36,69,Colombia,/214/567/22_60.png,,N. Cabrera,ZAG LD,38,68,Bolivia,/176/472/22_60.png,,Harold Reina,ATA,31,71,Colombia,wiki/61190.png,,Miguel Angel Rios,MC,29,70,Bolivia,wiki/missing_player.jpg,,
a,Alejandro Hohberg,PE MEI,30,74,Peru,wiki/57445.png,,Jose Manzaneda,MEI MC,27,72,Peru,wiki/79891.png,,F. Alonso,ZAG,30,67,Uruguay,/259/607/22_60.png,,Facundo Curuchet,ATA MEI,32,70,Argentina,wiki/45784.png,,R. Ballivián,PD LD,29,68,Bolivia,/228/741/22_60.png,,L. Iberico,PE ME ATA,23,67,Peru,/254/220/22_60.png,,R. Cuba,LD LE,29,67,Peru,/226/003/22_60.png,,Álvaro Rey,MEI MC,32,72,Spain,wiki/46990.png,,Rafinha,MEI ATA,28,69,Brazil,/212/764/22_60.png,,E. Blanco,VOL MC,31,68,Colombia,/214/545/22_60.png,,Rodrigo Vargas,ATA MEI,32,71,Bolivia,wiki/61387.jpg,,Alexis Ribera,MEI,26,70,Bolivia,wiki/missing_player.jpg,,
a,Írven Avila,ATA ATA,31,74,Peru,wiki/33336.png,,Hernan Barcos,ATA,38,72,Argentina,wiki/26097.png,,J. Villamarín,ATA MD PD,29,67,Peru,/259/949/22_60.png,,Danilo Carando,ATA,33,69,Argentina,wiki/44655.png,,J. Sanguinetti,MEI ATA MD,30,67,Argentina,/218/848/22_60.png,,L. Galeano,ZAG,29,67,Argentina,/212/208/22_60.png,,L. Nieto,MEI,30,66,Argentina,/228/571/22_60.png,,Leonel Justiniano,MC MD,29,71,Bolivia,wiki/61245.jpg,,O. Ribera,LD ZAG,29,69,Bolivia,/246/066/22_60.png,,M. Riquelme,ATA PE,32,67,Argentina,/224/137/22_60.png,,Alejandro Bejarano,MEI,37,70,Bolivia,wiki/61278_1350806402.jpg,,Hugo Dorrego,MC MEI MD,28,70,Uruguay,wiki/75555.png,,
a,Gianfranco Chavez,LD,23,72,Peru,wiki/93104.png,,Ricardo Lagos,MD LE ZAG,26,72,Peru,wiki/missing_player.jpg,,N. Quina,LE ZAG LD,34,67,Peru,/241/745/22_60.png,,Orlando Nuñez,LE ZAG,22,69,Peru,wiki/missing_player.jpg,,Robson,LD ZAG,28,67,Brazil,/259/835/22_60.png,,J. Sánchez,MEI ME,32,67,Peru,/196/853/22_60.png,,J. Barco,MC VOL,24,66,Peru,/253/825/22_60.png,,Jose Sagredo,MD ME LE,28,71,Bolivia,wiki/90256.png,,D. Wayar,VOL MC,27,68,Bolivia,/236/242/22_60.png,,R. Ramallo,PE ME ATA,30,67,Bolivia,/220/545/22_60.png,,Janeiler Rivas,ZAG,33,70,Colombia,wiki/63008.png,,Leandro Zazpe,MD LE LE,28,70,Uruguay,wiki/72842.png,,
a,Johan Madrid,ZAG,25,72,Peru,wiki/17640.png,,Jairo Concha,MC MEI MD,22,72,Peru,wiki/95935.png,,A. Alfageme,VOL MC,30,67,Peru,/234/179/22_60.png,,Aldair Perleche,ZAG,26,68,Peru,wiki/missing_player.jpg,,R. Castro,VOL MC,31,66,Bolivia,/225/708/22_60.png,,M. Pérez Guedes,MD ME MC,29,66,Argentina,/211/274/22_60.png,,D. Saffadi,ATA,23,66,Peru,/265/591/22_60.png,,Ruben Cordano,GOL,23,71,Bolivia,wiki/92332.png,,F. Saucedo,MC MEI,31,68,Bolivia,/233/569/22_60.png,,J. Flores,LE ME,27,67,Bolivia,/231/335/22_60.png,,Gustavo Pinedo,ATA MEI,33,70,Bolivia,wiki/30004_1253918489.jpg,,Hector Sanchez,MEI MC,25,70,Bolivia,wiki/missing_player.jpg,,
a,Jhilmar Lora,LD ZAG,21,72,Peru,wiki/111514.png,,Arley Rodriguez,ATA ATA,29,72,Colombia,wiki/79912.png,,I. Santillán,LE LE ME,30,67,Peru,/226/005/22_60.png,,Luis Álvarez,MC MD,31,67,Peru,wiki/55829.png,,F. Rodríguez,LE,26,66,Bolivia,/254/409/22_60.png,,J. Archimbaud,VOL,26,66,Peru,/254/373/22_60.png,,C. Torrejón,VOL ZAG,28,66,United States,/265/447/22_60.png,,Francisco da Costa,ATA,26,71,Brazil,wiki/104102.png,,A. Jusino,ZAG VOL,28,67,Bolivia,/247/884/22_60.png,,J. Borja,MEI ME,27,67,Ecuador,/254/340/22_60.png,,Álex Arancibia,GOL,32,70,Bolivia,wiki/55356_1350807891.jpg,,Wilson Quiñonez,GOL,33,68,Paraguay,wiki/63298.jpg,,
