a,PSG,,,,,,,Lyon,,,,,,,Olympique Marselha,,,,,,,Monaco,,,,,,,Lille,,,,,,,Nice,,,,,,,Rennes,,,,,,,Montpellier,,,,,,,Saint-Etienne,,,,,,,Bordeaux,,,,,,,Nantes,,,,,,,Reims,,,,,,,Metz,,,,,,,Lens,,,,,,,Strasbourg,,,,,,,Paris FC,,,,,,,
a,L. Messi,PD ATA ATA,34,92,Argentina,/158/023/22_60.png,,A. Lopes,GOL,30,82,Portugal,/199/482/22_60.png,,D. Payet,MEI PE,34,82,France,/177/388/22_60.png,,W. Ben Yedder,ATA,30,83,France,/199/451/22_60.png,,José Fonte,ZAG,37,80,Portugal,/171/791/22_60.png,,W. Benítez,GOL,28,80,Argentina,/215/223/22_60.png,,G. Laborde,ATA,27,81,France,/209/519/22_60.png,,T. Savanier,MEI MC,29,81,France,/205/686/22_60.png,,W. Khazri,ATA ATA,30,77,Tunisia,/194/845/22_60.png,,B. Costil,GOL,33,77,France,/158/121/22_60.png,,A. Lafont,GOL,22,79,France,/231/691/22_60.png,,P. Rajković,GOL,25,78,Serbia,/241/727/22_60.png,,F. Centonze,LD LD,25,76,France,/229/971/22_60.png,,S. Fofana,MC,26,80,Ivory Coast,/216/320/22_60.png,,M. Sels,GOL,29,79,Belgium,/199/641/22_60.png,,L. Gueye,ATA MD PD,23,71,Senegal,/256/689/22_60.png,,
a,K. Mbappé,ATA PE,22,91,France,/231/747/22_60.png,,Lucas Paquetá,MEI MC ATA,23,81,Brazil,/233/927/22_60.png,,M. Guendouzi,MC VOL,22,80,France,/236/496/22_60.png,,K. Volland,ATA ATA MEI,28,81,Germany,/200/610/22_60.png,,B. André,VOL MC,30,80,France,/190/674/22_60.png,,A. Delort,ATA,29,80,Algeria,/193/983/22_60.png,,B. Bourigeaud,PD MD ME,27,80,France,/214/097/22_60.png,,J. Omlin,GOL,27,78,Switzerland,/223/550/22_60.png,,P. Bernardoni,GOL,24,76,France,/223/898/22_60.png,,J. Guilavogui,VOL MC ZAG,30,77,France,/198/118/22_60.png,,L. Blas,MEI MD ATA,23,79,France,/231/102/22_60.png,,W. Faes,ZAG,23,76,Belgium,/235/036/22_60.png,,D. Bronn,ZAG LD,26,74,Tunisia,/235/565/22_60.png,,J. Clauss,LD,28,79,France,/239/093/22_60.png,,L. Ajorque,ATA,27,79,France,/219/733/22_60.png,,M. Name,VOL MC,26,70,Senegal,/256/692/22_60.png,,
a,Neymar Jr,PE MEI,29,90,Brazil,/190/871/22_60.png,,J. Boateng,ZAG,32,80,Germany,/183/907/22_60.png,,B. Kamara,VOL,21,80,France,/236/987/22_60.png,,A. Tchouaméni,MC VOL,21,81,France,/241/637/22_60.png,,Renato Sanches,MC MD,23,80,Portugal,/230/767/22_60.png,,A. Gouiri,ATA ME,21,79,France,/240/753/22_60.png,,M. Terrier,PE ATA,24,80,France,/236/786/22_60.png,,S. Mavididi,ME ATA,23,77,England,/225/783/22_60.png,,D. Bouanga,ME MD ATA,26,75,Gabon,/225/951/22_60.png,,Y. Adli,MC MEI,20,76,France,/243/627/22_60.png,,Andrei Girotto,ZAG VOL,29,78,Brazil,/226/515/22_60.png,,Y. Abdelhamid,ZAG,33,76,Morocco,/206/493/22_60.png,,F. Boulaya,MEI PD,28,74,Algeria,/210/438/22_60.png,,A. Kalimuendo,ATA,19,76,France,/253/444/22_60.png,,F. Guilbert,LD LD,26,78,France,/227/222/22_60.png,,V. Demarconnay,GOL,38,70,France,/150/659/22_60.png,,
a,Marquinhos,ZAG,27,88,Brazil,/207/865/22_60.png,,H. Aouar,MEI ME MC,23,79,France,/234/906/22_60.png,,W. Saliba,ZAG,20,79,France,/243/715/22_60.png,,A. Golovin,MEI MD ME,25,79,Russia,/225/663/22_60.png,,S. Botman,ZAG,21,79,Netherlands,/251/809/22_60.png,,P. Rosario,VOL MC ZAG,24,78,Netherlands,/235/134/22_60.png,,H. Traoré,LD,29,79,Mali,/219/789/22_60.png,,J. Ferri,VOL MC,29,77,France,/206/306/22_60.png,,R. Boudebouz,MEI MD,31,75,Algeria,/188/388/22_60.png,,A. Elis,ATA MD,25,75,Honduras,/236/245/22_60.png,,N. Pallois,ZAG,33,77,France,/199/393/22_60.png,,G. Konan,LE LE,25,76,Ivory Coast,/235/634/22_60.png,,H. Maïga,VOL MC,25,74,Ivory Coast,/236/817/22_60.png,,G. Kakuta,MEI,30,76,Democratic Republic Congo,/186/197/22_60.png,,A. Thomasson,MC MEI,27,77,France,/208/787/22_60.png,,O. Kanté,ZAG,31,69,Guinea,/243/867/22_60.png,,
a,G. Donnarumma,GOL,22,88,Italy,/230/621/22_60.png,,M. Dembélé,ATA,24,79,France,/211/591/22_60.png,,C. Ünder,PD MD,23,79,Turkey,/235/889/22_60.png,,B. Lecomte,GOL,30,79,France,/200/726/22_60.png,,J. David,ATA,21,79,Canada,/243/630/22_60.png,,J. Todibo,ZAG,21,78,France,/245/388/22_60.png,,N. Aguerd,ZAG,25,79,Morocco,/244/749/22_60.png,,M. Sakho,ZAG,31,76,France,/183/285/22_60.png,,M. Camara,VOL MC,23,74,France,/243/631/22_60.png,,Hwang Ui Jo,ATA PE,28,75,South Korea,/212/260/22_60.png,,R. Kolo Muani,ATA MD,22,77,France,/237/679/22_60.png,,T. Foket,LD LD,26,75,Belgium,/208/509/22_60.png,,A. Oukidja,GOL,32,74,Algeria,/176/772/22_60.png,,C. Doucouré,MC VOL,21,75,Mali,/242/619/22_60.png,,K. Gameiro,ATA,34,77,France,/176/600/22_60.png,,J. Iglesias,VOL MEI,32,69,Uruguay,/223/581/22_60.png,,
a,K. Navas,GOL,34,88,Costa Rica,/193/041/22_60.png,,T. Ndombele,MC VOL MEI,24,79,France,/235/569/22_60.png,,A. Milik,ATA,27,79,Poland,/205/175/22_60.png,,S. Diop,ME MEI MD,21,78,France,/244/892/22_60.png,,B. Yılmaz,ATA,35,78,Turkey,/124/375/22_60.png,,Dante,ZAG,37,78,Brazil,/158/625/22_60.png,,L. Majer,MC,23,79,Croatia,/244/261/22_60.png,,F. Mollet,MD MEI,29,76,France,/209/288/22_60.png,,E. Green,GOL,20,74,England,/259/166/22_60.png,,Marcelo,ZAG,34,74,Brazil,/180/334/22_60.png,,M. Simon,ME ATA PE,25,77,Nigeria,/216/820/22_60.png,,A. Gravillon,ZAG,23,74,France,/239/550/22_60.png,,I. Niane,ATA PE,22,73,Senegal,/239/025/22_60.png,,J. Gradit,ZAG,28,75,France,/221/284/22_60.png,,A. Djiku,ZAG,26,77,Ghana,/212/219/22_60.png,,C. Mandouki,VOL MC,29,69,France,/240/057/22_60.png,,
a,M. Verratti,MC MEI,28,87,Italy,/199/556/22_60.png,,M. Caqueret,VOL MC,21,79,France,/246/646/22_60.png,,Pau López,GOL,26,79,Spain,/221/087/22_60.png,,G. Maripán,ZAG,27,78,Chile,/219/145/22_60.png,,Z. Çelik,LD,24,77,Turkey,/224/490/22_60.png,,K. Dolberg,ATA,23,77,Denmark,/228/687/22_60.png,,A. Gomis,GOL,27,77,Senegal,/201/976/22_60.png,,R. Cabella,MEI,31,75,France,/193/476/22_60.png,,F. Sacko,LD,26,74,Mali,/230/147/22_60.png,,M. Niang,ATA,26,74,Senegal,/204/077/22_60.png,,Pedro Chirivella,VOL MC,24,76,Spain,/224/019/22_60.png,,A. Matusiwa,VOL MC,23,74,Netherlands,/239/356/22_60.png,,B. Kouyaté,ZAG LD,24,73,Mali,/247/019/22_60.png,,F. Sotoca,ATA,30,75,France,/227/232/22_60.png,,H. Diallo,ATA,26,77,Senegal,/225/293/22_60.png,,F. Hanin,LE,31,69,France,/194/846/22_60.png,,
a,Á. Di María,PD PE,33,85,Argentina,/183/898/22_60.png,,R. Faivre,MD MEI,22,78,France,/242/577/22_60.png,,S. Mandanda,GOL,36,79,France,/163/705/22_60.png,,Caio Henrique,LE ME,23,78,Brazil,/232/440/22_60.png,,J. Bamba,ME,25,77,France,/225/085/22_60.png,,J. Kluivert,ME MD,22,76,Netherlands,/236/920/22_60.png,,F. Tait,MC ME,28,77,France,/213/388/22_60.png,,A. Souquet,LD,29,74,France,/193/470/22_60.png,,H. Moukoudi,ZAG,23,73,Cameroon,/228/732/22_60.png,,A. Ahmedhodžić,ZAG,22,73,Bosnia,/236/524/22_60.png,,J. Castelletto,ZAG,26,74,Cameroon,/213/868/22_60.png,,I. Kebbal,PD ATA MD,22,74,Algeria,/257/118/22_60.png,,T. Delaine,LE LE LD,29,73,France,/203/741/22_60.png,,K. Danso,ZAG,22,75,Austria,/237/985/22_60.png,,J. Bellegarde,MC VOL,23,75,France,/235/456/22_60.png,,K. Boutaïb,ATA,34,68,Morocco,/210/439/22_60.png,,
a,Sergio Ramos,ZAG,35,85,Spain,/155/862/22_60.png,,J. Denayer,ZAG,26,78,Belgium,/220/182/22_60.png,,D. Ćaleta-Car,ZAG,24,78,Croatia,/225/263/22_60.png,,A. Nübel,GOL,24,77,Germany,/223/885/22_60.png,,Xeka,MC VOL,26,76,Portugal,/236/639/22_60.png,,H. Boudaoui,MD MC,21,76,Algeria,/253/157/22_60.png,,B. Santamaria,MC VOL,26,76,France,/219/792/22_60.png,,J. Chotard,VOL MC,19,74,France,/252/541/22_60.png,,R. Hamouma,ATA MD,34,73,France,/192/722/22_60.png,,J. Onana,MC VOL,21,73,Cameroon,/255/934/22_60.png,,D. Appiah,LD LE ZAG,29,73,France,/199/191/22_60.png,,M. Munetsi,VOL MC ZAG,25,73,Zimbabwe,/235/432/22_60.png,,D. Lamkel Zé,ATA ME MD,24,73,Cameroon,/234/710/22_60.png,,F. Medina,ZAG,22,75,Argentina,/236/804/22_60.png,,D. Liénard,LE MC,33,75,France,/235/042/22_60.png,,M. Guilavogui,MD ME,23,68,Guinea,/257/020/22_60.png,,
a,A. Hakimi,LD LD,22,85,Morocco,/235/212/22_60.png,,K. Toko Ekambi,ME PE,28,78,Cameroon,/224/069/22_60.png,,Gerson,MC,24,78,Brazil,/229/927/22_60.png,,Gelson Martins,MD ME,26,77,Portugal,/227/055/22_60.png,,Tiago Djaló,ZAG LD LE,21,75,Portugal,/252/339/22_60.png,,J. Lotomba,LD LE,22,76,Switzerland,/234/686/22_60.png,,B. Meling,LE,26,76,Norway,/219/466/22_60.png,,N. Cozza,ZAG LE,22,74,France,/239/136/22_60.png,,A. Nordin,MD ATA ME,23,73,France,/236/518/22_60.png,,R. Oudin,ME MD,24,73,France,/233/265/22_60.png,,S. Moutoussamy,MC VOL PE,24,72,Democratic Republic Congo,/240/351/22_60.png,,M. van Bergen,PD ATA PE,21,72,Netherlands,/231/864/22_60.png,,I. Amadou,VOL ZAG MC,28,73,France,/211/382/22_60.png,,P. Frankowski,LE LD,26,75,Poland,/212/138/22_60.png,,G. Nyamsi,ZAG,24,75,France,/239/575/22_60.png,,A. Bamba,ZAG LD,21,68,Ivory Coast,/241/858/22_60.png,,
a,P. Kimpembe,ZAG,25,83,France,/225/850/22_60.png,,Emerson,LE LE,26,77,Italy,/210/736/22_60.png,,V. Rongier,MC VOL LD,26,78,France,/223/874/22_60.png,,Y. Fofana,MC VOL,22,77,France,/245/630/22_60.png,,H. Ben Arfa,ATA ATA MEI,34,75,France,/161/648/22_60.png,,K. Thuram,MC VOL,20,76,France,/247/246/22_60.png,,S. Guirassy,ATA,25,76,France,/215/441/22_60.png,,M. Ristić,LE,25,74,Serbia,/240/223/22_60.png,,Y. Neyou,VOL MC,24,73,Cameroon,/237/626/22_60.png,,S. Gregersen,ZAG,26,72,Norway,/216/730/22_60.png,,W. Cyprien,VOL MC,26,72,France,/212/886/22_60.png,,J. Cajuste,MC VOL,21,72,Sweden,/244/472/22_60.png,,N. De Préville,ATA,30,72,France,/201/073/22_60.png,,J. Leca,GOL,35,75,France,/153/275/22_60.png,,S. Prcić,VOL MC,27,75,Bosnia,/206/167/22_60.png,,J. Lopez,MEI ME,29,68,Algeria,/211/240/22_60.png,,
a,I. Gueye,VOL MC,31,82,Senegal,/193/474/22_60.png,,L. Dubois,LD,26,76,France,/216/643/22_60.png,,C. Bakambu,ATA,30,77,Democratic Republic Congo,/198/951/22_60.png,,D. Sidibé,LD ZAG,28,77,France,/201/042/22_60.png,,G. Gudmundsson,LE ME,22,74,Sweden,/236/822/22_60.png,,M. Bard,LE LE,20,75,France,/254/548/22_60.png,,J. Martin,MC VOL,31,76,France,/197/813/22_60.png,,Pedro Mendes,ZAG,30,74,Portugal,/200/677/22_60.png,,A. Aouchiche,ME MEI MC,18,73,France,/253/102/22_60.png,,J. Dilrosun,MD ME,23,72,Netherlands,/224/949/22_60.png,,Fábio,LE LD LD,30,72,Brazil,/189/680/22_60.png,,N. Mbuku,ATA MD MEI,19,72,France,/253/036/22_60.png,,O. Nguette,ATA PE PD,26,72,Senegal,/211/099/22_60.png,,M. Haïdara,LE ZAG,28,74,Mali,/201/955/22_60.png,,J. Aholou,VOL MC,27,75,Ivory Coast,/220/905/22_60.png,,A. Gory,ME,24,67,France,/234/158/22_60.png,,
a,G. Wijnaldum,MC VOL,30,82,Netherlands,/181/291/22_60.png,,Thiago Mendes,VOL ZAG MC,29,76,Brazil,/213/874/22_60.png,,P. Gueye,VOL MC,22,76,Senegal,/241/707/22_60.png,,R. Aguilar,LD,28,77,France,/223/597/22_60.png,,I. Grbić,GOL,25,74,Croatia,/258/390/22_60.png,,M. Lemina,MC VOL,27,75,Gabon,/212/811/22_60.png,,J. Doku,PD MD,19,75,Belgium,/246/420/22_60.png,,E. Wahi,ATA ME,18,73,France,/260/407/22_60.png,,E. Mangala,ZAG,30,73,France,/190/531/22_60.png,,D. Ignatenko,VOL,24,72,Ukraine,/245/495/22_60.png,,S. Corchia,LD LD,30,72,France,/191/210/22_60.png,,V. Berisha,MC VOL,28,72,Kosovo,/191/783/22_60.png,,P. Sarr,MC ME,18,71,Senegal,/259/868/22_60.png,,P. Berg,MC,23,74,Norway,/222/227/22_60.png,,I. Sissoko,MC VOL ZAG,23,75,France,/231/089/22_60.png,,C. Diakité,MEI MC,18,67,France,/259/674/22_60.png,,
a,Pablo Sarabia,PD MEI PE,29,81,Spain,/198/950/22_60.png,,Tetê,PD MD,21,76,Brazil,/247/641/22_60.png,,Luan Peres,LE ZAG,26,76,Brazil,/234/791/22_60.png,,B. Badiashile,ZAG,20,76,France,/242/578/22_60.png,,T. Weah,MD ME ATA,21,74,United States,/241/496/22_60.png,,Y. Atal,LD MD,25,75,Algeria,/240/754/22_60.png,,W. Omari,ZAG,21,75,France,/256/854/22_60.png,,J. Sambia,LD,24,73,France,/223/570/22_60.png,,M. Trauco,LE,28,73,Peru,/225/706/22_60.png,,J. Briand,ATA,35,72,France,/134/779/22_60.png,,A. Bamba,ME MD,27,72,France,/246/790/22_60.png,,A. Zeneli,ME PE,26,72,Kosovo,/221/919/22_60.png,,K. N'Doram,VOL MC,25,71,France,/229/011/22_60.png,,W. Saïd,ATA PE ME,26,73,France,/212/613/22_60.png,,A. Caci,LE LE ZAG,24,75,France,/236/636/22_60.png,,W. Caddy,ATA,24,66,France,/228/431/22_60.png,,
