a,Botafogo-PB,,,,,,,Botafogo-SP,,,,,,,Brasiliense,,,,,,,Brusque,,,,,,,Caxias do Sul,,,,,,,Confiança,,,,,,,Campinense,,,,,,,Ferroviária,,,,,,,Mirassol,,,,,,,Portuguesa,,,,,,,São Caetano,,,,,,,Santo André,,,,,,,Tombense,,,,,,,Inter Limeira,,,,,,,Juventus Mooca,,,,,,,XV de Piracicaba,,,,,,,
a,Luis Gustavo,ZAG,30,70,Brazil,wiki/75002.png,,Victor Bolt,MC MD,35,71,Brazil,wiki/53233.png,,Weverton Ferrugem,MD MC LD,34,70,Brazil,wiki/68834.jpg,,Luiz Antonio,MC MEI MD,31,74,Brazil,wiki/50798.jpg,,Diogo Oliveira,MEI MC,40,69,Brazil,wiki/72036.jpg,,Rodrigues Adalberto,LE,34,70,Brazil,wiki/22562.jpg,,Fabio Aguiar,VOL ZAG,33,72,Brazil,wiki/71387.jpg,,Santos Ebinho,ATA MEI,34,70,Brazil,wiki/76755.jpg,,Osman Junior,PE MEI,29,74,Brazil,wiki/85918.png,,Michel Luan,ATA MEI,33,71,Brazil,wiki/42471.png,,Goncalves Baraka,MC MD,36,70,Brazil,wiki/51540.png,,Junior Serginho,MD MC LD,36,70,Brazil,wiki/34196.png,,Roger Carvalho,ZAG,35,72,Brazil,wiki/47288.jpg,,Renan Fonseca,ZAG,32,70,Brazil,wiki/47764.png,,Jonatas Belusso,ATA MEI,34,70,Brazil,wiki/54450.png,,Fernando Marcelinho,ATA,32,70,Brazil,wiki/41189.jpg,,
a,Wellington Cezar,MC MD,28,70,Brazil,wiki/87097.png,,Rafael Marques,ATA,39,71,Brazil,wiki/10248.jpg,,Hernane Brocador,ATA,36,70,Brazil,wiki/56916.jpg,,Diego Jardel,MEI MC,32,72,Brazil,wiki/77073.png,,Andrade Hegon,MEI,34,69,Brazil,wiki/53764.png,,Gustavo Cascardo,MD LD ZAG,25,70,Brazil,wiki/94641.png,,Lemes Manoel,ATA MEI,33,69,Brazil,wiki/52952.png,,Neilon Jair,GOL,42,67,Brazil,wiki/57592_1344931205.jpg,,Luiz Gustavo,VOL LD,28,72,Brazil,wiki/61064.png,,Denis Neves,MD LE ZAG,32,70,Brazil,wiki/48461.jpg,,Renato Bady,MEI MC,33,70,Brazil,wiki/73693.jpg,,Brito Robinho,ATA,34,70,Brazil,wiki/41296.jpg,,Ferreira Ciel,ATA,40,72,Brazil,wiki/31119.jpg,,Renato Caja,MEI,37,69,Brazil,wiki/28038.png,,Thiago Potiguar,MEI,37,67,Brazil,wiki/47140_1298535295.jpg,,Lima Paulao,ZAG,36,68,Brazil,wiki/10713_1339801952.jpg,,
a,Paulino Pablo,MD MC LD,34,70,Brazil,wiki/33369.jpg,,Fillipe Soutto,MC MD,31,70,Brazil,wiki/48535.png,,Victor Rangel,ATA,32,70,Brazil,wiki/81932.jpg,,Wallace Reis,ZAG,34,70,Brazil,wiki/34164.jpg,,Fogaca Matheusinho,PE MEI,24,67,Brazil,wiki/82270.png,,Viegas Luidy,PE ATA,26,70,Brazil,wiki/89148.png,,Santana Italo,VOL,33,68,Brazil,wiki/58428_1352489331.jpg,,Francisco Vanderlei,ATA PD,34,67,Brazil,wiki/58997.jpg,,Anderson Para,MD LE ZAG,27,71,Brazil,wiki/73582.png,,Roger Gaucho,MEI MC,36,70,Brazil,wiki/27977.jpg,,Leandro Brasilia,MC MD,35,70,Brazil,wiki/68864.png,,Santana Fabricio,GOL,36,69,Brazil,wiki/missing_player.jpg,,Barbosa Ednei,ZAG,32,70,Brazil,wiki/65045.jpg,,Felipe Silva,MEI MC,32,68,Brazil,wiki/54061.png,,Wellington Baroni,MD LE ZAG,33,65,Brazil,wiki/42862_1273051796.jpg,,Diego Jussani,ZAG,34,65,Brazil,wiki/47763.jpg,,
a,Almeida Nadson,MEI MC,33,70,Brazil,wiki/81523.png,,Tiago Reis,ATA,23,68,Brazil,wiki/101342.png,,Milton Junior,MC MD,31,69,Brazil,wiki/58546.jpg,,Marcos Para,MD MD ZAG,36,70,Brazil,wiki/37361.png,,Carlos Alberto,MEI,34,66,Brazil,wiki/68939.jpg,,Ítalo Melo,PE MEI,29,70,Brazil,wiki/68956.jpg,,Junior Paraiba,MC MD,34,68,Brazil,wiki/47034.jpg,,David Pastor,LD ZAG,22,67,Brazil,wiki/missing_player.jpg,,Martins Ivan,MD LD LE,30,70,Brazil,wiki/54597.jpg,,Wilmar Jordan,ATA,31,70,Colombia,wiki/50065.jpg,,Felicissimo Rildo,ATA MEI,33,69,Brazil,wiki/58887.png,,Augusto Thallyson,MD MC PE ZAG,30,68,Brazil,wiki/78435.png,,Vasconcelos Rodrigo,MC MD,28,70,Brazil,wiki/77137.jpg,,Julio Rusch,MC MD,25,66,Brazil,wiki/90526.png,,Joao Betinho,MD MC LD,34,65,Brazil,wiki/missing_player.jpg,,Douglas Marques,VOL ZAG,37,65,Brazil,wiki/48473_1352489364.jpg,,
a,Rafael Oliveira,ATA,35,70,Brazil,wiki/54305.jpg,,Beserra Thiaguinho,MC,25,67,Brazil,wiki/99201.png,,Santana Marcao,ATA,36,69,Brazil,wiki/43727.jpg,,Henrique Crislan,ATA,30,70,Brazil,wiki/78227.jpg,,Rafael Furlan,MD LE ZAG,27,66,Brazil,wiki/96096.png,,Santana Willians,ATA ATA,34,69,Brazil,wiki/33387.jpg,,Marques Mimica,ZAG,36,68,Brazil,wiki/46047.jpg,,Peixoto Clayton,MEI,30,66,Brazil,wiki/missing_player.jpg,,Farias Camilo,PE MEI,36,70,Brazil,wiki/34156.jpg,,Anderson Lessa,ATA MEI,33,70,Brazil,wiki/37410_1362674417.jpg,,Silva Luiz,GOL,39,69,Brazil,wiki/12936.png,,Solda Laercio,ZAG,29,68,Brazil,wiki/108694.png,,Bruno Mota,MEI MC,27,70,Brazil,wiki/80330.jpg,,Thiago Humberto,PE MEI,37,64,Brazil,wiki/40922.jpg,,Negri Juliano,GOL,36,65,Brazil,wiki/69033.jpg,,Kaike Mendes,MD LE ZAG,27,65,Brazil,wiki/missing_player.jpg,,
a,Gabriel Araujo,MD LE ZAG,30,69,Brazil,wiki/52472.png,,Matheus Carvalho,PE MEI,30,67,Brazil,wiki/51193.jpg,,Tiago Luis,ATA,33,69,Brazil,wiki/32899.jpg,,Gusmao Guilherme,ATA ATA,33,70,Brazil,wiki/26973.png,,Juninho Potiguar,ATA,32,66,Brazil,wiki/73483.jpg,,Danilo Pires,MEI MC,30,68,Brazil,wiki/52133.jpg,,Carvalho Crystian,MD LD ZAG,30,67,Brazil,wiki/53505.jpg,,Souza Marlon,MD LE ZAG,29,66,Brazil,wiki/86975.jpg,,Aparecido Ivan,LD,30,68,Brazil,wiki/76941.jpg,,Vicente Paes,GOL,39,70,Brazil,wiki/41192_1255705040.jpg,,Formagini Madson,PE MEI,36,68,Brazil,wiki/34069.jpg,,Álvaro Acevedo,ZAG,27,67,Uruguay,wiki/missing_player.jpg,,Calixto Renatinho,MEI MC,33,70,Brazil,wiki/38597.png,,Edson Veneno,ZAG,41,64,Brazil,wiki/47112_1310496339.jpg,,Pereira Ricardinho,ATA,36,65,Equatorial Guinea,wiki/missing_player.jpg,,Filho Robertinho,MD MC ZAG,32,65,Brazil,wiki/77925.jpg,,
a,Francisco Roney,MEI,30,68,Brazil,wiki/missing_player.jpg,,Guilherme Mantuan,MD MC LD,25,67,Brazil,wiki/90578.png,,Ze Eduardo,ATA,34,68,Brazil,wiki/43660.jpg,,Rodolfo Potiguar,VOL,34,68,Brazil,wiki/missing_player.jpg,,Joao Kuspiosz,GOL,27,66,Brazil,wiki/91383.png,,Fernando Medeiros,MC MD,26,68,Brazil,wiki/87012.png,,Anjos Dieyson,MD LE ZAG,29,67,Brazil,wiki/56423_1360009770.jpg,,Araujo Arthur,ZAG,23,65,Brazil,wiki/94665.png,,Junior Silvinho,PE ATA,32,68,Brazil,wiki/47688.jpg,,Flavio Boaventura,ZAG,35,69,Brazil,wiki/45722.png,,Costa Marcel,MC MD,35,68,Brazil,wiki/78037.png,,Carlos Jatoba,MD MC ZAG,26,67,Brazil,wiki/99754.png,,Felipe Garcia,GOL,34,70,Brazil,wiki/18233.png,,Daniel Vancan,LE ZAG,25,60,Brazil,wiki/missing_player.jpg,,Fernandes Luizinho,ATA,37,65,Brazil,wiki/23750_1272761619.jpg,,Jefferson Feijao,MD LD ZAG,35,65,Brazil,wiki/47656.jpg,,
a,Marchiote Savio,MD LD ZAG,26,68,Brazil,wiki/missing_player.jpg,,Barros Jean,MD LE ZAG,28,65,Brazil,wiki/85163.png,,Carlos Eduardo,MEI MC,35,68,Brazil,wiki/25265.png,,Kaio Nunes,PE MEI,26,68,Brazil,wiki/105126.png,,Thiago Sales,ZAG,35,66,Brazil,wiki/30458.jpg,,Matheus Mascarenhas,MD LE ZAG,24,68,Brazil,wiki/94624.png,,Rodrigo Andrade,MEI MC,34,66,Brazil,wiki/45417_1294837844.jpg,,David Lazari,MEI,33,65,Brazil,wiki/51425.jpg,,Pinto Marcelo,MC MD,34,68,Brazil,wiki/missing_player.jpg,,Brayan Lucumi,MEI,28,68,Colombia,wiki/67206.jpg,,Cicero Acacio,MD LE ZAG,29,65,Brazil,wiki/74783.png,,Moreira Marquinho,PE ATA,32,66,Brazil,wiki/79427.jpg,,Timoteo Getulio,ATA MEI,25,70,Brazil,wiki/101542.png,,Felipe Camargo,LE LE,23,59,Brazil,wiki/missing_player.jpg,,Inacio Wallinson,ZAG,33,65,Brazil,wiki/64715.jpg,,Luiz Fernando,GOL,34,65,Brazil,wiki/missing_player.jpg,,
a,Araujo Tinga,MC MEI MD,31,68,Brazil,wiki/39410.jpg,,Joao Diogo,PD MC,23,65,Brazil,wiki/missing_player.jpg,,Souza Bernardo,PE MEI,32,67,Brazil,wiki/38791.png,,Airton Oliveira,LE,33,68,Brazil,wiki/66033.jpg,,Silva Maraba,MC MD,36,65,Brazil,wiki/9665.jpg,,Caique Sa,MD LD ZAG,30,68,Brazil,wiki/94615.png,,Tadeu Anselmo,ATA,41,65,Brazil,wiki/33746_1307584088.jpg,,Pires Michel,MC,33,65,Brazil,wiki/56806.jpg,,Sergio Paulinho,MC MD,33,68,Brazil,wiki/43695.jpg,,Gouvea Vinicius,VOL LD,32,68,Brazil,wiki/59662.jpg,,Marco Damasceno,PE MEI,26,65,Brazil,wiki/77135.jpg,,Victor Silva,VOL ZAG,34,65,Brazil,wiki/34182.jpg,,Diego Ferreira,MD LD ZAG,26,69,Brazil,wiki/81995.png,,Guilherme Mendes,ATA MEI,22,59,Brazil,wiki/103038.png,,Souza Fabinho,ATA MEI,38,65,Brazil,wiki/43699.jpg,,Neider Batalla,MC,24,64,Colombia,wiki/79385.jpg,,
a,Thiago Santos,PE ATA,27,68,Brazil,wiki/87088.png,,Diego Guerra,ZAG,31,65,Brazil,wiki/missing_player.jpg,,Bruno Nunes,ATA,32,67,Brazil,wiki/54591.jpg,,Alex Ruan,MD MC PE ZAG,29,67,Brazil,wiki/97061.png,,Matheus Batista,ATA MEI,27,65,Brazil,wiki/missing_player.jpg,,Rafael Vila,MC MD,34,67,Brazil,wiki/missing_player.jpg,,Nikola Peric,GOL,30,65,Serbia,wiki/57708.png,,Sousa Guto,MC MD,34,65,Brazil,wiki/47194.png,,Junior Todinho,ATA MEI,28,68,Brazil,wiki/94616.png,,Oliveira Naldo,VOL ZAG,32,68,Brazil,wiki/77100.jpg,,Julio Santana,MC,29,65,Brazil,wiki/missing_player.jpg,,Santos Gerson,MD LE ZAG,36,65,Brazil,wiki/53882.jpg,,Igor Cassio,ATA,24,68,Brazil,wiki/102293.png,,Emerson Crepaldi,MEI,24,59,Brazil,wiki/missing_player.jpg,,Joao Gabriel,ZAG,33,65,Brazil,wiki/missing_player.jpg,,Felipe Tontini,MEI MC,27,62,Brazil,wiki/87109.jpg,,
