a,Rosenborg,,,,,,,Molde,,,,,,,Bodø/Glimt,,,,,,,Malmo,,,,,,,AIK,,,,,,,Hammarby,,,,,,,IFK Goteborg,,,,,,,Elfsborg,,,,,,,Copenhague,,,,,,,Midtjylland,,,,,,,Brøndby,,,,,,,Aalborg,,,,,,,Randers,,,,,,,Odense Boldklub,,,,,,,Helsinki,,,,,,,
a,A. Hansen,GOL,31,72,Norway,/190/459/22_60.png,,M. Eikrem,ATA MEI,30,72,Norway,/153/048/22_60.png,,U. Saltnes,MC,28,74,Norway,/221/001/22_60.png,,A. Christiansen,MC MEI,31,75,Denmark,/199/792/22_60.png,,K. Nordfeldt,GOL,32,72,Sweden,/192/129/22_60.png,,M. Jeahze,LE LE ME,24,70,Iraq,/235/166/22_60.png,,M. Berg,ATA,34,75,Sweden,/176/733/22_60.png,,J. Larsson,LD,31,73,Sweden,/198/455/22_60.png,,V. Claesson,ME MEI,29,76,Sweden,/207/554/22_60.png,,E. Sviatchenko,ZAG,29,76,Denmark,/199/745/22_60.png,,A. Maxsø,ZAG,27,74,Denmark,/212/287/22_60.png,,J. Rinne,GOL,28,74,Sweden,/221/584/22_60.png,,P. Carlgren,GOL,29,70,Sweden,/216/750/22_60.png,,J. Tverskov,ZAG,28,69,Denmark,/224/067/22_60.png,,P. Hetemaj,MC,34,69,Finland,/172/233/22_60.png,,
a,M. Henriksen,VOL ZAG,28,72,Norway,/190/549/22_60.png,,M. Linnes,LD LE,29,71,Norway,/198/599/22_60.png,,O. Solbakken,PD PE,22,72,Norway,/242/090/22_60.png,,O. Toivonen,MEI ATA,34,73,Sweden,/176/794/22_60.png,,S. Larsson,MC,36,72,Sweden,/164/459/22_60.png,,B. Trawally,PE ATA,26,70,Gambia,/232/523/22_60.png,,G. Svensson,VOL MC,34,70,Sweden,/177/448/22_60.png,,T. Rönning,GOL,22,69,Sweden,/242/200/22_60.png,,R. Falk,MC,29,75,Denmark,/201/303/22_60.png,,Evander,MC MEI,23,76,Brazil,/234/505/22_60.png,,S. Hedlund,ATA ATA,28,71,Sweden,/209/061/22_60.png,,L. Andersen,PE ATA,26,73,Denmark,/203/903/22_60.png,,B. Kopplin,LE LD,32,69,Germany,/180/174/22_60.png,,B. Kadrii,ATA,29,69,Denmark,/201/304/22_60.png,,J. Raitala,ZAG LE LD,32,67,Finland,/194/163/22_60.png,,
a,S. Vecchia,PE ATA,26,70,Sweden,/220/649/22_60.png,,K. Haugen,LE,27,69,Norway,/209/335/22_60.png,,A. Pellegrino,PE,31,72,Norway,/224/874/22_60.png,,S. Peña,MEI MC,25,73,Peru,/236/259/22_60.png,,S. Papagiannopoulos,ZAG,30,71,Sweden,/226/583/22_60.png,,J. Fjóluson,ZAG,32,70,Iceland,/203/929/22_60.png,,O. Wendt,LE,35,70,Sweden,/144/429/22_60.png,,L. Väisänen,ZAG,23,69,Finland,/234/291/22_60.png,,Zeca,VOL MC,32,75,Greece,/168/621/22_60.png,,Paulinho,LE LE,26,73,Brazil,/251/847/22_60.png,,M. Hermansen,GOL,20,70,Denmark,/246/158/22_60.png,,I. Fossum,MC MEI,24,72,Norway,/213/777/22_60.png,,T. Kehinde,MD ME,23,69,Nigeria,/237/700/22_60.png,,S. Svendsen,PE PD ATA,23,68,Norway,/215/195/22_60.png,,N. Boujellab,MEI ATA MC,22,67,Morocco,/248/174/22_60.png,,
a,P. Skjelbred,MC VOL,34,69,Norway,/152/996/22_60.png,,O. Brynhildsen,ME ATA,22,69,Norway,/238/236/22_60.png,,B. Moe,ZAG,29,71,Norway,/212/938/22_60.png,,J. Dahlin,GOL,34,72,Sweden,/164/484/22_60.png,,E. Otieno,LE LD,24,71,Kenya,/254/899/22_60.png,,D. Bojanić,MC VOL,26,68,Sweden,/213/471/22_60.png,,W. Hahn,GOL,29,68,Suriname,/222/900/22_60.png,,A. Rømer,VOL MC,27,69,Denmark,/210/646/22_60.png,,D. Khocholava,ZAG,28,73,Georgia,/239/904/22_60.png,,Juninho,ZAG,26,73,Brazil,/231/104/22_60.png,,J. Bell,MC VOL,22,69,New Zealand,/254/142/22_60.png,,R. Thelander,ZAG,29,72,Denmark,/209/711/22_60.png,,V. Hammershøy-Mistrati,MEI MC,29,69,Denmark,/239/170/22_60.png,,E. Sabbi,PD,23,68,United States,/241/002/22_60.png,,R. Riski,ATA,29,66,Finland,/202/893/22_60.png,,
a,E. Reitan,LD,23,68,Norway,/230/836/22_60.png,,M. Bjørnbak,ZAG,29,68,Norway,/207/622/22_60.png,,N. Haikin,GOL,25,71,Russia,/222/389/22_60.png,,I. Kiese Thelin,ATA,29,72,Sweden,/205/985/22_60.png,,A. Milošević,ZAG,29,71,Sweden,/202/605/22_60.png,,G. Ludwigson,ATA ATA PE,27,68,Sweden,/256/370/22_60.png,,H. Aiesh,MD,26,68,Syria,/213/612/22_60.png,,S. Strand,LE,28,69,Sweden,/243/125/22_60.png,,K. Diks,LD LE,24,73,Netherlands,/224/841/22_60.png,,A. Dreyer,PD MEI,23,73,Denmark,/236/918/22_60.png,,A. Slimane,MEI MC,20,69,Tunisia,/255/210/22_60.png,,L. Prip,ATA MC ATA,24,69,Denmark,/247/086/22_60.png,,L. Johnsen,VOL MC,21,68,Norway,/248/166/22_60.png,,I. Jebali,ATA ATA MEI,29,66,Tunisia,/235/236/22_60.png,,R. Riski,PD PE,31,66,Finland,/202/182/22_60.png,,
a,C. Holse,PD MC,22,68,Denmark,/240/040/22_60.png,,S. Sinyan,ZAG,24,68,Gambia,/233/820/22_60.png,,A. Sampsted,LD,23,70,Iceland,/237/511/22_60.png,,N. Moisander,ZAG,35,72,Finland,/172/862/22_60.png,,M. Lustig,LD ZAG,34,70,Sweden,/176/942/22_60.png,,A. Selmani,ATA,24,68,Kosovo,/254/281/22_60.png,,E. Salomonsson,LD MD,32,68,Sweden,/191/111/22_60.png,,R. Alm,PD PE,25,68,Sweden,/242/092/22_60.png,,N. Boilesen,ZAG LE,29,72,Denmark,/200/108/22_60.png,,J. Andersson,LD LD,24,72,Sweden,/227/600/22_60.png,,S. Rosted,ZAG,26,69,Norway,/227/362/22_60.png,,Pedro Ferreira,VOL MC,23,69,Portugal,/258/365/22_60.png,,A. Kamara,ATA,27,68,Sierra Leone,/210/798/22_60.png,,J. Skjelvik,LE,29,65,Norway,/188/917/22_60.png,,M. Tenho,ZAG,26,65,Finland,/254/994/22_60.png,,
a,V. Hoff,MC,25,68,Norway,/219/990/22_60.png,,B. Sigurðarson,ATA,30,68,Iceland,/190/461/22_60.png,,M. Høibråten,ZAG,26,69,Norway,/206/530/22_60.png,,M. Olsson,LE ZAG,33,71,Sweden,/184/472/22_60.png,,B. Hussein,MC,21,70,Sweden,/242/393/22_60.png,,N. Besara,ATA ATA,30,68,Sweden,/197/240/22_60.png,,S. Thern,MC,28,67,Sweden,/201/965/22_60.png,,P. Frick,ATA,29,68,Sweden,/209/062/22_60.png,,Pep Biel,MEI MD,24,72,Spain,/241/985/22_60.png,,Vágner Love,ATA MEI,37,72,Brazil,/137/809/22_60.png,,J. Radošević,VOL MC,27,68,Croatia,/211/671/22_60.png,,K. Pallesen,LD MD LD,31,68,Denmark,/216/134/22_60.png,,M. Kallesøe,LD MD,24,68,Denmark,/220/663/22_60.png,,A. Þrándarson,MC MD,26,65,Iceland,/226/509/22_60.png,,A. Tanaka,MEI PE,33,65,Japan,/234/293/22_60.png,,
a,A. Pereira,LE,21,67,Norway,/241/726/22_60.png,,S. Mannsverk,VOL,19,67,Norway,/263/823/22_60.png,,H. Vetlesen,MC PD,21,68,Norway,/238/235/22_60.png,,O. Lewicki,VOL MC,28,71,Sweden,/205/210/22_60.png,,N. Stefanelli,ATA ATA ME,26,70,Argentina,/224/330/22_60.png,,L. Sadiku,VOL ZAG MC,29,68,Albania,/207/805/22_60.png,,C. Johansson,ZAG,27,67,Sweden,/219/694/22_60.png,,S. Olsson,MC,23,68,Sweden,/236/427/22_60.png,,N. Jørgensen,ATA,30,72,Denmark,/199/852/22_60.png,,M. Meyer,MC MEI ME,25,72,Germany,/212/150/22_60.png,,A. Bruus,LD,22,67,Denmark,/241/269/22_60.png,,D. Granli,ZAG,27,68,Norway,/222/472/22_60.png,,S. Odey,ATA,23,67,Nigeria,/241/659/22_60.png,,K. Larsen,ZAG,28,65,Denmark,/208/102/22_60.png,,C. Hazard,GOL,23,65,Northern Ireland,/242/289/22_60.png,,
a,V. Jensen,MEI MC,21,67,Denmark,/239/379/22_60.png,,M. Ellingsen,VOL ZAG,26,67,Norway,/240/677/22_60.png,,B. Wembangomo,LD LE,24,68,Norway,/224/793/22_60.png,,S. Rieks,PE LE,34,70,Denmark,/179/633/22_60.png,,N. Bahoui,ATA ME,30,69,Sweden,/192/126/22_60.png,,J. Andersen,MC VOL,28,67,Denmark,/216/286/22_60.png,,A. Jallow,LD,23,66,Sweden,/238/286/22_60.png,,J. Okkels,PE,21,67,Denmark,/234/522/22_60.png,,K. Grabara,GOL,22,72,Poland,/228/383/22_60.png,,H. Dalsgaard,ZAG LD LD,31,71,Denmark,/190/633/22_60.png,,B. Riveros,LE LE,23,67,Paraguay,/233/476/22_60.png,,J. Ahlmann,LE ME LE,30,68,Denmark,/194/726/22_60.png,,J. Ankersen,ME MD,30,67,Denmark,/201/271/22_60.png,,M. Frøkjær-Jensen,MEI PE,21,65,Denmark,/243/876/22_60.png,,J. Toivio,ZAG,33,65,Finland,/172/232/22_60.png,,
a,O. Skarsem,MC,22,66,Norway,/242/040/22_60.png,,E. Hussain,VOL,28,66,Norway,/190/979/22_60.png,,S. Fet,MC,24,68,Norway,/225/077/22_60.png,,V. Birmančević,PE ME,23,70,Serbia,/261/307/22_60.png,,A. Björnström,LE,25,67,Sweden,/242/658/22_60.png,,M. Fenger,ZAG VOL,30,67,Denmark,/192/363/22_60.png,,M. Bjärsmyr,ZAG,35,66,Sweden,/176/732/22_60.png,,M. Jarjué,ZAG,23,66,Gambia,/251/336/22_60.png,,D. Vavro,ZAG,25,72,Slovakia,/240/988/22_60.png,,J. Lössl,GOL,32,71,Denmark,/172/553/22_60.png,,M. Greve,MEI MC,26,67,Denmark,/224/483/22_60.png,,M. Makarić,ATA,25,67,Serbia,/263/493/22_60.png,,S. Tibbling,MD MC ME,26,67,Sweden,/207/559/22_60.png,,J. King,LE,20,65,Australia,/246/005/22_60.png,,D. Browne,PE,25,64,Papua New Guinea,/233/227/22_60.png,,
