a,Maribor,,,,,,,FK Vardar,,,,,,,Slovan Bratislava,,,,,,,Maccabi Tel Aviv,,,,,,,Maccabi Haifa,,,,,,,Hapoel Beer Sheva,,,,,,,Dinamo Minsk,,,,,,,Sarajevo,,,,,,,Zrinjski,,,,,,,
a,Rok Kronaveter,MEI MC,35,75,Slovenia,wiki/27496.png,,Viktor Velkoski,ZAG,26,70,North Macedonia,wiki/79804.png,,Juraj Kucka,MEI MC,35,78,Slovakia,wiki/28778.png,,Eran Zahavi,PE PE,35,80,Israel,wiki/35867.png,,Tjaronn Chery,PE MEI,34,75,Suriname,wiki/49617.png,,Eitan Tibi,ZAG,34,76,Israel,wiki/42954.png,,Sergey Kislyak,MD MC LE,35,75,Belarus,wiki/25430.png,,Mirko Oremus,MD LD ZAG,33,73,Croatia,wiki/30681.png,,Mario Ticinovic,MD MC MEI ZAG,31,74,Croatia,wiki/34502.png,,
a,Martin Milec,MD LD ZAG,30,74,Slovenia,wiki/47231.png,,Vladica Brdarovski,MD LD ZAG,32,70,North Macedonia,wiki/53420.png,,Vladimir Weiss,PE MEI,32,77,Slovakia,wiki/39509.png,,Stipe Perica,ATA,27,76,Croatia,wiki/63422.png,,Nikita Rukavytsya,ATA MEI,35,75,Australia,wiki/29491.png,,Shapi Suleymanov,PE ATA,22,75,Russia,wiki/96038.png,,Artem Bykov,MC MEI MD,29,74,Belarus,wiki/74485.png,,Daniel Avramovski,MEI MC,27,72,North Macedonia,wiki/51677.png,,Mario Ćuže,ATA MEI,23,74,Croatia,wiki/90967.png,,
a,Nemanja Mitrovic,ZAG,29,74,Slovenia,wiki/64142.png,,Gjoko Cvetanovski,LE,40,70,North Macedonia,wiki/34081.png,,Jaromir Zmrhal,MEI MC,29,76,Czech Republic,wiki/59660.png,,Dor Peretz,MC MD,27,75,Israel,wiki/83044.png,,Neta Lavi,MC MD,26,74,Israel,wiki/87160.png,,Danilo Asprilla,ATA ATA,33,75,Colombia,wiki/50668.png,,Aleksandr Sachivko,VOL ZAG,36,72,Belarus,wiki/39877.png,,Mersudin Ahmetovic,ATA,37,71,Bosnia,wiki/36206.png,,Damir Zlomislic,MC MEI MD,31,72,Bosnia,wiki/51486.png,,
a,Jan Repas,MEI MC,25,74,Slovenia,wiki/91160.png,,Darko Glisic,MD LE ZAG,30,68,North Macedonia,wiki/100406.png,,Uche Agbo,MD MC ZAG,26,76,Nigeria,wiki/79216.png,,Andre Geraldes,MD LD LE,31,75,Portugal,wiki/53731.png,,Daniel Sundgren,MD LD ZAG,31,74,Sweden,wiki/65575.png,,Hatem Abd Elhamed,VOL LD,31,74,Israel,wiki/56611.png,,Ivan Pesic,ATA MEI,30,72,Croatia,wiki/81332.png,,Andrej Djokanovic,MD MC LD,21,70,Bosnia,wiki/107938.png,,Kerim Memija,MD MD ZAG,26,70,Bosnia,wiki/78423.png,,
a,Marko Tolic,PE ATA,26,74,Croatia,wiki/91818.png,,Jasmin Mecinovic,ZAG,31,67,North Macedonia,wiki/51125.png,,Jaba Kankava,MC MD,36,75,Georgia,wiki/6467.png,,Nir Bitton,VOL ZAG,30,75,Israel,wiki/45392.png,,Frantzdy Pierrot,ATA,27,74,Haiti,wiki/98068.png,,Helder Lopes,MD MC PE ZAG,33,74,Portugal,wiki/57234.png,,Egor Khatkevich,GOL,34,70,Belarus,wiki/33632.png,,Frane Čirjak,MEI,27,70,Croatia,wiki/73243.png,,Josip Čondric,GOL,29,70,Croatia,wiki/86171.png,,
a,Ažbe Jug,GOL,30,72,Slovenia,wiki/48157.png,,Darko Micevski,MC MD,30,67,North Macedonia,wiki/52999.png,,Giorgi Chakvetadze,MEI MC,23,75,Georgia,wiki/94863.png,,Joris van Overeem,MC MD,28,75,Netherlands,wiki/74221.png,,Dylan Batubinsika,ZAG,26,74,France,wiki/86828.png,,Andre Martins,MEI MC,32,74,Portugal,wiki/46702.png,,Mikhail Kozlov,MC MD,32,70,Belarus,wiki/51416.png,,Nemanja Tomasevic,MD MC PE ZAG,23,70,Serbia,wiki/missing_player.jpg,,Almir Bekic,MD LE ZAG,33,70,Bosnia,wiki/68744.png,,
a,Aleks Pihler,MC MD,28,71,Slovenia,wiki/62834.png,,Hristijan Kirovski,ATA,36,67,North Macedonia,wiki/34797_1359323159.jpg,,Aleksandar Čavric,MEI MC,28,74,Serbia,wiki/55113.png,,Sheran Yeini,VOL LD,35,74,Israel,wiki/12470.png,,Omer Atzili,PE MEI,29,74,Israel,wiki/70478.png,,Miguel Vitor,LD,33,74,Israel,wiki/29361.png,,Nikita Naumov,ZAG,32,70,Belarus,wiki/missing_player.jpg,,Musa Muhammed,LD ZAG,25,70,Nigeria,wiki/82593.png,,Ivan Jukic,PE MEI,26,70,Bosnia,wiki/75280.png,,
a,Sven Karic,LE,24,70,Slovenia,wiki/missing_player.jpg,,Ivan Nastevski,MEI,31,66,North Macedonia,wiki/41686.png,,David Holman,MEI MC,29,74,Hungary,wiki/66735.jpg,,Eyal Golasa,MC MEI MD,30,74,Israel,wiki/35854.png,,Sun Menahem,MD LE ZAG,28,74,Israel,wiki/67604.png,,Dor Micha,PE MEI,30,74,Israel,wiki/50309.png,,Roman Begunov,LD,29,70,Belarus,wiki/74488.jpg,,Rifet Kapic,MC MEI MD,27,70,Bosnia,wiki/91338.png,,Karlo Kamenar,PE MEI,28,70,Croatia,wiki/91776.png,,
a,Vladan Vidakovic,MC MD,23,70,Serbia,wiki/93099.png,,Martin Hristov,PE ATA,25,66,North Macedonia,wiki/81346.jpg,,Vasil Bozhikov,LE,34,74,Bulgaria,wiki/41884.png,,Enric Saborit,MD LE ZAG,30,74,Spain,wiki/53611.png,,Dolev Haziza,MEI MC,27,73,Israel,wiki/108367.png,,Astrit Selmani,ATA MEI,25,74,Kosovo,wiki/106796.png,,Anton Putilo,MEI,35,70,Belarus,wiki/25432.png,,Asmir Suljic,MEI,30,70,Bosnia,wiki/50278.png,,Igor Savic,MC MD,21,70,Bosnia,wiki/missing_player.jpg,,
a,Rok Sirk,ATA,28,70,Slovenia,wiki/73726.jpg,,Benjamin Demir,ATA MEI,26,66,North Macedonia,wiki/98219.png,,Ivan Šaponjic,ATA,25,74,Serbia,wiki/71030.png,,Dan Glazer,MC MD,25,74,Israel,wiki/99154.png,,Mavis Tchibota,ATA MEI,26,73,Congo,wiki/100139.png,,Mariano Bareiro,VOL ZAG,27,74,Argentina,wiki/82487.png,,Maksim Shvetsov,LD,24,70,Belarus,wiki/95023.png,,Marin Anicic,ZAG,33,70,Bosnia,wiki/34790.png,,Nemanja Bilbija,ATA ATA,31,70,Bosnia,wiki/41584.png,,
