a,Huracán,,,,,,,Godoy Cruz,,,,,,,Atlético Tucumán,,,,,,,Gimnasia y Esgrima,,,,,,,Unión de Santa Fe,,,,,,,Platense,,,,,,,Aldosivi,,,,,,,Central Córdoba,,,,,,,Patronato,,,,,,,Tigre,,,,,,,Belgrano,,,,,,,Quilmes,,,,,,,Chacarita Juniors,,,,,,,
a,F. Cristaldo,MEI MC ME,25,76,Argentina,/223/097/23_60.png,,M. Ojeda,MD ME,23,76,Argentina,/240/744/23_60.png,,C. Lampe,GOL,35,74,Bolivia,/196/885/23_60.png,,R. Rey,GOL,31,75,Argentina,/215/069/23_60.png,,S. Mele,GOL,24,72,Uruguay,/259/259/23_60.png,,M. Zárate,MEI ATA ME,35,73,Argentina,/153/177/23_60.png,,J. Devecchi,GOL,26,72,Argentina,/225/282/23_60.png,,F. González Metilli,MD ME ATA,25,71,Argentina,/246/770/23_60.png,,C. Quintana,ZAG,34,71,Argentina,/234/458/23_60.png,,Alexis Castro,MEI MC,28,76,Argentina,wiki/82010.png,,Diego Novaretti,ZAG,37,72,Argentina,wiki/24146.png,,Roberto Ramirez,GOL,26,72,Argentina,wiki/75299.png,,Abel Masuero,LD,34,72,Argentina,wiki/27755.png,,
a,L. Merolla,ZAG,27,73,Argentina,/232/521/23_60.png,,G. Ferrari,ZAG LD,25,71,Argentina,/245/439/23_60.png,,R. Carrera,MC ME MD,28,74,Argentina,/219/174/23_60.png,,B. Alemán,MC MEI MD,32,75,Uruguay,/215/018/23_60.png,,S. Moyano,GOL,31,72,Argentina,/215/132/23_60.png,,G. Suso,ZAG,31,72,Argentina,/235/004/23_60.png,,M. Cauteruccio,ATA MD,35,72,Uruguay,/215/292/23_60.png,,R. López,ATA,28,71,Uruguay,/246/828/23_60.png,,F. Altamirano,GOL,26,70,Argentina,/227/477/23_60.png,,Lucas Menossi,MD MC LD,30,75,Argentina,wiki/69309.png,,Wilfredo Olivera,VOL ZAG,35,72,Argentina,wiki/64945.png,,Hernan Lamberti,MC MD,38,72,Argentina,wiki/26110.png,,Facundo Parra,ATA,37,72,Argentina,wiki/29656.png,,
a,S. Hezze,VOL MC,20,72,Argentina,/255/971/23_60.png,,F. Negri,LE ME,27,71,Argentina,/236/281/23_60.png,,B. Bianchi,ZAG,33,73,Argentina,/215/015/23_60.png,,L. Morales,ZAG LD,31,73,Argentina,/240/640/23_60.png,,D. Polenta,ZAG,30,71,Uruguay,/188/485/23_60.png,,I. Schor,MD PD ME,21,71,Argentina,/261/011/23_60.png,,M. Pisano,PD MEI MD,30,71,Argentina,/219/879/23_60.png,,J. Bay,LE LE,29,70,Argentina,/251/212/23_60.png,,J. Herrera,ATA PE,30,69,Argentina,/243/977/23_60.png,,Lucas Blondel,MD LD ZAG,26,74,Argentina,wiki/87245.png,,Ariel Rojas,ME VOL,36,72,Argentina,wiki/30380.png,,Ivan Colman,MEI MC,27,72,Argentina,wiki/85398.png,,Alejandro Manchot,ZAG,34,70,Argentina,wiki/99543.png,,
a,F. Fattori,VOL MC,29,72,Argentina,/226/671/23_60.png,,D. Rodríguez,GOL,33,71,Argentina,/214/933/23_60.png,,G. Acosta,MC MD,33,72,Argentina,/232/692/23_60.png,,C. Tarragona,ATA,31,73,Argentina,/232/729/23_60.png,,C. Corvalán,LE ZAG,33,71,Argentina,/211/272/23_60.png,,J. Infante,LE LE,26,71,Argentina,/261/016/23_60.png,,M. Meli,MC MD,30,71,Argentina,/215/358/23_60.png,,C. Rigamonti,GOL,35,70,Argentina,/215/250/23_60.png,,N. Castro,MC ME MD,31,68,Argentina,/258/325/23_60.png,,Victor Cabrera,LD,29,74,Argentina,wiki/73036.png,,Pablo Vegetti,ATA,34,72,Argentina,wiki/74273.png,,Federico Gonzalez,ATA,35,72,Argentina,wiki/24152.jpg,,Lautaro Formica,MD LE ZAG,36,70,Argentina,wiki/7432.png,,
a,L. Cháves,GOL,26,72,Argentina,/213/272/23_60.png,,G. Alanís,MD ME LE,28,71,Argentina,/224/403/23_60.png,,M. Capasso,ZAG,26,71,Argentina,/244/945/23_60.png,,M. Melluso,LE LE,24,72,Argentina,/240/956/23_60.png,,J. Portillo,VOL ZAG MC,22,71,Argentina,/259/788/23_60.png,,C. Villalba,VOL MC,23,70,Argentina,/247/400/23_60.png,,S. Silva,ATA,41,70,Uruguay,/139/799/23_60.png,,J. Soraire,MC,33,70,Argentina,/251/139/23_60.png,,R. Lozano,LD,24,68,Argentina,/257/407/23_60.png,,Sebastian Prediger,MC MD,36,74,Argentina,wiki/32356.jpg,,Hernan Bernardello,MC MD,36,70,Argentina,wiki/18516.jpg,,Mariano Pavone,ATA,40,72,Argentina,wiki/3488.png,,Luciano Perdomo,MC MD,26,70,Argentina,wiki/85456.png,,
a,M. Cóccaro,ATA,24,71,Uruguay,/259/977/23_60.png,,G. Abrego,MC VOL,22,70,Argentina,/260/593/23_60.png,,J. Pereyra,ME MC,23,71,Argentina,/233/092/23_60.png,,E. Cecchini,VOL MC,25,70,Argentina,/223/498/23_60.png,,F. Calderón,ZAG,24,71,Argentina,/253/951/23_60.png,,G. Bergessio,ATA,37,70,Argentina,/171/975/23_60.png,,F. Cerro,MC VOL,34,69,Argentina,/215/177/23_60.png,,F. Pereyra,ZAG,32,70,Argentina,/251/138/23_60.png,,M. Pardo,ME MD,26,68,Argentina,/254/344/23_60.png,,Mateo Retegui,ATA,23,74,Argentina,wiki/99917.png,,Alejandro Rebola,ZAG,34,70,Argentina,wiki/85382.png,,Facundo Silva,MEI MC,31,71,Argentina,wiki/45796.png,,Gonzalo Bazan,MEI LE,33,70,Argentina,wiki/42441.png,,
a,B. Garré,MD PD PE,21,69,Argentina,/241/632/23_60.png,,S. Rodríguez,ATA,22,70,Uruguay,/259/579/23_60.png,,A. Lotti,ATA,26,71,Argentina,/242/019/23_60.png,,G. Enrique,LD,22,69,Argentina,/265/609/23_60.png,,F. Troyansky,ATA MD ME,25,71,Argentina,/233/057/23_60.png,,I. Gómez,VOL MC,25,69,Argentina,/235/987/23_60.png,,T. Martínez,MC MEI MD,27,68,Argentina,/212/747/23_60.png,,I. Ramírez,LD,27,69,Paraguay,/244/946/23_60.png,,F. Álvarez,ZAG,22,67,Argentina,/242/569/23_60.png,,Sebastian Prieto,LE LE,29,72,Argentina,wiki/124540.png,,Gabriel Compagnucci,LD MC MEI ZAG,31,70,Argentina,wiki/77446.png,,Adrian Calello,MC MD,35,70,Argentina,wiki/24153_1337901353.jpg,,Ricardo Blanco,MEI MC,32,70,Argentina,wiki/95378.png,,
a,F. Tobio,ZAG,32,69,Argentina,/213/433/23_60.png,,N. Acevedo,MC VOL,33,70,Argentina,/223/247/23_60.png,,R. Tesuri,MD,26,70,Argentina,/257/338/23_60.png,,O. Piris,ZAG,33,69,Argentina,/265/661/23_60.png,,M. Luna Diale,ATA MD,23,70,Argentina,/253/908/23_60.png,,M. Ledesma,GOL,25,69,Argentina,/225/858/23_60.png,,B. Martínez,PD MD,22,68,Argentina,/255/307/23_60.png,,E. Kalinski,VOL MC,35,69,Argentina,/215/089/23_60.png,,A. Rodríguez,ATA,25,67,Argentina,/231/129/23_60.png,,Ezequiel Fernandez,MC MD,20,72,Argentina,wiki/113843.png,,Manuel Vicentini,GOL,32,70,Argentina,wiki/82410.png,,Emanuel Moreno,MEI MC,32,70,Argentina,wiki/50744.jpg,,Federico Rosso,ZAG,35,70,Argentina,wiki/74940.png,,
a,W. Pérez,LE ME,23,69,Argentina,/245/351/23_60.png,,N. Breitenbruch,LD ZAG LD,26,70,Argentina,/224/049/23_60.png,,R. Ruiz Rodríguez,ATA ME,22,70,Argentina,/252/193/23_60.png,,N. Colazo,LE ME MC,31,69,Argentina,/193/414/23_60.png,,K. Zenón,ME MD PE,21,70,Argentina,/259/789/23_60.png,,A. Costa,LE LE ZAG,22,69,Argentina,/261/097/23_60.png,,E. Iñíguez,LD LE,25,68,Argentina,/243/816/23_60.png,,C. Toselli,GOL,34,69,Chile,/189/357/23_60.png,,J. Acevedo,MD MC ME,25,67,Argentina,/237/993/23_60.png,,Cristian Zabala,MEI MC,24,72,Argentina,wiki/124539.png,,Maximiliano Comba,ATA MEI,28,70,Argentina,wiki/99693.png,,Rodrigo Moreira,ZAG,26,70,Argentina,wiki/85469.jpg,,Mauricio Tevez,PE ATA,26,70,Argentina,wiki/74560.jpg,,
a,G. Gudiño,MD ME,29,69,Argentina,/235/827/23_60.png,,J. Espínola,GOL,27,70,Paraguay,/254/714/23_60.png,,C. Menéndez,ATA,34,70,Argentina,/215/294/23_60.png,,A. Cardozo,MC VOL,25,69,Argentina,/236/472/23_60.png,,F. Vera,LD LD,24,70,Argentina,/259/786/23_60.png,,M. Bogado,VOL MC,37,69,Argentina,/214/998/23_60.png,,E. Schelotto,LD LD,33,67,Italy,/192/838/23_60.png,,N. Leguizamón,ATA,27,68,Argentina,/233/825/23_60.png,,F. Leys,VOL MC,28,67,Argentina,/220/851/23_60.png,,Abel Luciatti,LE LE,29,72,Argentina,wiki/93955.png,,Fabian Bordagaray,ATA ATA,35,70,Argentina,wiki/39766.png,,Fernando Evangelista,LE ZAG,31,70,Argentina,wiki/67706.png,,Jose Mendez,ATA ATA,29,70,Argentina,wiki/85417.jpg,,
