a,Basel,,,,,,,Young Boys,,,,,,,Zurich,,,,,,,Lugano,,,,,,,Grasshopper,,,,,,,Luzern,,,,,,,RB Salzburg,,,,,,,LASK Linz,,,,,,,Rapid Viena,,,,,,,Sturm Graz,,,,,,,Austria Wien,,,,,,,
a,M. Hitz,GOL,34,78,Switzerland,/190/243/23_60.png,,C. Fassnacht,MD ME,28,76,Switzerland,/234/913/23_60.png,,O. Selnæs,MC VOL,27,75,Norway,/204/612/23_60.png,,R. Steffen,ME MD,30,76,Switzerland,/210/537/23_60.png,,Guilherme Schettine,ATA,26,71,Brazil,/236/555/23_60.png,,M. Müller,GOL,28,73,Germany,/208/375/23_60.png,,M. Wöber,ZAG,24,75,Austria,/231/838/23_60.png,,R. Žulj,MEI MC ATA,30,75,Austria,/201/290/23_60.png,,M. Grüll,ME ATA,23,72,Austria,/256/548/23_60.png,,J. Gorenc Stanković,VOL ZAG,26,73,Slovenia,/226/129/23_60.png,,L. Mühl,ZAG,25,70,Germany,/233/960/23_60.png,,
a,A. Pelmard,ZAG LE,22,71,France,/247/412/23_60.png,,J. Nsame,ATA,29,75,Cameroon,/209/973/23_60.png,,Y. Brecher,GOL,29,73,Switzerland,/204/842/23_60.png,,O. Doumbia,VOL MC,30,71,Ivory Coast,/259/245/23_60.png,,Tomás Ribeiro,ZAG,23,69,Portugal,/253/378/23_60.png,,M. Meyer,MC MEI ME,26,71,Germany,/212/150/23_60.png,,N. Seiwald,MC VOL,21,75,Austria,/257/876/23_60.png,,F. Stojković,LD ZAG LD,29,72,Montenegro,/235/055/23_60.png,,G. Burgstaller,ATA,33,72,Austria,/193/584/23_60.png,,G. Wüthrich,ZAG,27,72,Switzerland,/220/665/23_60.png,,J. Holland,VOL MC ZAG,33,70,Australia,/186/881/23_60.png,,
a,K. Adams Nuhu,ZAG,27,70,Ghana,/225/673/23_60.png,,F. Ugrinic,MC VOL MEI,23,74,Switzerland,/236/657/23_60.png,,Guerrero,LE LE ME,24,72,Spain,/245/586/23_60.png,,M. Bottani,MEI ATA PE,31,69,Switzerland,/176/246/23_60.png,,H. Kawabe,MC MEI VOL,26,68,Japan,/232/823/23_60.png,,M. Dräger,LD LD,26,70,Tunisia,/242/041/23_60.png,,N. Okafor,ATA MEI ME,22,75,Switzerland,/242/530/23_60.png,,P. Michorl,MC VOL MEI,27,72,Austria,/221/944/23_60.png,,N. Kühn,MD ATA MEI,22,71,Germany,/239/977/23_60.png,,J. Jantscher,ATA,33,72,Austria,/187/498/23_60.png,,A. Gruber,ATA MD ATA,27,69,Austria,/223/867/23_60.png,,
a,F. Frei,ZAG VOL,33,70,Switzerland,/183/346/23_60.png,,D. von Ballmoos,GOL,27,74,Switzerland,/219/244/23_60.png,,B. Džemaili,MC VOL,36,71,Switzerland,/138/699/23_60.png,,R. Ziegler,ZAG LE,36,68,Switzerland,/108/061/23_60.png,,Li Lei,LE LE,30,68,China PR,/224/648/23_60.png,,M. Frýdek,LE VOL,30,68,Czech Republic,/231/077/23_60.png,,O. Solet,ZAG,22,74,France,/242/238/23_60.png,,T. Goiginger,MD ME ATA,29,72,Austria,/224/271/23_60.png,,T. Schick,MD LD LD,32,70,Austria,/193/860/23_60.png,,M. Sarkaria,MEI ATA MD,25,72,Austria,/241/536/23_60.png,,Lucas Galvão,ZAG LE,31,69,Brazil,/230/981/23_60.png,,
a,T. Xhaka,VOL,31,70,Albania,/199/504/23_60.png,,U. Garcia,LE ME,26,72,Switzerland,/223/143/23_60.png,,A. Marchesano,MEI,31,71,Switzerland,/231/027/23_60.png,,M. Valenzuela,LE LE,23,68,Argentina,/232/708/23_60.png,,A. Abrashi,VOL MC,32,68,Albania,/199/282/23_60.png,,J. Kadak,MEI ATA MC,21,68,Slovakia,/270/632/23_60.png,,A. Ulmer,LE,36,74,Austria,/169/324/23_60.png,,A. Schlager,GOL,26,72,Austria,/215/522/23_60.png,,K. Wimmer,ZAG,29,69,Austria,/209/997/23_60.png,,J. Siebenhandl,GOL,32,71,Austria,/193/277/23_60.png,,N. Dovedan,ATA MEI MD,27,69,Austria,/235/419/23_60.png,,
a,M. Lang,LD,31,70,Switzerland,/184/501/23_60.png,,M. Elia,ATA MD,24,72,Democratic Republic Congo,/251/532/23_60.png,,N. Katić,ZAG,25,70,Croatia,/244/204/23_60.png,,J. Sabbatini,MC VOL,34,68,Uruguay,/229/845/23_60.png,,N. Loosli,ZAG,25,67,Switzerland,/228/243/23_60.png,,Asumah Abubakar,ATA PD PE,25,67,Portugal,/231/014/23_60.png,,Fernando,ATA MEI,23,73,Brazil,/244/389/23_60.png,,S. Horvath,MEI MD ME,25,71,Austria,/213/301/23_60.png,,F. Druijf,ATA MEI,24,69,Netherlands,/242/202/23_60.png,,O. Kiteishvili,MEI MC ME,26,71,Georgia,/245/058/23_60.png,,R. Ranftl,LD MD LD,30,68,Austria,/215/368/23_60.png,,
a,Á. Szalai,ATA,34,70,Hungary,/184/789/23_60.png,,F. Lustenberger,ZAG,34,72,Switzerland,/177/019/23_60.png,,I. Santini,ATA,33,69,Croatia,/208/017/23_60.png,,Ž. Celar,ATA,23,68,Slovenia,/240/317/23_60.png,,G. Margreitter,ZAG,33,67,Austria,/183/795/23_60.png,,V. Vasić,GOL,32,67,Serbia,/223/968/23_60.png,,L. Sučić,MEI MC,19,73,Croatia,/258/775/23_60.png,,P. Ziereis,ZAG,29,70,Germany,/209/196/23_60.png,,M. Hofmann,ZAG,28,69,Austria,/215/370/23_60.png,,S. Hierländer,MD MC,31,70,Austria,/190/589/23_60.png,,M. Fischer,ME MEI MC,26,68,Austria,/244/941/23_60.png,,
a,D. Ndoye,MD ATA,21,69,Switzerland,/257/980/23_60.png,,M. Camara,ZAG,24,71,Guinea,/244/401/23_60.png,,A. Tosin,ATA MD,24,69,Benin,/253/181/23_60.png,,I. Aliseda,ME MEI,22,68,Argentina,/246/145/23_60.png,,C. Herc,MC MEI PE,23,67,Slovakia,/236/010/23_60.png,,M. Burch,ZAG,21,66,Switzerland,/252/527/23_60.png,,L. Gourna,VOL MC,18,72,France,/257/271/23_60.png,,K. Nakamura,ME PE,21,70,Japan,/242/914/23_60.png,,C. Knasmüllner,MEI ATA MC,30,69,Austria,/200/918/23_60.png,,A. Dante,LE,21,70,Mali,/253/122/23_60.png,,M. Raguž,ATA,24,68,Austria,/239/708/23_60.png,,
a,N. Katterbach,LE,21,69,Germany,/246/666/23_60.png,,C. Itten,ATA MEI,25,70,Switzerland,/233/139/23_60.png,,N. Boranijašević,LD LD MD,30,69,Serbia,/256/695/23_60.png,,F. Daprelà,ZAG,31,67,Switzerland,/186/950/23_60.png,,Nadjack,LD,28,67,Guinea Bissau,/234/667/23_60.png,,D. Sorgić,ATA,32,66,Serbia,/190/058/23_60.png,,N. Capaldo,MC,23,72,Argentina,/246/885/23_60.png,,P. Wiesinger,ZAG,28,70,Austria,/239/090/23_60.png,,A. Bajic,MD ATA,26,69,Austria,/256/545/23_60.png,,I. Ljubić,MC MEI VOL,25,69,Austria,/240/045/23_60.png,,G. Teigl,LD LD MD,31,67,Austria,/203/315/23_60.png,,
a,W. Burger,VOL ZAG MC,21,68,Netherlands,/244/050/23_60.png,,L. Benito,LE ZAG,30,70,Switzerland,/193/468/23_60.png,,J. Okita,PD PE,25,69,Democratic Republic Congo,/233/735/23_60.png,,A. Saipi,GOL,21,66,Switzerland,/247/077/23_60.png,,A. Seko,ZAG VOL,22,67,Japan,/247/264/23_60.png,,P. Dorn,MD LD MC,25,66,Germany,/231/039/23_60.png,,B. Šeško,ATA,19,72,Slovenia,/260/592/23_60.png,,R. Renner,LE ME,28,69,Austria,/223/676/23_60.png,,R. Kerschbaum,MC VOL MEI,28,68,Austria,/226/924/23_60.png,,A. Ajeti,ATA,25,69,Switzerland,/222/352/23_60.png,,J. Handl,ZAG,24,67,Austria,/248/470/23_60.png,,
