a,Peterborough,,,,,,,Plymouth Argyle,,,,,,,Portsmouth,,,,,,,Preston North End,,,,,,,Sheffield Wednesday,,,,,,,Shrewsbury,,,,,,,Sunderland,,,,,,,Rotherham United,,,,,,,Wigan Athletic,,,,,,,Wycombe,,,,,,,Wimbledon,,,,,,,
a,J. Clarke-Harris,ATA,27,71,Jamaica,/200/779/23_60.png,,M. Cooper,GOL,22,70,England,/240/987/23_60.png,,M. Pack,VOL MC ZAG,31,70,England,/196/916/23_60.png,,F. Woodman,GOL,25,74,England,/222/514/23_60.png,,B. Bannan,MC MEI,32,72,Scotland,/183/540/23_60.png,,M. Maroši,GOL,28,68,Slovakia,/221/531/23_60.png,,P. Roberts,PD MD MEI,25,70,England,/221/982/23_60.png,,D. Barlaser,VOL,25,71,England,/227/806/23_60.png,,R. Nyambe,LD LD,24,71,Namibia,/228/684/23_60.png,,A. Mawson,ZAG,28,69,England,/208/534/23_60.png,,A. Pearce,ZAG,33,65,Ireland,/178/584/23_60.png,,
a,J. Fuchs,MC VOL,24,69,Cameroon,/228/827/23_60.png,,D. Scarr,ZAG,27,68,England,/237/943/23_60.png,,S. Raggett,ZAG,28,69,England,/238/450/23_60.png,,A. Browne,MC MEI VOL,27,72,Ireland,/216/464/23_60.png,,W. Vaulks,VOL MC,28,70,Wales,/208/769/23_60.png,,C. Dunkley,ZAG,30,67,England,/226/102/23_60.png,,A. Pritchard,MEI,29,70,England,/205/351/23_60.png,,C. Ogbene,LD ATA,25,69,Ireland,/231/005/23_60.png,,J. Whatmough,ZAG,25,69,England,/211/166/23_60.png,,R. Tafazolli,ZAG,30,69,England,/200/697/23_60.png,,N. Tzanev,GOL,25,64,New Zealand,/230/971/23_60.png,,
a,N. Thompson,ZAG LD LD,31,69,England,/192/695/23_60.png,,J. Edwards,LD,31,67,England,/192/231/23_60.png,,M. Morrison,ZAG,34,69,England,/188/782/23_60.png,,D. Johnson,MEI MC ATA,29,72,Jamaica,/201/887/23_60.png,,M. Ihiekwe,ZAG,29,69,England,/205/584/23_60.png,,L. Leahy,MC LE ZAG,29,67,England,/239/119/23_60.png,,D. Ballard,ZAG,22,70,Northern Ireland,/243/908/23_60.png,,O. Rathbone,MC,25,68,England,/235/496/23_60.png,,T. Naylor,VOL MC,31,69,England,/206/536/23_60.png,,J. Scowen,VOL MC,29,68,England,/203/138/23_60.png,,G. Marsh,VOL,23,64,England,/241/036/23_60.png,,
a,F. Kent,ZAG,26,68,England,/220/140/23_60.png,,B. Mumba,LD LE,20,67,England,/243/353/23_60.png,,C. Ogilvie,LE ZAG LE,26,68,England,/222/399/23_60.png,,R. Ledson,VOL MC,24,72,England,/222/836/23_60.png,,L. Palmer,LD ZAG,30,68,Scotland,/198/377/23_60.png,,T. Flanagan,ZAG,30,66,Northern Ireland,/194/785/23_60.png,,R. Stewart,ATA,25,70,Scotland,/244/319/23_60.png,,C. Humphreys-Grant,ZAG,23,68,England,/223/963/23_60.png,,C. Lang,MD ATA,23,69,England,/240/673/23_60.png,,G. McCleary,PD MD MEI,35,68,Jamaica,/189/160/23_60.png,,A. Assal,MEI ATA,20,64,Morocco,/251/549/23_60.png,,
a,J. Marriott,ATA,27,68,England,/214/876/23_60.png,,R. Hardie,ATA,25,67,Scotland,/226/084/23_60.png,,J. Koroma,ME PE ATA,23,68,England,/233/565/23_60.png,,B. Whiteman,VOL MC,26,71,England,/225/071/23_60.png,,D. Stockdale,GOL,36,68,England,/182/207/23_60.png,,M. Pennington,ZAG,27,66,England,/216/791/23_60.png,,A. Diallo,MD,19,69,Ivory Coast,/254/088/23_60.png,,L. Peltier,ZAG LD,35,68,England,/169/575/23_60.png,,J. McClean,ME LE,33,69,Ireland,/198/489/23_60.png,,S. Vokes,ATA,32,68,Wales,/179/746/23_60.png,,H. Pell,MC,30,64,England,/199/627/23_60.png,,
a,J. Taylor,MC VOL MEI,24,68,Ireland,/233/851/23_60.png,,J. Houghton,VOL MC,26,67,England,/213/665/23_60.png,,J. Morrell,MC VOL,25,67,Wales,/220/677/23_60.png,,E. Riis,ATA,24,71,Denmark,/231/616/23_60.png,,M. Smith,ATA,30,68,England,/190/583/23_60.png,,C. Winchester,LD,29,66,Northern Ireland,/201/901/23_60.png,,J. Clarke,PE PD,21,69,England,/242/908/23_60.png,,W. Harding,ZAG LD,25,68,Jamaica,/228/225/23_60.png,,W. Keane,MEI ATA,29,69,Ireland,/201/911/23_60.png,,J. Jacobson,ZAG LE,35,67,Wales,/183/449/23_60.png,,A. Woodyard,VOL MC,29,64,England,/202/422/23_60.png,,
a,J. Knight,ZAG MC,24,67,England,/237/213/23_60.png,,J. Wilson,ZAG,33,67,Wales,/173/734/23_60.png,,C. Bishop,ATA,25,67,England,/221/692/23_60.png,,R. Brady,ME LE MC,30,71,Ireland,/201/884/23_60.png,,J. Windass,ATA MEI,28,68,England,/219/216/23_60.png,,J. Shipley,MC PE LE,24,66,Ireland,/233/378/23_60.png,,D. Batth,ZAG,31,69,England,/195/037/23_60.png,,G. Hall,ZAG,30,67,England,/204/761/23_60.png,,A. Fletcher,ATA,26,69,England,/213/699/23_60.png,,A. Mehmeti,PE MC MEI,21,67,Albania,/250/816/23_60.png,,J. Davison,ATA,22,63,England,/254/838/23_60.png,,
a,J. Ward,LD MD,26,67,England,/228/894/23_60.png,,C. Grant,LE,27,67,England,/216/790/23_60.png,,R. Curtis,ME ATA,26,66,Ireland,/228/111/23_60.png,,P. Bauer,ZAG,29,71,Germany,/204/496/23_60.png,,R. James,LE LE ZAG,28,68,England,/211/514/23_60.png,,E. Bennett,LD,33,66,England,/186/595/23_60.png,,B. Wright,ZAG,29,68,Australia,/198/810/23_60.png,,S. Ferguson,LE,30,67,Northern Ireland,/192/624/23_60.png,,G. Shinnie,VOL MC,30,69,Scotland,/200/302/23_60.png,,M. Stryjek,GOL,25,67,Poland,/224/543/23_60.png,,W. Nightingale,ZAG,26,63,England,/221/538/23_60.png,,
a,K. Poku,MEI PD PE,20,67,Ghana,/251/028/23_60.png,,N. Lonwijk,ZAG,19,66,Netherlands,/261/225/23_60.png,,O. Dale,MD PD,23,66,England,/235/769/23_60.png,,A. Hughes,ZAG,30,70,Wales,/214/906/23_60.png,,M. Wilks,ATA MD ME,23,68,England,/236/938/23_60.png,,D. Udoh,ATA,25,66,Nigeria,/233/572/23_60.png,,E. Simms,ATA,21,68,England,/251/198/23_60.png,,B. Wiles,MC,23,67,England,/239/023/23_60.png,,T. Darikwa,LD LD LE,30,69,Zimbabwe,/200/309/23_60.png,,J. Obita,LE LE,28,67,England,/200/820/23_60.png,,C. Gunter,LD ZAG,32,62,Wales,/173/752/23_60.png,,
a,B. Thompson,MC MEI PD,26,67,England,/225/310/23_60.png,,D. Mayor,MC PE,31,66,England,/192/970/23_60.png,,J. Rafferty,LD LD,28,66,Ireland,/210/029/23_60.png,,J. Storey,ZAG,24,69,England,/235/464/23_60.png,,D. Iorfa,ZAG,27,67,England,/218/658/23_60.png,,J. Da Costa,LD LD,26,65,France,/232/117/23_60.png,,J. Bennette,ME,18,68,Costa Rica,/268/709/23_60.png,,T. Eaves,ATA,30,66,England,/198/011/23_60.png,,J. Kerr,ZAG,25,69,Scotland,/225/589/23_60.png,,C. Thompson,MC,28,66,England,/205/589/23_60.png,,E. Chislett,MEI MC,23,62,South Africa,/258/102/23_60.png,,
